0	0	(1161.0829679871413,0.0)
0	1	(-0.2589464511678605,-0.041978314098528986)
0	2	(2.985279214398759,-0.3522395385615037)
0	3	(-5.7827922362281665,-3.053146654356403)
0	4	(13.354289733138215,-0.5605098283656597)
0	5	(-52.04680438139352,-26.78208878675103)
1	0	(-0.2589464511678605,0.041978314098528986)
1	1	(4.8552366969769825,-4.272287274908984e-18)
1	2	(-3.6275540504692865,-1.2081350812582201)
1	3	(28.534806734152436,-2.698559428090543)
1	4	(-64.92343550413322,-33.80419136782592)
1	5	(177.5461655395607,10.789246545134162)
2	0	(2.985279214398759,0.3522395385615037)
2	1	(-3.6275540504692865,1.2081350812582201)
2	2	(40.111887600425966,1.3435777251115532e-18)
2	3	(-51.534930146674554,-15.314367797981156)
2	4	(331.7226333985668,-19.366973359356866)
2	5	(-855.499160896725,-424.9021175944971)
3	0	(-5.7827922362281665,3.053146654356403)
3	1	(28.534806734152436,2.6985594280905425)
3	2	(-51.534930146674554,15.314367797981156)
3	3	(432.6824671365509,-1.29346406830535e-16)
3	4	(-771.5146191537002,-195.99575052588364)
3	5	(4462.625382598349,-93.28879138662558)
4	0	(13.354289733138215,0.5605098283656597)
4	1	(-64.92343550413322,33.80419136782593)
4	2	(331.7226333985668,19.36697335935686)
4	3	(-771.5146191537002,195.99575052588364)
4	4	(6123.259441359338,-1.4951966101663248e-15)
4	5	(-12534.2008045009,-2578.498656795884)
5	0	(-52.04680438139352,26.78208878675103)
5	1	(177.54616553956072,-10.789246545134167)
5	2	(-855.4991608967249,424.9021175944971)
5	3	(4462.625382598349,93.28879138662573)
5	4	(-12534.2008045009,2578.498656795884)
5	5	(314460.80110340327,5.832917327051896e-14)
