1.26671 1.19972 1.152 1.11085 1.07665 1.05123 1.03141 1.01538 1.00359 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00013 1.00002 1.0028 1.00204 1.00307 1.00784 1.05824 1.21242 1.35434 1.4788 1.59784 1.69915 1.77448 1.84429 1.90406 1.96311 2.01781 2.06961 2.07691 2.0811 2.08899 2.08761 2.08037 2.05619 2.0393 2.00898 1.98863 1.97219 1.96523 1.96849 1.97406 1.98845 2.00901 2.02716 2.05044 2.07459 2.09158 2.10042 2.10904 2.11229 2.113 2.10362 2.09356 2.07838 2.06865 2.04962 2.03388 2.02923 2.03033 2.04168 2.05608 2.07467 2.11485 2.16377 2.19158 2.20997 2.23393 2.26741 2.30006 2.30385 2.32996 2.35647 2.33353 2.31016 2.28333 2.22966 2.12957 1.97036 1.73109 1.40027 1.09922 1.0234 1.03235 1.00038 1.00003 1.00005 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00359 1.01538 1.03141 1.05123 1.07665 1.11085 1.152 1.20513 
1.26671 1.19972 1.152 1.11085 1.07665 1.05123 1.03141 1.01538 1.00359 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00001 1.00002 1.0014 1.00214 1.00079 1.02696 1.13351 1.2815 1.44475 1.56129 1.67219 1.76136 1.831 1.89448 1.94661 1.99239 2.01489 2.03603 2.06161 2.08002 2.09789 2.08636 2.07374 2.06864 2.05548 2.02762 2.00552 1.98406 1.96274 1.94556 1.93425 1.93362 1.93916 1.95107 1.96556 1.98632 2.00824 2.02746 2.04473 2.05548 2.05888 2.06228 2.06033 2.04891 2.03793 2.02429 2.01176 1.99508 1.97945 1.97332 1.97644 1.98451 2.0017 2.02097 2.05772 2.09423 2.12448 2.14585 2.1785 2.21287 2.22997 2.26299 2.29482 2.29048 2.30947 2.3304 2.33458 2.34696 2.35492 2.25039 2.1133 1.9213 1.63875 1.26091 1.02902 1.03042 1.00637 1.00003 1.0001 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00359 1.01538 1.03141 1.05123 1.07665 1.11085 1.152 1.20513 
1.26671 1.19972 1.152 1.11085 1.07665 1.05123 1.03141 1.01538 1.00359 1 1 1 1 1 1 1 1 1 1 1.00003 1.00011 1.00013 1.00145 1.00217 1.02648 1.17272 1.33532 1.48051 1.62476 1.73555 1.82437 1.89208 1.94276 1.99254 1.9991 2.00341 2.02711 2.04326 2.04115 2.04398 2.05081 2.05812 2.05658 2.04124 2.03003 2.01488 1.9943 1.97112 1.94859 1.92698 1.90682 1.89546 1.89285 1.89841 1.90785 1.92159 1.94035 1.96198 1.98081 1.99598 2.00677 2.01142 2.01392 2.01039 2.00002 1.98747 1.97506 1.96098 1.94865 1.93655 1.9316 1.93498 1.94346 1.96026 1.98436 2.01389 2.046 2.07704 2.10132 2.13207 2.1565 2.17686 2.20711 2.21879 2.24484 2.26865 2.29051 2.32269 2.31339 2.35334 2.34476 2.29286 2.20178 2.06336 1.82768 1.47756 1.10145 1.03052 1.01303 1.00009 1.0002 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00359 1.01538 1.03141 1.05123 1.07665 1.11085 1.152 1.20513 
1.26671 1.19972 1.152 1.11085 1.07665 1.05123 1.03141 1.01538 1.00359 1 1 1 1 1 1 1 1 1 1.00001 1.00018 1.00118 1.00265 1.01965 1.14788 1.34145 1.49735 1.63325 1.77074 1.87961 1.95427 1.99807 2.03766 2.03266 2.03076 2.03377 2.01952 2.01019 2.01073 2.01333 2.00842 2.00872 2.01056 2.00697 2.00191 1.98989 1.9747 1.95365 1.93161 1.90706 1.88654 1.86775 1.85715 1.8537 1.85865 1.86765 1.8822 1.90048 1.91973 1.93816 1.9525 1.96194 1.96688 1.96771 1.96407 1.95519 1.94445 1.93265 1.91948 1.90762 1.89877 1.89563 1.89992 1.91093 1.92751 1.95198 1.97956 2.00868 2.0396 2.06654 2.09358 2.11555 2.13866 2.15843 2.17613 2.19597 2.21214 2.23608 2.24584 2.26932 2.31617 2.33602 2.34583 2.32249 2.28734 2.14132 1.94333 1.62265 1.22341 1.03624 1.01799 1.00007 1.00026 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1.00359 1.01538 1.03141 1.05123 1.07665 1.11085 1.152 1.20513 
1.26671 1.19972 1.152 1.11085 1.07665 1.05123 1.03141 1.01538 1.00359 1 1 1 1 1 1 1 1 1.00001 1.00003 1.00465 1.00312 1.06494 1.26812 1.45504 1.61637 1.76395 1.89123 1.99353 2.06172 2.0876 2.07815 2.06902 2.06003 2.03745 2.01334 2.00016 1.9821 1.97219 1.96885 1.96557 1.962 1.96431 1.9612 1.95719 1.94596 1.93078 1.91281 1.8929 1.8706 1.85105 1.83431 1.82403 1.82085 1.82429 1.83333 1.84626 1.86393 1.88092 1.89748 1.91061 1.91953 1.92514 1.9269 1.92325 1.91495 1.90434 1.89199 1.87907 1.86822 1.85991 1.85707 1.86056 1.87178 1.88802 1.9115 1.93784 1.9671 1.99725 2.02408 2.04899 2.07254 2.097 2.11618 2.13731 2.15611 2.17461 2.1829 2.20089 2.21711 2.25447 2.29372 2.31098 2.32307 2.35156 2.31019 2.22563 2.01022 1.70865 1.32161 1.02709 1.03039 1.00003 1.00033 1.00003 1 1 1 1 1 1 1 1 1 1 1 1.00359 1.01538 1.03141 1.05123 1.07665 1.11085 1.152 1.20513 
1.26671 1.19972 1.152 1.11085 1.07665 1.05123 1.03141 1.01538 1.00359 1 1 1 1 1 1 1 1 1.00019 1.00371 1.00269 1.1277 1.36142 1.55117 1.71385 1.8676 2.00337 2.0714 2.12159 2.14909 2.12857 2.09928 2.07482 2.04215 2.01752 1.98931 1.96621 1.9485 1.93213 1.92433 1.92142 1.91831 1.91636 1.91451 1.91043 1.90339 1.89255 1.87639 1.85753 1.83719 1.81797 1.80247 1.79204 1.78775 1.79028 1.79785 1.80943 1.82506 1.8414 1.85676 1.87016 1.87942 1.88482 1.88582 1.88184 1.87401 1.86348 1.85122 1.83856 1.82815 1.82087 1.81872 1.82281 1.83379 1.84993 1.87158 1.89836 1.92666 1.95417 1.9801 2.00554 2.0298 2.05108 2.07107 2.09241 2.11283 2.12989 2.14759 2.16583 2.17992 2.20532 2.22898 2.25513 2.27535 2.32087 2.33076 2.33909 2.24561 2.06995 1.78245 1.35451 1.02199 1.03365 1.00003 1.00042 1.00004 1 1 1 1 1 1 1 1 1 1 1.00359 1.01538 1.03141 1.05123 1.07665 1.11085 1.152 1.20513 
1.26671 1.19972 1.152 1.11085 1.07665 1.05123 1.03141 1.01538 1.00359 1 1 1 1 1 1 1 1.00019 1.00344 1.01646 1.20128 1.45305 1.62973 1.79726 1.93421 2.05357 2.12154 2.14646 2.17324 2.15849 2.12564 2.08771 2.05656 2.02027 1.9878 1.96016 1.93226 1.91116 1.89419 1.88308 1.87713 1.87309 1.87178 1.87308 1.87098 1.86384 1.85399 1.83959 1.82139 1.80218 1.78406 1.76888 1.75859 1.75379 1.75531 1.76223 1.7726 1.78712 1.80278 1.81726 1.82959 1.83877 1.84347 1.84393 1.84035 1.83258 1.82201 1.81021 1.79848 1.78871 1.78213 1.78064 1.78509 1.796 1.81236 1.8336 1.85952 1.88594 1.91215 1.93846 1.9634 1.98536 2.00761 2.02806 2.04679 2.06623 2.0853 2.1046 2.12474 2.146 2.16807 2.18657 2.20279 2.22381 2.25616 2.28382 2.3251 2.32639 2.27256 2.11783 1.83879 1.35381 1.02547 1.02457 1.00002 1.00033 1.00003 1 1 1 1 1 1 1 1 1 1.00359 1.01538 1.03141 1.05123 1.07665 1.11085 1.152 1.20513 
1.26671 1.19972 1.152 1.11085 1.07665 1.05123 1.03141 1.01538 1.00359 1 1 1 1 1 1 1.00011 1.00224 1.05814 1.25555 1.50142 1.67982 1.85354 2.00012 2.08833 2.15216 2.17801 2.16173 2.15299 2.14174 2.10301 2.06439 2.02926 1.99375 1.95755 1.928 1.89961 1.87656 1.85716 1.84343 1.83731 1.8342 1.83296 1.83237 1.82928 1.82311 1.81361 1.80076 1.78504 1.7672 1.75048 1.73626 1.72619 1.72136 1.72193 1.72785 1.7373 1.75001 1.76434 1.77766 1.78881 1.79753 1.80167 1.80223 1.79869 1.79136 1.7814 1.77007 1.75884 1.74967 1.74364 1.743 1.74771 1.75834 1.7745 1.79603 1.82001 1.84584 1.87186 1.89764 1.92095 1.94379 1.96536 1.98402 2.00389 2.02381 2.04081 2.06039 2.08159 2.10276 2.1281 2.14916 2.16671 2.18091 2.21505 2.24498 2.29608 2.32307 2.33599 2.31271 2.12815 1.83925 1.35064 1.02285 1.01778 1.00003 1.00026 1.00003 1 1 1 1 1 1 1 1 1.00359 1.01538 1.03141 1.05123 1.07665 1.11085 1.152 1.20513 
1.26671 1.19972 1.152 1.11085 1.07665 1.05123 1.03141 1.01538 1.00359 1 1 1 1 1.00001 1.00018 1.00199 1.08325 1.26254 1.50685 1.71236 1.9007 2.04126 2.14062 2.17674 2.19309 2.17443 2.15219 2.13079 2.10458 2.07518 2.03553 2.00001 1.96424 1.92899 1.89699 1.86777 1.84242 1.82293 1.80903 1.80031 1.79478 1.79142 1.7896 1.78666 1.78155 1.77419 1.76268 1.74865 1.7334 1.71827 1.70491 1.69513 1.69004 1.68996 1.69435 1.70271 1.71355 1.72612 1.73824 1.74878 1.75665 1.76051 1.76084 1.75738 1.75041 1.74094 1.7301 1.71944 1.71076 1.70562 1.7053 1.71038 1.72091 1.73683 1.75766 1.78069 1.80593 1.83172 1.85622 1.87989 1.90245 1.92257 1.94227 1.96192 1.9801 1.99916 2.0196 2.03877 2.06239 2.0851 2.10652 2.12774 2.15352 2.17967 2.19417 2.23159 2.26361 2.29319 2.33182 2.27269 2.12364 1.81193 1.27571 1.01908 1.01489 1.00009 1.0002 1.00002 1 1 1 1 1 1 1 1.00359 1.01538 1.03141 1.05123 1.07665 1.11085 1.152 1.20513 
1.26671 1.19972 1.152 1.11085 1.07665 1.05123 1.03141 1.01538 1.00359 1 1 1 1.00001 1.0002 1.00305 1.05781 1.26095 1.5059 1.72929 1.91611 2.06036 2.14262 2.18889 2.18672 2.18658 2.16478 2.12611 2.10085 2.07153 2.04169 2.00623 1.97041 1.93457 1.89998 1.86626 1.8361 1.81101 1.79042 1.77411 1.76242 1.75502 1.75026 1.74758 1.74518 1.7412 1.73509 1.72605 1.714 1.70032 1.68697 1.67492 1.66531 1.66004 1.65898 1.66216 1.66895 1.67833 1.68908 1.69988 1.70951 1.71651 1.72015 1.72022 1.71668 1.70997 1.7008 1.69054 1.68043 1.6723 1.66789 1.66775 1.673 1.68339 1.69889 1.71892 1.74139 1.76573 1.79102 1.815 1.83847 1.86006 1.88064 1.90042 1.9194 1.93873 1.95746 1.97687 1.99725 2.02039 2.04271 2.0631 2.08931 2.11666 2.14014 2.16117 2.18324 2.19943 2.24749 2.29645 2.30515 2.25516 2.117 1.7758 1.19551 1.01405 1.00952 1.00004 1.00008 1.00001 1 1 1 1 1 1 1.00359 1.01538 1.03141 1.05123 1.07665 1.11085 1.152 1.20513 
1.26671 1.19972 1.152 1.11085 1.07665 1.05123 1.03141 1.01538 1.00359 1 1 1.00001 1.00003 1.00331 1.01547 1.25038 1.49998 1.72541 1.91423 2.05891 2.15105 2.18198 2.19137 2.17465 2.15551 2.13313 2.10114 2.06796 2.03939 2.00807 1.97599 1.93999 1.90484 1.86904 1.83612 1.80623 1.77995 1.75683 1.73851 1.7252 1.71651 1.71062 1.70752 1.70549 1.70257 1.69817 1.69076 1.68108 1.66932 1.65715 1.64608 1.63705 1.63128 1.62919 1.63109 1.63626 1.64394 1.65306 1.66229 1.67071 1.67688 1.68012 1.68003 1.67647 1.66992 1.66114 1.65125 1.64174 1.63421 1.63014 1.63032 1.63555 1.64573 1.66078 1.68005 1.70179 1.72536 1.74976 1.77354 1.79655 1.81788 1.83862 1.8583 1.87763 1.89674 1.91547 1.93598 1.95645 1.97741 1.99845 2.02173 2.04724 2.07138 2.0957 2.12533 2.15441 2.17387 2.19676 2.2459 2.26672 2.27771 2.24318 2.08176 1.71554 1.19866 1.01952 1.00672 1.00001 1.00002 1 1 1 1 1 1 1.00359 1.01538 1.03141 1.05123 1.07665 1.11085 1.152 1.20513 
1.26671 1.19972 1.152 1.11085 1.07665 1.05123 1.03142 1.01536 1.00363 1 1.00002 1.00015 1.0039 1.00231 1.19331 1.48864 1.70052 1.90707 2.05438 2.13829 2.18227 2.17827 2.17519 2.14771 2.12433 2.09724 2.06903 2.0368 2.00672 1.97544 1.94393 1.90953 1.87321 1.8391 1.80703 1.77561 1.74778 1.72374 1.70407 1.6893 1.67934 1.67298 1.66953 1.6678 1.66589 1.66267 1.65727 1.64943 1.63971 1.62885 1.61864 1.60998 1.60389 1.60085 1.60127 1.60475 1.61053 1.61791 1.62564 1.63278 1.63796 1.64047 1.64005 1.63646 1.62998 1.62143 1.61207 1.60326 1.59626 1.59258 1.59299 1.59804 1.60789 1.62229 1.64069 1.66163 1.68447 1.70805 1.7313 1.75391 1.7752 1.79597 1.81597 1.83545 1.85495 1.87467 1.89464 1.91402 1.93526 1.9574 1.97879 2.00156 2.02633 2.05267 2.08108 2.10868 2.14073 2.16152 2.18923 2.21254 2.24845 2.26436 2.20734 2.02307 1.61587 1.21743 1.00923 1.00661 1.00001 1.00004 1 1 1 1 1 1.00359 1.01538 1.03141 1.05123 1.07665 1.11085 1.152 1.20513 
1.26671 1.19972 1.152 1.11085 1.07665 1.05124 1.0314 1.01541 1.00355 1 1.00006 1.0007 1.00316 1.12167 1.43642 1.66191 1.88347 2.04783 2.14239 2.17697 2.18994 2.16747 2.14378 2.12097 2.0896 2.06365 2.03548 2.00574 1.97374 1.94286 1.91057 1.87727 1.84314 1.80938 1.77613 1.74438 1.71588 1.6909 1.67039 1.65469 1.64396 1.63692 1.6333 1.63169 1.63072 1.62874 1.62507 1.61909 1.6111 1.60173 1.5924 1.58403 1.5776 1.5736 1.57258 1.57427 1.57812 1.58359 1.58963 1.59528 1.59949 1.60137 1.60058 1.5969 1.5906 1.58241 1.57349 1.56513 1.55857 1.55514 1.55562 1.56049 1.56997 1.58379 1.60143 1.6216 1.64368 1.66657 1.68927 1.7114 1.73257 1.75321 1.77302 1.79279 1.8127 1.83269 1.85235 1.87278 1.89444 1.91476 1.93663 1.96027 1.98249 2.00748 2.03365 2.0619 2.09557 2.1336 2.1654 2.18487 2.21966 2.24931 2.26356 2.18024 1.94502 1.55769 1.21153 1.00606 1.00614 1.00008 1.00004 1 1 1 1 1.00359 1.01538 1.03141 1.05123 1.07665 1.11085 1.152 1.20513 
1.26671 1.19972 1.152 1.11085 1.07665 1.05123 1.03142 1.01537 1.00361 1 1.00001 1.00404 1.06398 1.34417 1.60628 1.82877 2.01881 2.12513 2.16974 2.17216 2.16545 2.14706 2.11624 2.08783 2.05963 2.03002 2.00205 1.97285 1.94131 1.90935 1.87716 1.84487 1.81179 1.778 1.74463 1.71279 1.684 1.65841 1.63729 1.62104 1.60954 1.60243 1.59867 1.5974 1.59713 1.59648 1.59421 1.59001 1.58371 1.57569 1.56713 1.55902 1.55218 1.54721 1.54475 1.54472 1.54665 1.55019 1.55448 1.55866 1.56178 1.56296 1.56176 1.55797 1.55179 1.5439 1.53539 1.52743 1.52124 1.51804 1.51854 1.5232 1.5322 1.54531 1.56206 1.58145 1.60269 1.62487 1.64705 1.66884 1.68989 1.71042 1.73031 1.75011 1.77008 1.79021 1.8106 1.83169 1.85239 1.87379 1.89592 1.91799 1.94136 1.96633 1.99199 2.02175 2.05437 2.09141 2.12631 2.16647 2.20998 2.23891 2.25332 2.25438 2.1411 1.85422 1.49948 1.17676 1.00556 1.00324 1.00014 1.00002 1 1 1 1.0036 1.01538 1.03141 1.05123 1.07665 1.11085 1.152 1.20513 
