0.001 4.83278e-10 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 3.61768e-09 4.45469e-10 
4.83263e-10 1.73682e-08 7.02977e-08 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 1.01979e-07 7.02977e-08 1.69855e-08 
3.61768e-09 7.02977e-08 2.09239e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.6186e-07 2.09239e-07 6.95023e-08 
3.61768e-09 1.01979e-07 2.6186e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12681e-07 3.12682e-07 3.12681e-07 3.12681e-07 3.12681e-07 3.12681e-07 3.12681e-07 3.12681e-07 3.12681e-07 3.12681e-07 3.12681e-07 3.12681e-07 3.12681e-07 3.12682e-07 3.12681e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 2.6186e-07 1.0017e-07 
3.61768e-09 1.01979e-07 2.6186e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12681e-07 3.12682e-07 3.12681e-07 3.12681e-07 3.1268e-07 3.12681e-07 3.1268e-07 3.1268e-07 3.1268e-07 3.1268e-07 3.1268e-07 3.1268e-07 3.1268e-07 3.1268e-07 3.1268e-07 3.12681e-07 3.1268e-07 3.12681e-07 3.12681e-07 3.12682e-07 3.12681e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 2.6186e-07 1.0017e-07 
3.61768e-09 1.01979e-07 2.6186e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12681e-07 3.12681e-07 3.1268e-07 3.1268e-07 3.12679e-07 3.12681e-07 3.1268e-07 3.12681e-07 3.12681e-07 3.12681e-07 3.12682e-07 3.12681e-07 3.12682e-07 3.12681e-07 3.12681e-07 3.12682e-07 3.1268e-07 3.12681e-07 3.1268e-07 3.12681e-07 3.1268e-07 3.12681e-07 3.12682e-07 3.12681e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 2.6186e-07 1.0017e-07 
3.61768e-09 1.01979e-07 2.6186e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12681e-07 3.12682e-07 3.1268e-07 3.12681e-07 3.12679e-07 3.12681e-07 3.1268e-07 3.12682e-07 3.12678e-07 3.12681e-07 3.12676e-07 3.12675e-07 3.12675e-07 3.12675e-07 3.12674e-07 3.12675e-07 3.12675e-07 3.12675e-07 3.12676e-07 3.12681e-07 3.12678e-07 3.12682e-07 3.1268e-07 3.12681e-07 3.12681e-07 3.1268e-07 3.12681e-07 3.12682e-07 3.12681e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 2.6186e-07 1.0017e-07 
3.61768e-09 1.01979e-07 2.6186e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12681e-07 3.1268e-07 3.12682e-07 3.1268e-07 3.12682e-07 3.12677e-07 3.1268e-07 3.12673e-07 3.1269e-07 3.1268e-07 3.12698e-07 3.127e-07 3.12701e-07 3.12703e-07 3.12703e-07 3.12702e-07 3.12701e-07 3.12699e-07 3.12697e-07 3.1268e-07 3.1269e-07 3.12674e-07 3.1268e-07 3.12677e-07 3.12681e-07 3.12681e-07 3.12681e-07 3.1268e-07 3.12681e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 2.6186e-07 1.0017e-07 
3.61768e-09 1.01979e-07 2.6186e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.1268e-07 3.12681e-07 3.12681e-07 3.12676e-07 3.12679e-07 3.12673e-07 3.12693e-07 3.12683e-07 3.12707e-07 3.12645e-07 3.12681e-07 3.12615e-07 3.12609e-07 3.12602e-07 3.12597e-07 3.12596e-07 3.12598e-07 3.12603e-07 3.12611e-07 3.12617e-07 3.12681e-07 3.12646e-07 3.12706e-07 3.12683e-07 3.12692e-07 3.12679e-07 3.12677e-07 3.12681e-07 3.12681e-07 3.12681e-07 3.1268e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 2.6186e-07 1.0017e-07 
3.61768e-09 1.01979e-07 2.6186e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12681e-07 3.12682e-07 3.12679e-07 3.12682e-07 3.12681e-07 3.12675e-07 3.12696e-07 3.12684e-07 3.12707e-07 3.12633e-07 3.12672e-07 3.1258e-07 3.12814e-07 3.12677e-07 3.12923e-07 3.12947e-07 3.12975e-07 3.1299e-07 3.12995e-07 3.12987e-07 3.1297e-07 3.12941e-07 3.12915e-07 3.12679e-07 3.1281e-07 3.12586e-07 3.12672e-07 3.12637e-07 3.12689e-07 3.12694e-07 3.12678e-07 3.12676e-07 3.12681e-07 3.12682e-07 3.1268e-07 3.12682e-07 3.12681e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 3.12682e-07 2.6186e-07 1.0017e-07 
