0	0	(42.799306243133316,0.0)
0	1	(-0.8406408356936557,-1.1042784936228454)
0	2	(-11.184418446238542,9.597395286706098)
0	3	(35.27935321751518,21.403330136596242)
0	4	(29.22091272995318,-542.0122203921607)
0	5	(-1340.488102971494,147.23367348541888)
1	0	(-0.8406408356936557,1.1042784936228454)
1	1	(20.479058805464216,-1.5465283277811497e-17)
1	2	(-21.626753017771577,-45.997118951228465)
1	3	(-540.5571919580312,493.780060551645)
1	4	(1734.0858544553118,1076.0234919016407)
1	5	(1854.1645408911074,-31812.24779306065)
2	0	(-11.184418446238542,-9.597395286706098)
2	1	(-21.62675301777158,45.99711895122848)
2	2	(861.9461500626005,8.045358855088346e-16)
2	3	(-901.5058003405543,-2298.779506494127)
2	4	(-30787.69086159232,28625.28133614716)
2	5	(98810.58979389023,62984.049786858435)
3	0	(35.27935321751518,-21.403330136596242)
3	1	(-540.5571919580312,-493.7800605516451)
3	2	(-901.5058003405543,2298.7795064941265)
3	3	(47170.59532930054,-1.984245278729383e-14)
3	4	(-47940.65978085609,-131730.75184370336)
3	5	(-1986307.4745765578,1858184.3840306215)
4	0	(29.22091272995318,542.0122203921607)
4	1	(1734.0858544553118,-1076.0234919016407)
4	2	(-30787.69086159232,-28625.28133614716)
4	3	(-47940.65978085609,131730.7518437033)
4	4	(3008724.415933581,1.851733679263854e-12)
4	5	(-2966726.7577214153,-8447372.857959468)
5	0	(-1340.488102971494,-147.23367348541888)
5	1	(1854.1645408911081,31812.24779306065)
5	2	(98810.5897938902,-62984.049786858435)
5	3	(-1986307.474576558,-1858184.3840306215)
5	4	(-2966726.757721418,8447372.857959468)
5	5	(218737166.70864737,7.837416068003758e-11)
