2.52181 2.24999 2.02359 1.83451 1.68513 1.5438 1.41154 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28818 1.28818 1.28817 1.28815 1.28812 1.28814 1.2882 1.28829 1.28838 1.28846 1.28851 1.28854 1.28859 1.28864 1.28847 1.28836 1.28797 1.28771 1.28815 1.28828 1.28609 1.28035 1.27772 1.28353 1.30275 1.3054 1.30057 1.29067 1.26822 1.23595 1.2292 1.2283 1.2265 1.22617 1.22847 1.24656 1.26753 1.28287 1.29052 1.29425 1.28778 1.28173 1.28132 1.28667 1.28874 1.28888 1.28847 1.28809 1.2882 1.28819 1.28816 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.41154 1.5438 1.68514 1.83454 2.02361 2.25001 
2.25 2.03797 1.85716 1.70317 1.57959 1.46115 1.34904 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20512 1.20513 1.20513 1.20511 1.20509 1.20511 1.20518 1.20526 1.2052 1.20504 1.20477 1.2045 1.20428 1.20413 1.20405 1.20388 1.20373 1.20425 1.20454 1.20576 1.20651 1.20525 1.20457 1.21094 1.22701 1.23444 1.2274 1.22127 1.24244 1.29484 1.38473 1.45338 1.4907 1.50946 1.51761 1.51884 1.51368 1.50021 1.46035 1.39348 1.30162 1.23196 1.20574 1.20655 1.22365 1.22466 1.20936 1.20323 1.20308 1.20426 1.20542 1.20504 1.20505 1.20515 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.34904 1.46115 1.5796 1.70318 1.85716 2.03797 
2.02361 1.85716 1.7124 1.58705 1.4851 1.38631 1.2919 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.1397 1.13971 1.13971 1.1397 1.13971 1.13977 1.13982 1.13975 1.13956 1.13932 1.13947 1.13995 1.14075 1.14153 1.14218 1.14262 1.14283 1.14333 1.14377 1.14224 1.1415 1.13778 1.13567 1.13923 1.14166 1.13473 1.13842 1.16501 1.23959 1.43816 1.59139 1.69012 1.77336 1.83682 1.87837 1.89326 1.90356 1.90465 1.89349 1.87121 1.81721 1.73936 1.6567 1.5523 1.4023 1.24866 1.16925 1.13355 1.1363 1.14542 1.14554 1.14232 1.13876 1.13998 1.13993 1.13964 1.13969 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.2919 1.38631 1.4851 1.58705 1.7124 1.85715 
1.83453 1.70318 1.58705 1.4851 1.40126 1.31927 1.24034 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.0897 1.0897 1.08973 1.0897 1.08953 1.08938 1.08958 1.09012 1.09084 1.09039 1.08901 1.08667 1.08439 1.08245 1.08111 1.08051 1.07898 1.0776 1.08232 1.08437 1.0953 1.10121 1.10383 1.13195 1.20103 1.36902 1.53462 1.65177 1.69607 1.71057 1.71977 1.71018 1.72284 1.74198 1.74702 1.73263 1.73957 1.7664 1.76913 1.7673 1.7785 1.78337 1.77263 1.73788 1.63497 1.50801 1.36203 1.18742 1.11854 1.08604 1.08212 1.09251 1.08888 1.08906 1.0899 1.08977 1.08971 1.0897 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.08971 1.24034 1.31927 1.40126 1.4851 1.58705 1.70318 
1.68514 1.5796 1.4851 1.40126 1.33172 1.26328 1.17896 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05493 1.05497 1.05498 1.05489 1.05495 1.05545 1.05588 1.05532 1.05377 1.05165 1.05373 1.06123 1.07335 1.08435 1.09218 1.09741 1.10031 1.10461 1.10775 1.10059 1.09423 1.07761 1.09774 1.18464 1.33933 1.48955 1.55178 1.5601 1.59905 1.76043 1.96565 2.11043 2.17612 2.17754 2.21463 2.24436 2.22049 2.23605 2.22137 2.17939 2.14892 2.09482 1.98013 1.81488 1.66555 1.65006 1.62309 1.56795 1.49641 1.34631 1.1997 1.08523 1.0561 1.05729 1.05684 1.05437 1.05478 1.05495 1.05497 1.05496 1.05494 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.05495 1.17896 1.26328 1.33172 1.40126 1.4851 1.5796 
1.5438 1.46115 1.38631 1.31927 1.26328 1.20788 1.0731 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02782 1.02772 1.0277 1.02793 1.02777 1.02647 1.0253 1.0274 1.0344 1.05144 1.07155 1.08727 1.09702 1.11094 1.12712 1.13736 1.1437 1.14085 1.13339 1.1523 1.1676 1.21935 1.36008 1.45204 1.50099 1.55455 1.71745 1.92304 2.12905 2.22259 2.21823 2.26145 2.31242 2.29524 2.22127 2.21081 2.23408 2.22084 2.22115 2.26973 2.2809 2.27732 2.23003 2.17567 2.14373 2.01113 1.84451 1.70944 1.5497 1.48582 1.40951 1.26746 1.107 1.03664 1.02307 1.02935 1.02822 1.02778 1.02773 1.02776 1.0278 1.02777 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.02778 1.0731 1.20788 1.26328 1.31927 1.38631 1.46115 
1.41154 1.34904 1.2919 1.24034 1.17896 1.0731 1.02915 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00946 1.00947 1.00948 1.00939 1.0096 1.00964 1.00913 1.00978 1.01409 1.02483 1.0398 1.06264 1.08267 1.09963 1.12328 1.15295 1.16994 1.18145 1.20057 1.21244 1.22762 1.24017 1.24372 1.29701 1.32951 1.39879 1.48996 1.67848 1.93747 2.0813 2.13562 2.18906 2.24406 2.23958 2.16548 2.14867 2.1582 2.15101 2.09006 2.08282 2.09352 2.1346 2.13525 2.13966 2.12755 2.13208 2.19557 2.18733 2.14148 2.13079 2.05792 1.90542 1.64987 1.45805 1.39855 1.30944 1.1489 1.03243 1.00907 1.00842 1.00951 1.00956 1.00952 1.00943 1.00948 1.00946 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.00947 1.02915 1.0731 1.17896 1.24034 1.2919 1.34904 
1.28817 1.20513 1.13971 1.08971 1.05495 1.02778 1.00947 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00001 1.00072 1.00503 1.01624 1.03206 1.05472 1.07423 1.09733 1.12969 1.15332 1.16429 1.19145 1.21863 1.22813 1.25498 1.27542 1.31372 1.39929 1.50839 1.58344 1.78658 1.9352 2.09066 2.16959 2.14682 2.14947 2.11436 2.08652 2.08078 2.06988 2.03034 2.02184 2.02525 2.02347 1.99653 2.0286 2.02889 2.03265 2.03734 2.04728 2.08979 2.08691 2.0856 2.12886 2.12801 2.14007 2.11341 1.97107 1.7552 1.4932 1.33196 1.28102 1.16608 1.02063 1.00221 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00947 1.02778 1.05495 1.08971 1.13971 1.20513 
1.28817 1.20513 1.13971 1.08971 1.05495 1.02778 1.00947 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00004 1.00011 1.00538 1.01558 1.0351 1.06142 1.08923 1.12233 1.17177 1.21986 1.24804 1.29313 1.35978 1.39748 1.45654 1.57529 1.69045 1.80281 1.89439 1.92994 1.9652 2.0382 2.13326 2.12414 2.09926 2.09652 2.08179 2.04738 2.02859 2.01418 2.01034 2.01377 2.00253 1.98094 1.97303 1.96517 1.96045 1.96657 1.96409 1.96837 1.9696 1.99251 2.00149 2.00987 2.04895 2.06551 2.07979 2.13921 2.15673 2.17966 2.12882 1.98756 1.71339 1.4123 1.292 1.22905 1.0637 1.00525 1.00009 1.00003 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00947 1.02778 1.05495 1.08971 1.13971 1.20513 
1.28817 1.20513 1.13971 1.08971 1.05495 1.02778 1.00947 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00143 1.01294 1.03004 1.05906 1.09675 1.13402 1.1926 1.26201 1.30882 1.36043 1.44805 1.51951 1.58268 1.71082 1.85855 1.98575 2.04533 2.04744 2.05862 2.06991 1.99839 1.99707 1.99791 1.98989 2.02637 1.97244 1.96189 1.97779 1.96107 1.95168 1.94238 1.93403 1.93049 1.91833 1.91905 1.91159 1.90561 1.89744 1.89657 1.90146 1.91478 1.93113 1.93341 1.95492 1.9716 1.98478 2.00936 2.03537 2.12043 2.13614 2.16078 2.20569 2.1405 1.91979 1.52139 1.31627 1.26275 1.11291 1.00679 1.00001 1.00013 1.00003 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00947 1.02778 1.05495 1.08971 1.13971 1.20513 
