0	0	(3197.7089930998895,0.0)
0	1	(0.14541890706540456,0.8760076634689997)
0	2	(1.861366045193415,-0.9526622534433252)
0	3	(-2.9433755202068945,-1.234513875656544)
0	4	(50.04521973883578,-42.263838049554934)
0	5	(127.67882117550168,222.96155415893725)
1	0	(0.14541890706540456,-0.8760076634689997)
1	1	(11.295405490439117,3.7947044718125576e-19)
1	2	(-0.7791150836513602,16.825619633597462)
1	3	(44.529767922025165,-28.58512725919987)
1	4	(-76.4470454795041,13.115529569584995)
1	5	(1477.599031684118,-1411.3247841862594)
2	0	(1.861366045193415,0.9526622534433252)
2	1	(-0.7791150836513602,-16.825619633597462)
2	2	(221.6576425344352,-1.6388549978445538e-16)
2	3	(-91.41306752867723,425.58021342671265)
2	4	(1355.3943429232684,-987.9439660276587)
2	5	(-2471.286336096513,1672.358575032947)
3	0	(-2.9433755202068945,1.234513875656544)
3	1	(44.529767922025165,28.585127259199872)
3	2	(-91.4130675286772,-425.5802134267128)
3	3	(5846.0416841285905,-3.4276075725285605e-15)
3	4	(-4621.223351717311,12969.278548101995)
3	5	(49340.181822188155,-38394.40516978632)
4	0	(50.04521973883578,42.263838049554934)
4	1	(-76.44704547950408,-13.115529569584947)
4	2	(1355.3943429232684,987.9439660276587)
4	3	(-4621.223351717312,-12969.278548101998)
4	4	(187857.66839964816,-3.389543036588347e-14)
4	5	(-218898.69780524835,455097.1963530646)
5	0	(127.67882117550168,-222.96155415893725)
5	1	(1477.5990316841185,1411.32478418626)
5	2	(-2471.2863360965134,-1672.358575032947)
5	3	(49340.18182218813,38394.4051697863)
5	4	(-218898.69780524835,-455097.1963530646)
5	5	(7058411.871140168,1.4080023654701293e-12)
