#No recentering correction has been made! Must use full expression for cumulants!
#i	j	<z^i zbar^j>_eps	<z^i zbar^j>_U	<z^i zbar^j>_Ubar	<z^i zbar^j>_C	<z^i zbar^j>_T	<z^i zbar^j>_s
0	0	(2217.07,0)	(4.42763e-09,-2.29962e-09)	(4.42763e-09,2.29962e-09)	(6.84474e-09,1.48586e-09)	(1.51753e-05,-3.29425e-06)	(-0.5,0)	(1757.55,0)
0	1	(-0.346795,0.273284)	(-0.368048,-1.43744e-08)	(-1.75019e-09,1.60174e-08)	(2.01046e-09,1.58978e-09)	(6.33133e-06,1.86612e-05)	(0.173398,-0.136642)	(-0.322885,0.24622)
0	2	(3.86411,-0.687842)	(0.255275,-0.201164)	(-2.11902e-08,3.5992e-08)	(-0.0677297,-5.42387e-08)	(-0.000142499,-0.00014074)	(-1.93205,0.343921)	(4.12128,-0.657144)
0	3	(3.04318,-0.0180511)	(-4.26653,0.759477)	(-3.11604e-07,-1.54529e-07)	(0.0704652,-0.0555286)	(0.000871099,-0.000398227)	(-1.52159,0.00902558)	(3.09918,-0.856349)
0	4	(17.2809,-16.7025)	(-4.48015,0.0265671)	(-7.06837e-06,7.78476e-06)	(-1.57029,0.279524)	(-0.00953157,0.000726359)	(-8.64045,8.35126)	(22.6572,-18.4395)
0	5	(66.9791,-53.6026)	(-31.8029,30.7367)	(-2.32392e-05,-1.3605e-06)	(-2.06118,0.0121877)	(-0.0847695,-0.0712208)	(-33.4895,26.8013)	(67.1357,-69.4841)
1	0	(-0.346795,-0.273284)	(-1.75019e-09,-1.60174e-08)	(-0.368048,1.43744e-08)	(2.85572e-09,-8.41707e-09)	(4.45732e-06,-3.52466e-06)	(0.173398,0.136642)	(-0.322885,-0.24622)
1	1	(6.68582,0)	(0.127637,0.100582)	(0.127637,-0.100582)	(1.39494e-07,1.41723e-08)	(0.000309268,-3.14209e-05)	(-3.34291,0)	(7.06121,0)
1	2	(-2.14463,1.1943)	(-4.87154,-1.97718e-07)	(-1.42218,0.253159)	(0.0234884,0.0185096)	(0.000297707,0.000442489)	(1.07232,-0.597149)	(-1.93686,0.876646)
1	3	(50.9274,-12.0704)	(2.31612,-1.27781)	(-1.12003,0.00665247)	(-1.34012,-1.29045e-06)	(0.0342476,-0.00369271)	(-25.4637,6.03521)	(58.6568,-12.5549)
1	4	(54.664,-24.3912)	(-73.8191,17.5642)	(-6.36055,6.14733)	(0.846078,-0.465281)	(0.000164871,0.00708715)	(-27.332,12.1956)	(58.6268,-39.5048)
1	5	(422.844,-346.795)	(-99.0823,44.8721)	(-24.656,19.7328)	(-33.784,8.04906)	(-0.319373,-0.0188132)	(-211.422,173.398)	(546.975,-396.457)
2	0	(3.86411,0.687842)	(-2.11902e-08,-3.5992e-08)	(0.255275,0.201164)	(-6.42736e-08,6.34804e-08)	(-150.161,0.000120251)	(-1.93205,-0.343921)	(4.12128,0.657144)
2	1	(-2.14463,-1.1943)	(-1.42218,-0.253159)	(-4.87154,1.97718e-07)	(1.3428e-07,-1.99583e-07)	(52.0754,-41.0369)	(1.07232,0.597149)	(-1.93686,-0.876646)
2	2	(75.0509,0)	(1.54409,0.851888)	(1.54409,-0.851888)	(-0.261712,-0.046587)	(-580.233,103.286)	(-37.5255,0)	(84.7219,0)
2	3	(2.73856,-0.240453)	(-80.8915,-4.07292e-06)	(-36.9095,8.78212)	(0.423085,0.232684)	(-456.873,2.80106)	(-1.36928,0.120227)	(7.51175,-6.08818)
2	4	(891.384,-236.697)	(-5.27465,1.03633)	(-39.6282,17.9536)	(-29.5233,-3.24902e-05)	(-2580.77,2507.96)	(-445.692,118.348)	(1083.8,-261.404)
2	5	(1233.72,-880.427)	(-1590.62,423.73)	(-307.231,251.111)	(-2.62155,0.585699)	(-10072.9,8064.29)	(-616.862,440.214)	(1372.01,-1236.3)
3	0	(3.04318,0.0180511)	(-3.11604e-07,1.54529e-07)	(-4.26653,-0.759477)	(3.92906e-07,1.79619e-07)	(156.226,123.111)	(-1.52159,-0.00902558)	(3.09918,0.856349)
3	1	(50.9274,12.0704)	(-1.12003,-0.00665247)	(2.31612,1.27781)	(1.54473e-05,1.66558e-06)	(-2971.13,0.00286101)	(-25.4637,-6.03521)	(58.6568,12.5549)
3	2	(2.73856,0.240453)	(-36.9095,-8.78212)	(-80.8915,4.07292e-06)	(-0.206071,-0.00126341)	(938.008,-515.876)	(-1.36928,-0.120227)	(7.51175,6.08818)
3	3	(1176.91,0)	(-3.95006,-0.771323)	(-3.95006,0.771323)	(-10.1351,-2.41471)	(-22470.2,5353.58)	(-588.453,0)	(1414.66,0)
3	4	(727.926,-245.016)	(-1666.34,-0.000120636)	(-954.374,254.238)	(-1.55045,-0.329122)	(-24092.7,11021.9)	(-363.963,122.508)	(887.871,-382.313)
3	5	(18777.4,-5212.82)	(-1332.86,448.683)	(-1321.05,954.985)	(-754.005,-0.000878721)	(-181864,152825)	(-9388.7,2606.41)	(23752.9,-6042.05)
4	0	(17.2809,16.7025)	(-7.06837e-06,-7.78476e-06)	(-4.48015,-0.0265671)	(-4.29918e-06,-3.27621e-07)	(-3481.44,-619.724)	(-8.64045,-8.35126)	(22.6572,18.4395)
4	1	(54.664,24.3912)	(-6.36055,-6.14733)	(-73.8191,-17.5642)	(7.43646e-08,-3.19663e-06)	(1875.81,1031.56)	(-27.332,-12.1956)	(58.6268,39.5048)
4	2	(891.384,236.697)	(-39.6282,-17.9536)	(-5.27465,-1.03633)	(-1.16405,-1.13121)	(-65455.3,0.0720329)	(-445.692,-118.348)	(1083.8,261.404)
4	3	(727.926,245.016)	(-954.374,-254.238)	(-1666.34,0.000120636)	(-10.8669,-4.97138)	(-3437.45,729.686)	(-363.963,-122.508)	(887.871,382.313)
4	4	(23825,0)	(-1063.57,-356.232)	(-1063.57,356.232)	(-347.603,-92.7098)	(-770660,205544)	(-11912.5,0)	(32647,0)
4	5	(28539.4,-9049.74)	(-41140.8,-0.00424899)	(-26364.6,7333.59)	(-480.824,-155.973)	(-1.05194e+06,789431)	(-14269.7,4524.87)	(34110.7,-12660.1)
