0	0	(2085.1959062254277,0.0)
0	1	(-0.7763276826564647,-0.31915604929527813)
0	2	(2.748647943121369,1.4213399086949379)
0	3	(-0.8303508881435797,-4.319051715558696)
0	4	(10.805837597504711,33.809927841085255)
0	5	(43.54164181604386,42.88467542874266)
1	0	(-0.7763276826564647,0.31915604929527813)
1	1	(8.062457328174355,2.0730498757921113e-18)
1	2	(-10.716440667236903,-3.540826898386673)
1	3	(61.26666781860648,35.221703149986055)
1	4	(-8.240745015454216,-70.33072947270489)
1	5	(362.9308292096947,951.6986066049161)
2	0	(2.748647943121369,-1.4213399086949379)
2	1	(-10.716440667236904,3.540826898386674)
2	2	(129.2598291296541,4.901750014948292e-17)
2	3	(-194.68461340027693,-58.04403452847458)
2	4	(1684.610826999557,1016.3028376261733)
2	5	(-11.973648159171892,-1458.5992765670674)
3	0	(-0.8303508881435797,4.319051715558696)
3	1	(61.26666781860648,-35.22170314998605)
3	2	(-194.68461340027696,58.04403452847462)
3	3	(3010.165134153811,1.1552374107362994e-15)
3	4	(-4372.173958339552,-1256.2810721011106)
3	5	(54122.81704551509,33882.31237246959)
4	0	(10.805837597504711,-33.809927841085255)
4	1	(-8.240745015454198,70.33072947270489)
4	2	(1684.610826999557,-1016.3028376261733)
4	3	(-4372.173958339552,1256.2810721011099)
4	4	(88966.83991236905,-5.374560524191389e-14)
4	5	(-115096.84993511408,-33200.84805889682)
5	0	(43.54164181604386,-42.88467542874266)
5	1	(362.9308292096948,-951.6986066049163)
5	2	(-11.973648159171148,1458.5992765670674)
5	3	(54122.81704551509,-33882.31237246959)
5	4	(-115096.84993511408,33200.84805889687)
5	5	(3196558.2489273176,2.8786187605536907e-12)
