1.36043e-09 3.33299e-09 6.65066e-09 1.20098e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 2.24374e-08 1.20098e-08 6.65047e-09 3.33295e-09 
3.33297e-09 6.50276e-09 1.11917e-08 1.80833e-08 3.36968e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.92211e-08 3.36968e-08 1.80833e-08 1.11916e-08 6.50273e-09 
6.65049e-09 1.11917e-08 1.73174e-08 2.56784e-08 4.82056e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 5.91598e-08 4.82056e-08 2.56784e-08 1.73174e-08 1.11917e-08 
1.20098e-08 1.80833e-08 2.56784e-08 3.53945e-08 7.20781e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 8.1365e-08 7.20781e-08 3.53945e-08 2.56784e-08 1.80833e-08 
2.24374e-08 3.36968e-08 4.82056e-08 7.20781e-08 1.05457e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.13964e-07 1.05457e-07 7.20781e-08 4.82056e-08 3.36968e-08 
2.24374e-08 3.92211e-08 5.91598e-08 8.1365e-08 1.13964e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.13964e-07 8.1365e-08 5.91598e-08 3.92211e-08 
2.24374e-08 3.92211e-08 5.91598e-08 8.1365e-08 1.13964e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.13964e-07 8.1365e-08 5.91598e-08 3.92211e-08 
2.24374e-08 3.92211e-08 5.91598e-08 8.1365e-08 1.13964e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.13964e-07 8.1365e-08 5.91598e-08 3.92211e-08 
2.24374e-08 3.92211e-08 5.91598e-08 8.1365e-08 1.13964e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.13964e-07 8.1365e-08 5.91598e-08 3.92211e-08 
2.24374e-08 3.92211e-08 5.91598e-08 8.1365e-08 1.13964e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.22429e-07 1.13964e-07 8.1365e-08 5.91598e-08 3.92211e-08 
