0	0	(3184.7202429067047,0.0)
0	1	(0.6144483683826307,0.19328913120603589)
0	2	(4.152825732752473,-1.2845178524548193)
0	3	(-3.404893792529775,-6.938257914728501)
0	4	(57.603902656303866,-48.79556613319282)
0	5	(20.82876617612157,13.86222899700968)
1	0	(0.6144483683826307,-0.19328913120603589)
1	1	(13.501873848323555,-6.02268713238973e-18)
1	2	(16.676170820414363,3.852481181703169)
1	3	(128.0831016715248,-38.028467941425916)
1	4	(-93.65320050871233,-203.76220146018474)
1	5	(2211.626630932753,-2581.0196729853965)
2	0	(4.152825732752473,1.2845178524548193)
2	1	(16.676170820414363,-3.852481181703166)
2	2	(319.5968419499656,-1.2569003730438995e-16)
2	3	(489.57473977682184,106.02184210486956)
2	4	(4752.557187223861,-1450.0274788561228)
2	5	(-3885.150128697713,-6438.963739462175)
3	0	(-3.404893792529775,6.938257914728501)
3	1	(128.08310167152482,38.0284679414259)
3	2	(489.57473977682184,-106.02184210486965)
3	3	(10036.583408521861,1.6893493339035167e-16)
3	4	(15702.014826171482,3637.5600220883284)
3	5	(199246.50368574727,-66069.91224580642)
4	0	(57.603902656303866,48.79556613319282)
4	1	(-93.65320050871244,203.76220146018474)
4	2	(4752.557187223861,1450.0274788561226)
4	3	(15702.014826171478,-3637.5600220883284)
4	4	(376321.27488405636,-6.526018806888945e-14)
4	5	(537346.0913168101,146330.24987800838)
5	0	(20.82876617612157,-13.86222899700968)
5	1	(2211.626630932753,2581.0196729853965)
5	2	(-3885.1501286977114,6438.963739462175)
5	3	(199246.50368574722,66069.91224580642)
5	4	(537346.09131681,-146330.24987800847)
5	5	(16070812.76689807,-7.184937186580362e-12)
