0	0	(56.17950986317984,0.0)
0	1	(-0.512705300413834,0.48829521966806316)
0	2	(0.48377918946818826,3.5289185175949207)
0	3	(1.0749365413781502,-12.03642399821441)
0	4	(-46.34618788695352,25.136669125730066)
0	5	(272.8942971719933,-18.96839056543114)
1	0	(-0.512705300413834,-0.48829521966806316)
1	1	(7.9853040330070755,-2.6726502553501137e-18)
1	2	(-15.691982504995659,-1.7524836783465827)
1	3	(26.760766783316303,69.0983270293407)
1	4	(58.19408901678512,-288.993142203232)
1	5	(-1367.6159467255736,744.8404594083803)
2	0	(0.48377918946818826,-3.5289185175949207)
2	1	(-15.691982504995659,1.7524836783465843)
2	2	(137.5527023393085,-8.355514185644139e-17)
2	3	(-437.94472600135924,-135.6310409915963)
2	4	(905.2931732202309,1738.9166666103695)
2	5	(2172.944108939381,-8210.810605812294)
3	0	(1.0749365413781502,12.03642399821441)
3	1	(26.760766783316303,-69.0983270293407)
3	2	(-437.94472600135924,135.63104099159634)
3	3	(3405.854209369392,1.254829139335221e-15)
3	4	(-13378.17898459606,-4917.892027720843)
3	5	(30885.878837149856,51760.46668731077)
4	0	(-46.34618788695352,-25.136669125730066)
4	1	(58.194089016785135,288.993142203232)
4	2	(905.2931732202309,-1738.9166666103695)
4	3	(-13378.178984596057,4917.892027720843)
4	4	(113631.77564916971,5.392654417607137e-14)
4	5	(-456205.36180190503,-171347.95323257035)
5	0	(272.8942971719933,18.96839056543114)
5	1	(-1367.6159467255738,-744.8404594083803)
5	2	(2172.944108939381,8210.810605812296)
5	3	(30885.878837149856,-51760.46668731077)
5	4	(-456205.36180190503,171347.95323257032)
5	5	(8320640.050459792,-3.183834883804954e-12)
