1.92593e-09 3.13244e-09 4.61059e-09 6.56325e-09 9.21758e-09 1.32618e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.97351e-08 1.32619e-08 9.21756e-09 6.56315e-09 4.6105e-09 3.05127e-09 
3.1324e-09 4.71442e-09 6.56321e-09 8.91491e-09 1.20054e-08 1.65596e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 2.76811e-08 1.65596e-08 1.20054e-08 8.91486e-09 6.56316e-09 4.61054e-09 
4.61053e-09 6.5632e-09 8.76558e-09 1.1486e-08 1.49656e-08 1.99549e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 3.57967e-08 1.99549e-08 1.49656e-08 1.14859e-08 8.76558e-09 6.4373e-09 
6.56317e-09 8.91487e-09 1.14859e-08 1.45786e-08 1.8437e-08 2.38289e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 4.46728e-08 2.38289e-08 1.8437e-08 1.45786e-08 1.14859e-08 8.76559e-09 
9.21756e-09 1.20054e-08 1.49656e-08 1.8437e-08 2.26638e-08 3.05233e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 5.44189e-08 3.05233e-08 2.26638e-08 1.8437e-08 1.49656e-08 1.1831e-08 
1.32618e-08 1.65596e-08 1.99549e-08 2.38289e-08 3.05233e-08 4.52244e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 6.58568e-08 4.52244e-08 3.05233e-08 2.38289e-08 1.99548e-08 1.63564e-08 
1.97351e-08 2.76811e-08 3.57967e-08 4.46728e-08 5.44189e-08 6.58568e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 6.58568e-08 5.44189e-08 4.46728e-08 3.57967e-08 2.71902e-08 
1.97351e-08 2.76811e-08 3.57967e-08 4.46728e-08 5.44189e-08 6.58568e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 6.58568e-08 5.44189e-08 4.46728e-08 3.57967e-08 2.71902e-08 
1.97351e-08 2.76811e-08 3.57967e-08 4.46728e-08 5.44189e-08 6.58568e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 6.58568e-08 5.44189e-08 4.46728e-08 3.57967e-08 2.71902e-08 
1.97351e-08 2.76811e-08 3.57967e-08 4.46728e-08 5.44189e-08 6.58568e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 8.48744e-08 6.58568e-08 5.44189e-08 4.46728e-08 3.57967e-08 2.71902e-08 
