0	0	(29.94005789647572,0.0)
0	1	(-0.4022926489266626,0.6047800862838839)
0	2	(1.3156707236700036,-0.9602414770929147)
0	3	(1.2504710474015825,2.5204470294200267)
0	4	(3.127567294039416,-0.6008331721213762)
0	5	(8.58356239703114,13.306854062200708)
1	0	(-0.4022926489266626,-0.6047800862838839)
1	1	(2.67902358217977,-3.9708993392956026e-18)
1	2	(-0.6906912854551829,1.8642578862235508)
1	3	(8.394638964505305,-2.90927397329267)
1	4	(9.440255784695113,16.039545325987746)
1	5	(-7.0266732077934755,7.698984704626157)
2	0	(1.3156707236700036,0.9602414770929147)
2	1	(-0.6906912854551831,-1.8642578862235508)
2	2	(13.185444347309476,7.83488356877409e-19)
2	3	(2.848383222272992,9.193501786740185)
2	4	(63.79067629640489,-6.237017899055585)
2	5	(90.69572243836049,132.70052134431108)
3	0	(1.2504710474015825,-2.5204470294200267)
3	1	(8.394638964505305,2.90927397329267)
3	2	(2.848383222272992,-9.193501786740184)
3	3	(152.27448215894037,-1.0660314870220731e-16)
3	4	(56.70202411434603,76.10890444600436)
3	5	(568.1819403369116,43.804649613324244)
4	0	(3.127567294039416,0.6008331721213762)
4	1	(9.440255784695117,-16.039545325987746)
4	2	(63.79067629640489,6.237017899055586)
4	3	(56.70202411434603,-76.10890444600443)
4	4	(24116.793850250422,-2.4151486403495802e-15)
4	5	(-4847.651121600546,6405.544982642651)
5	0	(8.58356239703114,-13.306854062200708)
5	1	(-7.026673207793475,-7.698984704626154)
5	2	(90.69572243836052,-132.70052134431108)
5	3	(568.1819403369109,-43.804649613324294)
5	4	(-4847.651121600546,-6405.544982642651)
5	5	(9068953.19236059,-6.421366061214307e-15)
