1.29532e-09 3.26741e-09 6.33236e-09 1.1435e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 2.13635e-08 1.1435e-08 6.33218e-09 3.26738e-09 
3.26739e-09 6.47494e-09 1.0848e-08 1.74644e-08 3.30508e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.80181e-08 3.30508e-08 1.74644e-08 1.08479e-08 6.47491e-09 
6.33221e-09 1.08479e-08 1.64886e-08 2.44494e-08 4.73226e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 5.63284e-08 4.73226e-08 2.44494e-08 1.64886e-08 1.0848e-08 
1.1435e-08 1.74644e-08 2.44494e-08 3.37005e-08 6.97743e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 7.74709e-08 6.97743e-08 3.37005e-08 2.44494e-08 1.74644e-08 
2.13635e-08 3.30508e-08 4.73226e-08 6.97743e-08 1.0246e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.09528e-07 1.0246e-07 6.97743e-08 4.73225e-08 3.30507e-08 
2.13635e-08 3.80181e-08 5.63284e-08 7.74709e-08 1.09528e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.09528e-07 7.74709e-08 5.63284e-08 3.80181e-08 
2.13635e-08 3.80181e-08 5.63284e-08 7.74709e-08 1.09528e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.09528e-07 7.74709e-08 5.63284e-08 3.80181e-08 
2.13635e-08 3.80181e-08 5.63284e-08 7.74709e-08 1.09528e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16568e-07 1.16568e-07 1.16567e-07 1.16566e-07 1.16566e-07 1.16566e-07 1.16566e-07 1.16566e-07 1.16566e-07 1.16566e-07 1.16567e-07 1.16568e-07 1.16568e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.09528e-07 7.74709e-08 5.63284e-08 3.80181e-08 
2.13635e-08 3.80181e-08 5.63284e-08 7.74709e-08 1.09528e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16568e-07 1.16568e-07 1.16567e-07 1.16569e-07 1.16571e-07 1.1657e-07 1.16573e-07 1.16577e-07 1.16577e-07 1.16578e-07 1.16578e-07 1.16578e-07 1.16577e-07 1.16578e-07 1.16574e-07 1.1657e-07 1.16572e-07 1.16568e-07 1.16566e-07 1.16568e-07 1.16568e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.09528e-07 7.74709e-08 5.63284e-08 3.80181e-08 
2.13635e-08 3.80181e-08 5.63284e-08 7.74709e-08 1.09528e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16566e-07 1.1657e-07 1.16572e-07 1.16574e-07 1.16568e-07 1.16559e-07 1.16563e-07 1.16551e-07 1.16538e-07 1.16537e-07 1.16535e-07 1.16534e-07 1.16534e-07 1.16536e-07 1.16535e-07 1.1655e-07 1.16563e-07 1.16557e-07 1.16571e-07 1.16578e-07 1.16571e-07 1.16573e-07 1.1657e-07 1.16567e-07 1.16569e-07 1.1657e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.16569e-07 1.09528e-07 7.74709e-08 5.63284e-08 3.80181e-08 
