0	0	(472.88757693808884,0.0)
0	1	(0.8578852463165019,-0.43103050629208184)
0	2	(1.2825898259196211,-0.7013765145839138)
0	3	(0.550860881186842,-0.11515188121763485)
0	4	(2.4011702203461502,-0.23230465847998816)
0	5	(-1.5053452956587243,6.131710448612531)
1	0	(0.8578852463165019,0.43103050629208184)
1	1	(3.0497936820724796,-3.5047362309705595e-18)
1	2	(3.364976264524517,-1.275595074810334)
1	3	(7.824830156840223,-3.0160068871798393)
1	4	(2.136957706367544,1.450151211219012)
1	5	(21.53979389073098,-1.5065064809918076)
2	0	(1.2825898259196211,0.7013765145839138)
2	1	(3.364976264524518,1.275595074810334)
2	2	(15.0459232439535,-2.0870833558201137e-17)
2	3	(16.449856720272766,-4.739555428430877)
2	4	(61.19928852623957,-16.449953116530754)
2	5	(-0.057844343507703885,28.70603676687578)
3	0	(0.550860881186842,0.11515188121763485)
3	1	(7.824830156840223,3.0160068871798393)
3	2	(16.449856720272766,4.739555428430878)
3	3	(105.00593557877123,-8.116734744627505e-18)
3	4	(87.1402417469568,-16.806575903428932)
3	5	(582.8513410823543,-109.78732127679419)
4	0	(2.4011702203461502,0.23230465847998816)
4	1	(2.1369577063675433,-1.450151211219011)
4	2	(61.19928852623957,16.449953116530754)
4	3	(87.1402417469568,16.80657590342892)
4	4	(2337.407399315691,3.463375432170358e-16)
4	5	(45.18346108526615,345.91736085550156)
5	0	(-1.5053452956587243,-6.131710448612531)
5	1	(21.53979389073098,1.5065064809918094)
5	2	(-0.05784434350770384,-28.70603676687578)
5	3	(582.8513410823543,109.78732127679415)
5	4	(45.18346108526618,-345.91736085550286)
5	5	(582517.1284764153,-6.315813224842367e-15)
