0	0	(2182.9622059395824,0.0)
0	1	(0.6803317528862162,-0.20964896727909565)
0	2	(0.48026312530542153,-1.2788943425683266)
0	3	(11.645412985464242,-3.8873919579781218)
0	4	(31.557158352789354,-21.224334002154205)
0	5	(-332.1662049874751,-45.13717426441393)
1	0	(0.6803317528862162,0.20964896727909565)
1	1	(11.723277230026254,2.2659452381450502e-18)
1	2	(13.607061285375872,-0.9283387193472342)
1	3	(-1.9093892062353361,-31.23010446523112)
1	4	(384.41270077176694,-81.63759979872364)
1	5	(1266.0923324754556,-724.9011192955824)
2	0	(0.48026312530542153,1.2788943425683266)
2	1	(13.607061285375872,0.928338719347234)
2	2	(286.80003794665276,-9.421636893583236e-17)
2	3	(385.5606799521411,25.750883203279912)
2	4	(-490.0977005090042,-804.585314376939)
2	5	(14897.436486705836,-762.1581398309299)
3	0	(11.645412985464242,3.8873919579781218)
3	1	(-1.9093892062353446,31.230104465231125)
3	2	(385.56067995214113,-25.750883203279944)
3	3	(9746.398129426234,-4.591102025108821e-15)
3	4	(13764.267771228297,2132.898190290036)
3	5	(-33655.35453902703,-16942.10462121192)
4	0	(31.557158352789354,21.224334002154205)
4	1	(384.41270077176694,81.6375997987237)
4	2	(-490.09770050900437,804.5853143769389)
4	3	(13764.267771228291,-2132.898190290036)
4	4	(402692.4573433044,7.530319210818727e-14)
4	5	(589625.0273777292,127749.71142713081)
5	0	(-332.1662049874751,45.13717426441393)
5	1	(1266.0923324754556,724.9011192955826)
5	2	(14897.436486705836,762.1581398309328)
5	3	(-33655.354539027016,16942.10462121193)
5	4	(589625.0273777292,-127749.71142713081)
5	5	(19244881.123164173,1.0712216298828718e-11)
