0	0	(433.66034685071884,0.0)
0	1	(0.3857514101685973,-0.1310520856967067)
0	2	(-0.48848830816353433,3.059303309049323)
0	3	(10.84285326695572,-3.242349584887564)
0	4	(-58.66207903265452,-40.06478904456808)
0	5	(17.281064710031224,370.58242617298066)
1	0	(0.3857514101685973,0.1310520856967067)
1	1	(6.4833041284931,-4.629314014815052e-18)
1	2	(-3.188158728064727,-9.02642691573124)
1	3	(-22.520999971406226,86.64414228612073)
1	4	(429.6687410916109,-150.62182406032903)
1	5	(-2410.8039709774775,-1612.6567958749056)
2	0	(-0.48848830816353433,-3.059303309049323)
2	1	(-3.188158728064729,9.02642691573124)
2	2	(119.90914014465103,-1.679737515888928e-17)
2	3	(-256.7406883394973,-394.3530200827595)
2	4	(-955.022232720023,3297.731822258035)
2	5	(19133.232508276924,-6896.916210811302)
3	0	(10.84285326695572,3.242349584887564)
3	1	(-22.520999971406226,-86.64414228612073)
3	2	(-256.7406883394973,394.3530200827595)
3	3	(3904.7143952741303,-3.1782081559518312e-15)
3	4	(-12758.183689351607,-17804.68422075898)
3	5	(-43643.332509739565,146355.22131498402)
4	0	(-58.66207903265452,40.06478904456808)
4	1	(429.6687410916109,150.62182406032903)
4	2	(-955.022232720023,-3297.731822258035)
4	3	(-12758.183689351607,17804.68422075898)
4	4	(165871.8342270592,1.545066756752504e-13)
4	5	(-630310.2025705641,-857678.2311213121)
5	0	(17.281064710031224,-370.58242617298066)
5	1	(-2410.8039709774775,1612.6567958749056)
5	2	(19133.232508276924,6896.916210811303)
5	3	(-43643.332509739565,-146355.22131498402)
5	4	(-630310.2025705641,857678.2311213121)
5	5	(8504698.988370273,-8.949407752297358e-13)
