0	0	(3186.168535629516,0.0)
0	1	(-0.020741245878701332,0.2263088872640583)
0	2	(1.394388594136895,0.3425295395126219)
0	3	(4.073090578400501,2.1608315817470483)
0	4	(0.11720927947481291,-22.45390135928316)
0	5	(60.647779549666105,24.81868642551978)
1	0	(-0.020741245878701332,-0.2263088872640583)
1	1	(9.23091883082652,5.193607401174138e-18)
1	2	(-4.137460886028195,3.881277000913932)
1	3	(23.787675770092754,2.4260174774989594)
1	4	(48.7634242532611,51.66330255040435)
1	5	(-87.39545843287823,-514.7205026761311)
2	0	(1.394388594136895,-0.3425295395126219)
2	1	(-4.137460886028193,-3.881277000913932)
2	2	(138.12187124577756,-1.5124197829709995e-16)
2	3	(-138.86584006317477,88.49424933893006)
2	4	(505.9446228458315,4.799326965748)
2	5	(562.7319688031824,1309.681321019121)
3	0	(4.073090578400501,-2.1608315817470483)
3	1	(23.787675770092754,-2.4260174774989656)
3	2	(-138.86584006317477,-88.49424933893003)
3	3	(2754.468277623231,-7.130101732979284e-16)
3	4	(-4259.201460522022,2385.6287233694843)
3	5	(12468.387583515587,-13.836690295176242)
4	0	(0.11720927947481291,22.45390135928316)
4	1	(48.76342425326108,-51.66330255040434)
4	2	(505.9446228458317,-4.799326965747998)
4	3	(-4259.201460522022,-2385.628723369483)
4	4	(67856.43422314012,1.9797340799666486e-14)
4	5	(-135914.5826393689,71018.50356541808)
5	0	(60.647779549666105,-24.81868642551978)
5	1	(-87.39545843287817,514.7205026761312)
5	2	(562.7319688031823,-1309.6813210191206)
5	3	(12468.387583515587,13.836690295175961)
5	4	(-135914.5826393689,-71018.50356541779)
5	5	(2042499.5600245085,4.876355791906862e-13)
