0	0	(151.7340353562032,0.0)
0	1	(-0.3688586924313342,0.5580187408391425)
0	2	(0.23715575435430966,-0.4429239607439092)
0	3	(-1.0664374642079002,0.10055069616551365)
0	4	(-0.4156345919092157,-4.535389087294518)
0	5	(12.560303137516277,7.88961548677825)
1	0	(-0.3688586924313342,-0.5580187408391425)
1	1	(2.759786382376045,3.1931238857736653e-18)
1	2	(-2.5052773942642736,2.4047507646074817)
1	3	(1.3150150073029447,-0.6949083005316888)
1	4	(-6.678514885917357,-1.894436799024151)
1	5	(-16.93743783384838,-28.52555116275696)
2	0	(0.23715575435430966,0.4429239607439092)
2	1	(-2.5052773942642736,-2.4047507646074817)
2	2	(14.717836003756927,-3.696747648371822e-18)
2	3	(-18.71992868054816,12.629619654049767)
2	4	(10.596233517481682,8.376684385248476)
2	5	(-40.92216012875562,-44.872760545121096)
3	0	(-1.0664374642079002,-0.10055069616551365)
3	1	(1.3150150073029447,0.6949083005316888)
3	2	(-18.71992868054816,-12.629619654049767)
3	3	(119.95161249928236,1.5214146372650637e-16)
3	4	(-169.42335838614673,72.3319969233827)
3	5	(108.31104599643639,201.15936155189013)
4	0	(-0.4156345919092157,4.535389087294518)
4	1	(-6.678514885917357,1.8944367990241506)
4	2	(10.596233517481679,-8.376684385248472)
4	3	(-169.42335838614673,-72.33199692338273)
4	4	(5580.549320641693,4.226425942497795e-16)
4	5	(-2908.9296284423667,1465.2423365061734)
5	0	(12.560303137516277,-7.88961548677825)
5	1	(-16.937437833848378,28.52555116275696)
5	2	(-40.92216012875562,44.872760545121054)
5	3	(108.31104599643639,-201.15936155189016)
5	4	(-2908.929628442366,-1465.2423365061734)
5	5	(1798328.5592094278,7.321195597079741e-15)
