2.52181 2.24999 2.02359 1.84574 1.69409 1.56499 1.43289 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.43289 1.56499 1.6941 1.84577 2.02361 2.25001 
2.25 2.03796 1.85716 1.71239 1.58705 1.479 1.36721 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.20513 1.36721 1.479 1.58706 1.71241 1.85716 2.03797 
2.02361 1.85716 1.7124 1.59461 1.49129 1.40126 1.30726 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.30726 1.40126 1.49129 1.59461 1.7124 1.85715 
1.84576 1.7124 1.59461 1.49755 1.41154 1.33597 1.25653 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.25653 1.33597 1.41154 1.49755 1.59461 1.7124 
1.69409 1.58705 1.49129 1.41154 1.34027 1.27725 1.21066 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.21066 1.27725 1.34027 1.41154 1.49129 1.58705 
1.56499 1.479 1.40126 1.33597 1.27725 1.22507 1.09899 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.03141 1.09899 1.22507 1.27725 1.33597 1.40126 1.479 
1.43289 1.36721 1.30726 1.25653 1.21066 1.09899 1.03997 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.01186 1.03997 1.09899 1.21066 1.25653 1.30726 1.36722 
1.28817 1.20513 1.13971 1.09251 1.05688 1.03141 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03141 1.05688 1.09252 1.13971 1.20513 
1.28817 1.20513 1.13971 1.09251 1.05688 1.03141 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03141 1.05688 1.09252 1.13971 1.20513 
1.28817 1.20513 1.13971 1.09251 1.05688 1.03141 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03141 1.05688 1.09252 1.13971 1.20513 
