2.57051 2.24999 2.02359 1.83452 1.66761 1.52345 1.3719 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.29567 1.3719 1.52345 1.66761 1.83454 2.02362 2.26853 
2.25 2.00947 1.83452 1.68513 1.55077 1.43289 1.30726 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.30726 1.43289 1.55077 1.68514 1.83453 2.0236 
2.02361 1.83452 1.69409 1.57224 1.46115 1.36259 1.25653 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.1358 1.25653 1.36259 1.46115 1.57224 1.69409 1.84575 
1.83453 1.68514 1.57224 1.47297 1.38145 1.29949 1.21066 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.08697 1.21066 1.29949 1.38145 1.47297 1.57224 1.69409 
1.66761 1.55077 1.46115 1.38145 1.30726 1.24034 1.1017 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.04945 1.1017 1.24034 1.30726 1.38145 1.46115 1.55783 
1.52345 1.43289 1.36259 1.29949 1.24034 1.13894 1.04491 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.02342 1.04491 1.13894 1.24034 1.29949 1.36259 1.4384 
1.3719 1.30726 1.25653 1.21066 1.1017 1.04491 1.01398 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.00529 1.01398 1.04491 1.1017 1.21066 1.25653 1.31122 
1.29567 1.19972 1.1358 1.08697 1.04945 1.02342 1.00529 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00529 1.02342 1.04945 1.08697 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08697 1.04945 1.02342 1.00529 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00529 1.02342 1.04945 1.08697 1.1358 1.20513 
1.29567 1.19972 1.1358 1.08697 1.04945 1.02342 1.00529 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00529 1.02342 1.04945 1.08697 1.1358 1.20513 
