1.84362e-09 3.56237e-09 6.16283e-09 9.82156e-09 1.55826e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 2.35147e-08 1.55826e-08 9.82147e-09 6.1627e-09 3.56229e-09 
3.56231e-09 6.0258e-09 9.46457e-09 1.4011e-08 2.07916e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 3.63443e-08 2.07916e-08 1.40109e-08 9.46451e-09 6.02578e-09 
6.16272e-09 9.46453e-09 1.37935e-08 1.92305e-08 2.6968e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 5.13264e-08 2.69681e-08 1.92305e-08 1.37935e-08 9.46457e-09 
9.82149e-09 1.4011e-08 1.92305e-08 2.55057e-08 3.40749e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 6.73233e-08 3.40749e-08 2.55057e-08 1.92305e-08 1.4011e-08 
1.55826e-08 2.07916e-08 2.6968e-08 3.40749e-08 5.46032e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 8.5598e-08 5.46032e-08 3.40749e-08 2.6968e-08 2.07916e-08 
2.35147e-08 3.63443e-08 5.13264e-08 6.73233e-08 8.5598e-08 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 8.5598e-08 6.73233e-08 5.13263e-08 3.63443e-08 
2.35147e-08 3.63443e-08 5.13264e-08 6.73233e-08 8.5598e-08 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 8.5598e-08 6.73233e-08 5.13263e-08 3.63443e-08 
2.35147e-08 3.63443e-08 5.13264e-08 6.73233e-08 8.5598e-08 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 8.5598e-08 6.73233e-08 5.13263e-08 3.63443e-08 
2.35147e-08 3.63443e-08 5.13264e-08 6.73233e-08 8.5598e-08 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 8.5598e-08 6.73233e-08 5.13263e-08 3.63443e-08 
2.35147e-08 3.63443e-08 5.13264e-08 6.73233e-08 8.5598e-08 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13448e-07 1.13448e-07 1.13449e-07 1.13449e-07 1.13448e-07 1.13448e-07 1.13448e-07 1.13448e-07 1.13448e-07 1.13448e-07 1.13448e-07 1.13448e-07 1.13448e-07 1.13448e-07 1.13448e-07 1.13448e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 1.13449e-07 8.5598e-08 6.73233e-08 5.13263e-08 3.63443e-08 
