ieta = 0, ix = 117, iy = 194, energy density = 0.606975 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.179939
ieta = 0, ix = 117, iy = 193, energy density = 0.291248 GeV/fm^3, shear |pi/(epsilon+3*P)| = 2.13588
ieta = 0, ix = 117, iy = 193, energy density = 0.134462 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.100302
ieta = 0, ix = 117, iy = 193, energy density = 0.134462 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.104396
ieta = 0, ix = 115, iy = 194, energy density = 1.45188 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.132125
ieta = 0, ix = 114, iy = 194, energy density = 0.143616 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.459514
ieta = 0, ix = 119, iy = 196, energy density = 0.514327 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.145755
ieta = 0, ix = 115, iy = 193, energy density = 1.02467 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.158249
ieta = 0, ix = 115, iy = 193, energy density = 1.02467 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.159011
ieta = 0, ix = 118, iy = 195, energy density = 0.790924 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.122273
ieta = 0, ix = 121, iy = 197, energy density = 0.251831 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.45452
ieta = 0, ix = 116, iy = 192, energy density = 0.213402 GeV/fm^3, shear |pi/(epsilon+3*P)| = 1.55952
ieta = 0, ix = 115, iy = 192, energy density = 0.278002 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.102116
ieta = 0, ix = 117, iy = 196, energy density = 0.786938 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.104122
ieta = 0, ix = 118, iy = 197, energy density = 1.63208 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.122278
ieta = 0, ix = 118, iy = 197, energy density = 1.56012 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.246015
ieta = 0, ix = 119, iy = 196, energy density = 1.39889 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.755874
ieta = 0, ix = 119, iy = 196, energy density = 0.508337 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.188884
ieta = 0, ix = 119, iy = 196, energy density = 0.508337 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.187163
ieta = 0, ix = 116, iy = 193, energy density = 0.310341 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.108106
ieta = 0, ix = 116, iy = 192, energy density = 1.77402 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.22121
ieta = 0, ix = 116, iy = 192, energy density = 1.95737 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.147515
ieta = 0, ix = 121, iy = 197, energy density = 0.396879 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.462565
ieta = 0, ix = 116, iy = 190, energy density = 0.22267 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.137509
ieta = 0, ix = 121, iy = 197, energy density = 0.426121 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.104937
ieta = 0, ix = 116, iy = 190, energy density = 0.22267 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.106582
ieta = 0, ix = 122, iy = 197, energy density = 0.103449 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.102981
ieta = 0, ix = 116, iy = 190, energy density = 0.312756 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.122705
ieta = 0, ix = 117, iy = 194, energy density = 0.485107 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.14564
ieta = 0, ix = 117, iy = 193, energy density = 0.42887 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.214113
ieta = 0, ix = 116, iy = 193, energy density = 1.72184 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.101838
ieta = 0, ix = 116, iy = 193, energy density = 0.349647 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.180781
ieta = 0, ix = 119, iy = 198, energy density = 0.163378 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.106333
ieta = 0, ix = 119, iy = 198, energy density = 0.163378 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.16589
ieta = 0, ix = 119, iy = 198, energy density = 0.268989 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.106006
ieta = 0, ix = 118, iy = 198, energy density = 0.512164 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.139854
ieta = 0, ix = 118, iy = 199, energy density = 0.158782 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.217173
ieta = 0, ix = 118, iy = 198, energy density = 0.380556 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.177253
ieta = 0, ix = 120, iy = 198, energy density = 0.47247 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.14576
ieta = 0, ix = 116, iy = 195, energy density = 0.106232 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.128892
ieta = 0, ix = 116, iy = 195, energy density = 0.106232 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.130103
ieta = 0, ix = 120, iy = 198, energy density = 0.550034 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.112697
ieta = 0, ix = 117, iy = 192, energy density = 0.103219 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.180673
ieta = 0, ix = 120, iy = 198, energy density = 0.43322 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.102776
ieta = 0, ix = 117, iy = 192, energy density = 0.272935 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.131768
ieta = 0, ix = 120, iy = 198, energy density = 0.306165 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.133488
ieta = 0, ix = 120, iy = 198, energy density = 0.306165 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.190032
ieta = 0, ix = 120, iy = 198, energy density = 0.429123 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.156596
ieta = 0, ix = 119, iy = 199, energy density = 0.197193 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.126907
ieta = 0, ix = 120, iy = 198, energy density = 0.275977 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.122841
ieta = 0, ix = 117, iy = 192, energy density = 0.239255 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.138404
ieta = 0, ix = 117, iy = 192, energy density = 0.239255 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.129434
ieta = 0, ix = 119, iy = 195, energy density = 0.102936 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.131328
ieta = 0, ix = 119, iy = 195, energy density = 0.629827 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.106637
ieta = 0, ix = 120, iy = 199, energy density = 0.278959 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.162515
ieta = 0, ix = 122, iy = 199, energy density = 0.203078 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.18059
ieta = 0, ix = 114, iy = 195, energy density = 0.15802 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.106937
ieta = 0, ix = 119, iy = 195, energy density = 0.440393 GeV/fm^3, shear |pi/(epsilon+3*P)| = 1.46693
ieta = 0, ix = 114, iy = 195, energy density = 0.15802 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.109804
ieta = 0, ix = 114, iy = 195, energy density = 0.137801 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.105481
ieta = 0, ix = 114, iy = 195, energy density = 0.137801 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.105712
ieta = 0, ix = 117, iy = 196, energy density = 0.888062 GeV/fm^3, shear |pi/(epsilon+3*P)| = 245.825
ieta = 0, ix = 117, iy = 196, energy density = 0.953752 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.126749
ieta = 0, ix = 118, iy = 197, energy density = 0.240506 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.105186
ieta = 0, ix = 114, iy = 195, energy density = 0.16424 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.118323
ieta = 0, ix = 114, iy = 195, energy density = 0.16424 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.134287
ieta = 0, ix = 114, iy = 195, energy density = 0.181727 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.101902
ieta = 0, ix = 117, iy = 198, energy density = 0.164985 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.961718
ieta = 0, ix = 119, iy = 199, energy density = 0.495764 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.206343
ieta = 0, ix = 113, iy = 194, energy density = 0.191636 GeV/fm^3, shear |pi/(epsilon+3*P)| = 7.06781
ieta = 0, ix = 116, iy = 189, energy density = 0.122022 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.236143
ieta = 0, ix = 117, iy = 199, energy density = 0.104408 GeV/fm^3, shear |pi/(epsilon+3*P)| = 4.18945
ieta = 0, ix = 113, iy = 194, energy density = 0.132852 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.133846
ieta = 0, ix = 115, iy = 192, energy density = 0.181914 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.10406
ieta = 0, ix = 114, iy = 191, energy density = 0.0990424 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.168229
ieta = 0, ix = 114, iy = 191, energy density = 0.0990424 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.169642
ieta = 0, ix = 111, iy = 195, energy density = 0.146903 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.568229
ieta = 0, ix = 111, iy = 195, energy density = 0.152542 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.225729
ieta = 0, ix = 113, iy = 191, energy density = 0.20435 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.40538
ieta = 0, ix = 113, iy = 191, energy density = 0.235575 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.114529
ieta = 0, ix = 115, iy = 192, energy density = 0.227994 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.515971
ieta = 0, ix = 117, iy = 197, energy density = 0.539492 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.100384
ieta = 0, ix = 113, iy = 189, energy density = 0.224244 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.103954
ieta = 0, ix = 117, iy = 197, energy density = 0.271861 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.459569
ieta = 0, ix = 113, iy = 190, energy density = 0.142662 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.130566
ieta = 0, ix = 113, iy = 190, energy density = 0.142662 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.175962
ieta = 0, ix = 113, iy = 190, energy density = 0.207114 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.101958
ieta = 0, ix = 113, iy = 191, energy density = 0.367494 GeV/fm^3, shear |pi/(epsilon+3*P)| = 2.23742
ieta = 0, ix = 116, iy = 190, energy density = 0.32328 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.529436
ieta = 0, ix = 114, iy = 195, energy density = 0.231276 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.223057
ieta = 0, ix = 116, iy = 190, energy density = 0.302248 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.121203
ieta = 0, ix = 118, iy = 196, energy density = 0.177312 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.328718
ieta = 0, ix = 118, iy = 196, energy density = 0.170571 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.247133
ieta = 0, ix = 117, iy = 192, energy density = 0.755525 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.203761
ieta = 0, ix = 117, iy = 192, energy density = 0.755525 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.103739
ieta = 0, ix = 117, iy = 191, energy density = 0.29897 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.535303
ieta = 0, ix = 116, iy = 196, energy density = 0.167757 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.150138
ieta = 0, ix = 112, iy = 194, energy density = 0.543281 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.144204
ieta = 0, ix = 111, iy = 194, energy density = 0.209228 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.118373
ieta = 0, ix = 118, iy = 198, energy density = 0.279113 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.107461
ieta = 0, ix = 116, iy = 191, energy density = 0.486582 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.154902
ieta = 0, ix = 118, iy = 198, energy density = 0.279113 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.134101
ieta = 0, ix = 117, iy = 191, energy density = 0.274564 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.192762
ieta = 0, ix = 118, iy = 198, energy density = 0.279113 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.145506
ieta = 0, ix = 114, iy = 190, energy density = 0.309717 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.687639
ieta = 0, ix = 118, iy = 198, energy density = 0.339884 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.10081
ieta = 0, ix = 118, iy = 198, energy density = 0.328957 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.130833
ieta = 0, ix = 117, iy = 198, energy density = 0.146132 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.107036
ieta = 0, ix = 118, iy = 198, energy density = 0.328957 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.119272
ieta = 0, ix = 118, iy = 198, energy density = 0.328957 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.109915
ieta = 0, ix = 113, iy = 196, energy density = 0.233489 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.138762
ieta = 0, ix = 115, iy = 190, energy density = 0.146811 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.100621
ieta = 0, ix = 112, iy = 194, energy density = 0.220151 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.476513
ieta = 0, ix = 113, iy = 194, energy density = 0.106648 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.759209
ieta = 0, ix = 115, iy = 189, energy density = 0.280758 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.242183
ieta = 0, ix = 115, iy = 191, energy density = 0.199912 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.970982
ieta = 0, ix = 115, iy = 189, energy density = 0.230378 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.148942
ieta = 0, ix = 117, iy = 193, energy density = 0.100788 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.10149
ieta = 0, ix = 115, iy = 191, energy density = 0.218976 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.10113
ieta = 0, ix = 118, iy = 196, energy density = 0.103901 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.147562
ieta = 0, ix = 115, iy = 190, energy density = 0.253397 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.115973
ieta = 0, ix = 118, iy = 196, energy density = 0.122628 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.149113
ieta = 0, ix = 114, iy = 188, energy density = 0.175311 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.203688
ieta = 0, ix = 114, iy = 190, energy density = 0.181694 GeV/fm^3, shear |pi/(epsilon+3*P)| = 2.19587
ieta = 0, ix = 115, iy = 191, energy density = 0.14688 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.118483
ieta = 0, ix = 113, iy = 193, energy density = 0.642279 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.180301
ieta = 0, ix = 113, iy = 189, energy density = 0.103293 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.257496
ieta = 0, ix = 113, iy = 193, energy density = 0.496547 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.115978
ieta = 0, ix = 113, iy = 193, energy density = 0.496547 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.12595
ieta = 0, ix = 113, iy = 193, energy density = 0.473937 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.101909
ieta = 0, ix = 114, iy = 189, energy density = 0.317569 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.212009
ieta = 0, ix = 113, iy = 193, energy density = 0.473937 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.123458
ieta = 0, ix = 113, iy = 193, energy density = 0.473937 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.146153
ieta = 0, ix = 114, iy = 193, energy density = 0.169977 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.180703
ieta = 0, ix = 113, iy = 193, energy density = 0.759157 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.100068
ieta = 0, ix = 118, iy = 197, energy density = 0.314169 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.107397
ieta = 0, ix = 117, iy = 197, energy density = 0.393279 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.132905
ieta = 0, ix = 118, iy = 199, energy density = 0.121916 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.161222
ieta = 0, ix = 118, iy = 193, energy density = 0.527575 GeV/fm^3, shear |pi/(epsilon+3*P)| = 1.96557
ieta = 0, ix = 118, iy = 197, energy density = 0.401283 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.126022
ieta = 0, ix = 113, iy = 193, energy density = 0.636004 GeV/fm^3, shear |pi/(epsilon+3*P)| = 20.8412
ieta = 0, ix = 117, iy = 196, energy density = 0.343157 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.14599
ieta = 0, ix = 112, iy = 193, energy density = 0.893086 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.115624
ieta = 0, ix = 113, iy = 193, energy density = 0.459847 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.125648
ieta = 0, ix = 118, iy = 198, energy density = 0.645616 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.404944
ieta = 0, ix = 118, iy = 198, energy density = 0.645616 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.101696
ieta = 0, ix = 112, iy = 193, energy density = 0.0995393 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.128489
ieta = 0, ix = 113, iy = 193, energy density = 0.0996284 GeV/fm^3, shear |pi/(epsilon+3*P)| = 182457
ieta = 0, ix = 111, iy = 191, energy density = 0.127934 GeV/fm^3, shear |pi/(epsilon+3*P)| = 5.88926
ieta = 0, ix = 118, iy = 197, energy density = 0.279952 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.126287
ieta = 0, ix = 112, iy = 193, energy density = 0.159327 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.21467
ieta = 0, ix = 111, iy = 194, energy density = 0.187195 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.109879
ieta = 0, ix = 112, iy = 193, energy density = 0.159763 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.156761
ieta = 0, ix = 112, iy = 195, energy density = 0.171234 GeV/fm^3, shear |pi/(epsilon+3*P)| = 6.27163
ieta = 0, ix = 112, iy = 193, energy density = 0.131336 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.299524
ieta = 0, ix = 112, iy = 195, energy density = 0.101638 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.626653
ieta = 0, ix = 111, iy = 193, energy density = 0.354104 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.158882
ieta = 0, ix = 113, iy = 196, energy density = 0.129048 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.13031
ieta = 0, ix = 113, iy = 196, energy density = 0.129048 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.150729
ieta = 0, ix = 116, iy = 190, energy density = 0.265557 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.675112
ieta = 0, ix = 113, iy = 194, energy density = 0.333856 GeV/fm^3, shear |pi/(epsilon+3*P)| = 1.19089
ieta = 0, ix = 116, iy = 190, energy density = 0.281741 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.110673
ieta = 0, ix = 117, iy = 196, energy density = 0.32583 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.158543
ieta = 0, ix = 113, iy = 190, energy density = 0.163314 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.141132
ieta = 0, ix = 113, iy = 194, energy density = 0.196459 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.104177
ieta = 0, ix = 114, iy = 197, energy density = 0.195951 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.339534
ieta = 0, ix = 113, iy = 194, energy density = 0.196459 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.156892
ieta = 0, ix = 114, iy = 197, energy density = 0.195951 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.102778
ieta = 0, ix = 113, iy = 194, energy density = 0.221281 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.124348
ieta = 0, ix = 113, iy = 190, energy density = 0.135521 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.10961
ieta = 0, ix = 113, iy = 190, energy density = 0.135521 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.118868
ieta = 0, ix = 113, iy = 190, energy density = 0.135521 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.118768
ieta = 0, ix = 116, iy = 196, energy density = 0.240739 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.122529
ieta = 0, ix = 116, iy = 197, energy density = 0.331524 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.938091
ieta = 0, ix = 116, iy = 190, energy density = 0.0990991 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.157939
ieta = 0, ix = 119, iy = 198, energy density = 0.138225 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.110419
ieta = 0, ix = 119, iy = 198, energy density = 0.138225 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.142431
ieta = 0, ix = 116, iy = 190, energy density = 0.125356 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.105363
ieta = 0, ix = 119, iy = 198, energy density = 0.143774 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.121078
ieta = 0, ix = 113, iy = 194, energy density = 0.128001 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.121302
ieta = 0, ix = 116, iy = 191, energy density = 0.225932 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.13546
ieta = 0, ix = 119, iy = 198, energy density = 0.177777 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.110201
ieta = 0, ix = 119, iy = 198, energy density = 0.177777 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.120549
ieta = 0, ix = 112, iy = 196, energy density = 0.290241 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.115057
ieta = 0, ix = 116, iy = 190, energy density = 0.193382 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.109843
ieta = 0, ix = 112, iy = 196, energy density = 0.320317 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.104974
ieta = 0, ix = 112, iy = 195, energy density = 0.214399 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.141697
ieta = 0, ix = 118, iy = 198, energy density = 0.29368 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.122433
ieta = 0, ix = 118, iy = 198, energy density = 0.106713 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.250169
ieta = 0, ix = 111, iy = 194, energy density = 2.18398 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.118406
ieta = 0, ix = 111, iy = 194, energy density = 2.33677 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.126465
ieta = 0, ix = 111, iy = 193, energy density = 0.777561 GeV/fm^3, shear |pi/(epsilon+3*P)| = 4.32933
ieta = 0, ix = 111, iy = 193, energy density = 0.783427 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.100587
ieta = 0, ix = 111, iy = 191, energy density = 0.323064 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.693651
ieta = 0, ix = 111, iy = 191, energy density = 0.374408 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.14792
ieta = 0, ix = 110, iy = 191, energy density = 0.252476 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.197834
ieta = 0, ix = 112, iy = 194, energy density = 0.253123 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.109301
ieta = 0, ix = 112, iy = 195, energy density = 0.250489 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.121442
ieta = 0, ix = 113, iy = 195, energy density = 0.813962 GeV/fm^3, shear |pi/(epsilon+3*P)| = 77.0537
ieta = 0, ix = 113, iy = 195, energy density = 0.860211 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.100048
ieta = 0, ix = 113, iy = 194, energy density = 0.445907 GeV/fm^3, shear |pi/(epsilon+3*P)| = 2.41267
ieta = 0, ix = 113, iy = 194, energy density = 0.292993 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.256931
ieta = 0, ix = 119, iy = 198, energy density = 0.666189 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.348651
ieta = 0, ix = 119, iy = 198, energy density = 0.495485 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.10582
ieta = 0, ix = 111, iy = 194, energy density = 0.263154 GeV/fm^3, shear |pi/(epsilon+3*P)| = 1.01116
ieta = 0, ix = 118, iy = 198, energy density = 0.425863 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.373219
ieta = 0, ix = 119, iy = 198, energy density = 0.523999 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.116831
ieta = 0, ix = 120, iy = 198, energy density = 0.33405 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.430385
ieta = 0, ix = 118, iy = 198, energy density = 0.442723 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.101243
ieta = 0, ix = 112, iy = 193, energy density = 0.396279 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.236939
ieta = 0, ix = 118, iy = 198, energy density = 0.280491 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.117261
ieta = 0, ix = 118, iy = 198, energy density = 0.280491 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.140071
ieta = 0, ix = 113, iy = 193, energy density = 0.200867 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.193713
ieta = 0, ix = 118, iy = 198, energy density = 0.352033 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.106386
ieta = 0, ix = 113, iy = 193, energy density = 0.200867 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.109217
ieta = 0, ix = 113, iy = 193, energy density = 0.220098 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.115291
ieta = 0, ix = 111, iy = 192, energy density = 0.312709 GeV/fm^3, shear |pi/(epsilon+3*P)| = 22.1116
ieta = 0, ix = 111, iy = 194, energy density = 0.12759 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.130506
ieta = 0, ix = 110, iy = 193, energy density = 0.136111 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.104093
ieta = 0, ix = 117, iy = 197, energy density = 0.282472 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.145603
ieta = 0, ix = 117, iy = 197, energy density = 0.127227 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.13886
ieta = 0, ix = 113, iy = 194, energy density = 0.15709 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.118084
ieta = 0, ix = 112, iy = 195, energy density = 0.100906 GeV/fm^3, shear |pi/(epsilon+3*P)| = 2.65174
ieta = 0, ix = 112, iy = 193, energy density = 0.105713 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.285171
ieta = 0, ix = 113, iy = 193, energy density = 0.098772 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.149949
