4.45992 2.73003 2.02359 1.55783 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.5039 1.55783 2.02362 2.75879 
2.73 2.00947 1.63402 1.3535 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.3535 1.63402 2.0236 
2.0236 1.63402 1.40637 1.22507 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.07186 1.22507 1.40637 1.64224 
1.55783 1.3535 1.22507 1.03413 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.01062 1.03413 1.22507 1.35802 
1.5039 1.19972 1.07186 1.01062 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01062 1.07186 1.20513 
1.5039 1.19972 1.07186 1.01062 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01062 1.07186 1.20513 
1.5039 1.19972 1.07186 1.01062 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01062 1.07186 1.20513 
1.5039 1.19972 1.07186 1.01062 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01062 1.07186 1.20513 
1.5039 1.19972 1.07186 1.01062 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01062 1.07186 1.20513 
1.5039 1.19972 1.07186 1.01062 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01062 1.07186 1.20513 
1.5039 1.19972 1.07186 1.01062 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01062 1.07186 1.20513 
1.5039 1.19972 1.07186 1.01062 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01062 1.07186 1.20513 
1.5039 1.19972 1.07186 1.01062 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01062 1.07186 1.20513 
1.5039 1.19972 1.07186 1.01062 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01062 1.07186 1.20513 
1.5039 1.19972 1.07186 1.01062 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01062 1.07186 1.20513 
1.5039 1.19972 1.07186 1.01062 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01062 1.07186 1.20513 
1.5039 1.19972 1.07186 1.01062 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01062 1.07186 1.20513 
