ieta = 0, ix = 90, iy = 143, energy density = 0.214196 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.177076
ieta = 0, ix = 91, iy = 142, energy density = 0.201661 GeV/fm^3, shear |pi/(epsilon+3*P)| = 2.57663
ieta = 0, ix = 92, iy = 141, energy density = 0.220878 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.644568
ieta = 0, ix = 93, iy = 141, energy density = 0.237678 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.388712
ieta = 0, ix = 87, iy = 149, energy density = 0.132329 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.124698
ieta = 0, ix = 86, iy = 147, energy density = 0.208032 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.104656
ieta = 0, ix = 94, iy = 139, energy density = 0.214489 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.127477
ieta = 0, ix = 88, iy = 146, energy density = 0.123147 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.314773
ieta = 0, ix = 92, iy = 142, energy density = 0.142266 GeV/fm^3, shear |pi/(epsilon+3*P)| = 0.133874
