1.41844e-09 1.7798e-09 2.14329e-09 2.60074e-09 3.11018e-09 3.6717e-09 4.35621e-09 5.10333e-09 6.07976e-09 7.41612e-09 9.58542e-09 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 1.08594e-08 9.58542e-09 7.41612e-09 6.07975e-09 5.10331e-09 4.35618e-09 3.67166e-09 3.11013e-09 2.60071e-09 2.14327e-09 1.73717e-09 
1.7798e-09 2.19156e-09 2.60074e-09 3.11017e-09 3.6717e-09 4.28491e-09 5.02584e-09 5.82769e-09 6.86673e-09 8.27534e-09 1.05356e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.28679e-08 1.05356e-08 8.27534e-09 6.86673e-09 5.82768e-09 5.02582e-09 4.28489e-09 3.67166e-09 3.11014e-09 2.60073e-09 2.14327e-09 
2.14327e-09 2.60074e-09 3.05099e-09 3.60673e-09 4.21424e-09 4.87272e-09 5.66256e-09 6.51136e-09 7.60349e-09 9.07239e-09 1.14065e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.47297e-08 1.14065e-08 9.07239e-09 7.60348e-09 6.51135e-09 5.66254e-09 4.8727e-09 4.21423e-09 3.60672e-09 3.05099e-09 2.54735e-09 
2.60072e-09 3.11016e-09 3.60672e-09 4.21424e-09 4.87271e-09 5.58087e-09 6.4239e-09 7.32322e-09 8.47175e-09 1.00036e-08 1.24127e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.68818e-08 1.24127e-08 1.00036e-08 8.47176e-09 7.32321e-09 6.42389e-09 5.58086e-09 4.8727e-09 4.21424e-09 3.60673e-09 3.05099e-09 
3.11014e-09 3.67167e-09 4.21422e-09 4.8727e-09 5.58086e-09 6.337e-09 7.23084e-09 8.17786e-09 9.37887e-09 1.09681e-08 1.45074e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90654e-08 1.90654e-08 1.90654e-08 1.90654e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90654e-08 1.90654e-08 1.90654e-08 1.90654e-08 1.90654e-08 1.90654e-08 1.90654e-08 1.90654e-08 1.90654e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.90653e-08 1.45074e-08 1.09681e-08 9.37888e-09 8.17785e-09 7.23085e-09 6.337e-09 5.58086e-09 4.8727e-09 4.21424e-09 3.60674e-09 
3.67168e-09 4.2849e-09 4.8727e-09 5.58086e-09 6.33701e-09 7.13901e-09 8.08087e-09 9.07238e-09 1.03216e-08 1.19623e-08 1.7016e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12512e-08 2.12512e-08 2.12512e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12512e-08 2.12511e-08 2.1251e-08 2.12511e-08 2.12512e-08 2.12512e-08 2.12511e-08 2.12511e-08 2.12511e-08 2.12512e-08 2.12513e-08 2.12514e-08 2.12514e-08 2.12513e-08 2.12512e-08 2.12512e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 2.12513e-08 1.7016e-08 1.19623e-08 1.03216e-08 9.07238e-09 8.08087e-09 7.139e-09 6.337e-09 5.58087e-09 4.87271e-09 4.21424e-09 
4.35619e-09 5.02583e-09 5.66254e-09 6.42389e-09 7.23084e-09 8.08087e-09 9.07238e-09 1.01092e-08 1.14065e-08 1.38144e-08 1.96665e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36512e-08 2.36512e-08 2.36512e-08 2.36513e-08 2.36514e-08 2.36515e-08 2.36516e-08 2.36516e-08 2.36514e-08 2.36511e-08 2.3651e-08 2.36513e-08 2.36518e-08 2.36522e-08 2.36523e-08 2.36521e-08 2.36519e-08 2.36518e-08 2.3652e-08 2.36521e-08 2.36519e-08 2.36514e-08 2.3651e-08 2.36508e-08 2.36509e-08 2.36512e-08 2.36514e-08 2.36513e-08 2.36512e-08 2.36512e-08 2.36512e-08 2.36512e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 2.36513e-08 1.96665e-08 1.38144e-08 1.14065e-08 1.01092e-08 9.07237e-09 8.08087e-09 7.23084e-09 6.4239e-09 5.66255e-09 4.94897e-09 
5.10332e-09 5.82768e-09 6.51135e-09 7.32322e-09 8.17786e-09 9.07238e-09 1.01092e-08 1.11866e-08 1.25261e-08 1.69608e-08 2.21838e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59915e-08 2.59914e-08 2.59916e-08 2.59919e-08 2.59919e-08 2.59918e-08 2.59916e-08 2.5991e-08 2.59905e-08 2.59903e-08 2.59902e-08 2.59911e-08 2.59924e-08 2.59925e-08 2.59913e-08 2.59894e-08 2.59877e-08 2.59871e-08 2.59878e-08 2.59889e-08 2.59891e-08 2.59885e-08 2.59881e-08 2.59887e-08 2.59906e-08 2.59924e-08 2.59933e-08 2.59929e-08 2.59916e-08 2.59908e-08 2.5991e-08 2.59915e-08 2.59917e-08 2.59916e-08 2.59915e-08 2.59915e-08 2.59915e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.59916e-08 2.21838e-08 1.69608e-08 1.25261e-08 1.11866e-08 1.01092e-08 9.07238e-09 8.17786e-09 7.32322e-09 6.51135e-09 5.74483e-09 
6.07975e-09 6.86672e-09 7.60348e-09 8.47175e-09 9.37888e-09 1.03216e-08 1.14065e-08 1.25261e-08 1.61604e-08 2.02376e-08 2.50274e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.8688e-08 2.8688e-08 2.86881e-08 2.8688e-08 2.8688e-08 2.86881e-08 2.8688e-08 2.86879e-08 2.8688e-08 2.86883e-08 2.86886e-08 2.86877e-08 2.86866e-08 2.86864e-08 2.86869e-08 2.8688e-08 2.86905e-08 2.86924e-08 2.86933e-08 2.86934e-08 2.86896e-08 2.86846e-08 2.86838e-08 2.86888e-08 2.86969e-08 2.8704e-08 2.87065e-08 2.87036e-08 2.86992e-08 2.86983e-08 2.87007e-08 2.87024e-08 2.86996e-08 2.86917e-08 2.86841e-08 2.86804e-08 2.86821e-08 2.86874e-08 2.8691e-08 2.86898e-08 2.86881e-08 2.86873e-08 2.86876e-08 2.8688e-08 2.86881e-08 2.8688e-08 2.8688e-08 2.8688e-08 2.8688e-08 2.8688e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.86881e-08 2.50274e-08 2.02376e-08 1.61604e-08 1.25261e-08 1.14065e-08 1.03216e-08 9.37887e-09 8.47175e-09 7.60348e-09 6.77706e-09 
7.41612e-09 8.27534e-09 9.07239e-09 1.00036e-08 1.09681e-08 1.19623e-08 1.38144e-08 1.69608e-08 2.02376e-08 2.38215e-08 2.83045e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18487e-08 3.18487e-08 3.18487e-08 3.18487e-08 3.18487e-08 3.18487e-08 3.18486e-08 3.18487e-08 3.18487e-08 3.18486e-08 3.18488e-08 3.18493e-08 3.18488e-08 3.18473e-08 3.18463e-08 3.18498e-08 3.18545e-08 3.18554e-08 3.18533e-08 3.18485e-08 3.18381e-08 3.18297e-08 3.18258e-08 3.18254e-08 3.18415e-08 3.18629e-08 3.1866e-08 3.18449e-08 3.18103e-08 3.17801e-08 3.17693e-08 3.17818e-08 3.18003e-08 3.18043e-08 3.17943e-08 3.17869e-08 3.1799e-08 3.18325e-08 3.18648e-08 3.18805e-08 3.18731e-08 3.18507e-08 3.18358e-08 3.18406e-08 3.1848e-08 3.18513e-08 3.18502e-08 3.18485e-08 3.18482e-08 3.18486e-08 3.18488e-08 3.18486e-08 3.18487e-08 3.18487e-08 3.18487e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 3.18488e-08 2.83045e-08 2.38215e-08 2.02376e-08 1.69608e-08 1.38144e-08 1.19623e-08 1.09681e-08 1.00036e-08 9.07237e-09 8.17786e-09 
