2.0002e-09 3.86494e-09 6.68626e-09 1.08524e-08 1.74102e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.5512e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.5512e-08 2.5512e-08 2.5512e-08 2.55119e-08 2.55119e-08 2.55118e-08 2.55118e-08 2.55118e-08 2.55118e-08 2.55118e-08 2.55118e-08 2.55118e-08 2.55118e-08 2.55118e-08 2.55119e-08 2.5512e-08 2.5512e-08 2.55119e-08 2.5512e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 2.55119e-08 1.74102e-08 1.08523e-08 6.68612e-09 3.86485e-09 
3.86486e-09 6.5376e-09 1.02684e-08 1.54389e-08 2.31355e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94313e-08 3.94313e-08 3.94312e-08 3.94312e-08 3.94313e-08 3.94312e-08 3.94312e-08 3.94311e-08 3.94311e-08 3.94311e-08 3.94312e-08 3.94312e-08 3.94313e-08 3.94313e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94313e-08 3.94313e-08 3.94313e-08 3.94311e-08 3.94311e-08 3.94312e-08 3.94316e-08 3.94319e-08 3.94321e-08 3.94321e-08 3.94322e-08 3.94322e-08 3.94322e-08 3.94321e-08 3.94321e-08 3.94321e-08 3.94319e-08 3.94315e-08 3.94312e-08 3.9431e-08 3.94311e-08 3.94313e-08 3.94313e-08 3.94313e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 3.94312e-08 2.31355e-08 1.54389e-08 1.02684e-08 6.53757e-09 
6.68614e-09 1.02684e-08 1.4965e-08 2.11419e-08 2.99029e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56857e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56857e-08 5.56857e-08 5.56858e-08 5.56859e-08 5.56861e-08 5.5686e-08 5.56861e-08 5.5686e-08 5.56859e-08 5.56857e-08 5.56856e-08 5.56856e-08 5.56858e-08 5.56856e-08 5.56857e-08 5.56857e-08 5.56856e-08 5.56856e-08 5.56858e-08 5.56866e-08 5.56867e-08 5.56856e-08 5.56844e-08 5.56825e-08 5.56815e-08 5.56814e-08 5.5681e-08 5.56808e-08 5.56808e-08 5.56809e-08 5.56813e-08 5.56816e-08 5.56825e-08 5.56842e-08 5.56856e-08 5.56866e-08 5.56864e-08 5.56857e-08 5.56853e-08 5.56854e-08 5.56857e-08 5.56857e-08 5.56856e-08 5.56857e-08 5.56857e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 5.56858e-08 2.99029e-08 2.11418e-08 1.4965e-08 1.02684e-08 
1.08523e-08 1.54389e-08 2.11418e-08 2.83024e-08 3.80185e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37832e-08 7.37832e-08 7.37832e-08 7.37831e-08 7.37832e-08 7.3783e-08 7.37828e-08 7.37831e-08 7.37833e-08 7.37838e-08 7.37837e-08 7.3783e-08 7.37822e-08 7.37813e-08 7.3781e-08 7.37811e-08 7.37813e-08 7.37823e-08 7.37829e-08 7.37838e-08 7.37837e-08 7.37834e-08 7.3783e-08 7.37828e-08 7.3783e-08 7.37842e-08 7.37843e-08 7.3783e-08 7.37794e-08 7.37778e-08 7.37832e-08 7.37899e-08 7.37984e-08 7.38029e-08 7.38041e-08 7.38061e-08 7.38069e-08 7.38069e-08 7.38061e-08 7.3804e-08 7.3803e-08 7.37984e-08 7.37898e-08 7.37833e-08 7.37778e-08 7.37792e-08 7.37827e-08 7.37838e-08 7.37838e-08 7.3783e-08 7.37828e-08 7.37828e-08 7.37831e-08 7.37829e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 7.37831e-08 3.80185e-08 2.83024e-08 2.11418e-08 1.54389e-08 
1.74102e-08 2.31355e-08 2.99029e-08 3.80185e-08 6.24757e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41936e-08 9.41936e-08 9.41936e-08 9.41934e-08 9.41934e-08 9.41934e-08 9.4194e-08 9.41943e-08 9.41931e-08 9.4192e-08 9.41894e-08 9.41892e-08 9.41932e-08 9.41966e-08 9.42009e-08 9.4202e-08 9.42019e-08 9.42006e-08 9.41962e-08 9.41928e-08 9.41888e-08 9.41888e-08 9.4191e-08 9.41925e-08 9.41936e-08 9.41926e-08 9.41882e-08 9.41875e-08 9.41933e-08 9.42107e-08 9.42174e-08 9.41912e-08 9.41586e-08 9.41168e-08 9.40946e-08 9.40888e-08 9.40786e-08 9.40743e-08 9.40743e-08 9.40785e-08 9.40885e-08 9.40942e-08 9.41164e-08 9.41583e-08 9.4191e-08 9.42174e-08 9.42108e-08 9.41936e-08 9.41878e-08 9.41886e-08 9.41923e-08 9.41932e-08 9.41933e-08 9.41929e-08 9.41933e-08 9.41934e-08 9.41935e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 9.41937e-08 6.24757e-08 3.80185e-08 2.99029e-08 2.31355e-08 
2.55119e-08 3.94312e-08 5.56858e-08 7.37831e-08 9.41937e-08 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23085e-07 1.23085e-07 1.23084e-07 1.2308e-07 1.23079e-07 1.23085e-07 1.23091e-07 1.23104e-07 1.23104e-07 1.23084e-07 1.23066e-07 1.23043e-07 1.23038e-07 1.23038e-07 1.23045e-07 1.23068e-07 1.23086e-07 1.23106e-07 1.23106e-07 1.23095e-07 1.23088e-07 1.23082e-07 1.23088e-07 1.2311e-07 1.23114e-07 1.23083e-07 1.22994e-07 1.22959e-07 1.23095e-07 1.23267e-07 1.23484e-07 1.23599e-07 1.23631e-07 1.23683e-07 1.23706e-07 1.23706e-07 1.23684e-07 1.23632e-07 1.236e-07 1.23486e-07 1.23268e-07 1.23095e-07 1.22958e-07 1.22993e-07 1.23081e-07 1.23111e-07 1.23107e-07 1.23088e-07 1.23084e-07 1.23084e-07 1.23086e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 9.41937e-08 7.37831e-08 5.56857e-08 3.94312e-08 
2.55119e-08 3.94312e-08 5.56858e-08 7.37831e-08 9.41937e-08 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23085e-07 1.23082e-07 1.23082e-07 1.23085e-07 1.23096e-07 1.23101e-07 1.2308e-07 1.23058e-07 1.23009e-07 1.23008e-07 1.23083e-07 1.23151e-07 1.23234e-07 1.23255e-07 1.23253e-07 1.23229e-07 1.23144e-07 1.23076e-07 1.23001e-07 1.23001e-07 1.23042e-07 1.23069e-07 1.2309e-07 1.23069e-07 1.22987e-07 1.2297e-07 1.23088e-07 1.23418e-07 1.2355e-07 1.23044e-07 1.22398e-07 1.21577e-07 1.21139e-07 1.21014e-07 1.20813e-07 1.20728e-07 1.20727e-07 1.2081e-07 1.21009e-07 1.21132e-07 1.2157e-07 1.22393e-07 1.23042e-07 1.23552e-07 1.23422e-07 1.23096e-07 1.22981e-07 1.22997e-07 1.23068e-07 1.23086e-07 1.23085e-07 1.23078e-07 1.23086e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 9.41937e-08 7.37831e-08 5.56857e-08 3.94312e-08 
2.55119e-08 3.94312e-08 5.56858e-08 7.37831e-08 9.41937e-08 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23082e-07 1.23081e-07 1.2309e-07 1.23091e-07 1.2308e-07 1.23038e-07 1.23018e-07 1.23098e-07 1.23181e-07 1.23364e-07 1.23367e-07 1.23088e-07 1.22834e-07 1.2252e-07 1.22442e-07 1.22451e-07 1.2254e-07 1.2286e-07 1.23113e-07 1.23392e-07 1.23392e-07 1.23242e-07 1.2314e-07 1.23061e-07 1.2314e-07 1.23444e-07 1.23507e-07 1.23068e-07 1.21824e-07 1.21326e-07 1.2323e-07 1.25595e-07 1.28513e-07 1.30025e-07 1.30443e-07 1.31125e-07 1.3141e-07 1.31414e-07 1.31135e-07 1.30459e-07 1.30049e-07 1.28537e-07 1.25613e-07 1.23239e-07 1.21319e-07 1.2181e-07 1.23037e-07 1.23466e-07 1.23408e-07 1.23142e-07 1.23078e-07 1.23079e-07 1.23105e-07 1.23078e-07 1.23084e-07 1.23085e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 9.41937e-08 7.37831e-08 5.56857e-08 3.94312e-08 
2.55119e-08 3.94312e-08 5.56858e-08 7.37831e-08 9.41937e-08 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23082e-07 1.2309e-07 1.23096e-07 1.2306e-07 1.23056e-07 1.23096e-07 1.23256e-07 1.23328e-07 1.23033e-07 1.2272e-07 1.22033e-07 1.22022e-07 1.23067e-07 1.24011e-07 1.25161e-07 1.25443e-07 1.25412e-07 1.25087e-07 1.23913e-07 1.22974e-07 1.21927e-07 1.21926e-07 1.22493e-07 1.22872e-07 1.23169e-07 1.22875e-07 1.21726e-07 1.21487e-07 1.2314e-07 1.27639e-07 1.29396e-07 1.26301e-07 1.23998e-07 1.21648e-07 1.21804e-07 1.23247e-07 1.23582e-07 1.23637e-07 1.23636e-07 1.23582e-07 1.23245e-07 1.21794e-07 1.21634e-07 1.23984e-07 1.26292e-07 1.2942e-07 1.27689e-07 1.23258e-07 1.21644e-07 1.21863e-07 1.22867e-07 1.23107e-07 1.23104e-07 1.23006e-07 1.23105e-07 1.23084e-07 1.23082e-07 1.23085e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 9.41937e-08 7.37831e-08 5.56857e-08 3.94312e-08 
2.55119e-08 3.94312e-08 5.56858e-08 7.37831e-08 9.41937e-08 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23085e-07 1.23083e-07 1.23085e-07 1.2309e-07 1.2306e-07 1.23038e-07 1.23173e-07 1.23186e-07 1.23036e-07 1.22439e-07 1.22168e-07 1.23273e-07 1.24428e-07 1.26913e-07 1.26955e-07 1.23137e-07 1.19526e-07 1.1491e-07 1.13723e-07 1.13854e-07 1.15214e-07 1.19909e-07 1.23484e-07 1.27291e-07 1.27292e-07 1.25258e-07 1.23868e-07 1.22765e-07 1.23858e-07 1.27988e-07 1.28831e-07 1.27687e-07 1.2228e-07 1.24435e-07 1.44898e-07 1.66394e-07 1.87503e-07 2.01488e-07 2.06954e-07 2.12701e-07 2.15741e-07 2.15771e-07 2.1279e-07 2.07097e-07 2.01694e-07 1.87735e-07 1.666e-07 1.45241e-07 1.24434e-07 1.22389e-07 1.27305e-07 1.28285e-07 1.27506e-07 1.23888e-07 1.22998e-07 1.2301e-07 1.23374e-07 1.23007e-07 1.23083e-07 1.23091e-07 1.2308e-07 1.23085e-07 1.23083e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23084e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 1.23085e-07 9.41937e-08 7.37831e-08 5.56857e-08 3.94312e-08 
