#No recentering correction has been made! Must use full expression for cumulants!
#i	j	<z^i zbar^j>_eps	<z^i zbar^j>_U	<z^i zbar^j>_Ubar	<z^i zbar^j>_C	<z^i zbar^j>_T	<z^i zbar^j>_s
0	0	(2827.32,0)	(-5.06292e-09,-6.48128e-09)	(-5.06292e-09,6.48128e-09)	(-8.64419e-10,-2.05149e-10)	(-2.44399e-06,5.8002e-07)	(-0.5,0)	(2478.99,0)
0	1	(0.174641,-0.352175)	(-1.15917,9.79232e-09)	(5.30515e-09,-4.27052e-09)	(4.64258e-09,3.47491e-10)	(2.16323e-05,1.6238e-05)	(-0.0873207,0.176087)	(0.216052,-0.324189)
0	2	(3.03291,0.962827)	(-0.404879,0.816462)	(4.64426e-08,3.4281e-08)	(-0.671839,2.93544e-08)	(-1.18562e-06,6.57617e-05)	(-1.51646,-0.481413)	(3.34213,0.885442)
0	3	(-2.81537,9.8936)	(-10.547,-3.34824)	(-4.41855e-07,-1.20789e-07)	(-0.351993,0.709815)	(-0.000566052,0.00105365)	(1.40769,-4.9468)	(-2.7472,10.8463)
0	4	(51.9323,56.5539)	(13.054,-45.8735)	(-4.01669e-06,5.90195e-06)	(-12.2258,-3.88119)	(-0.00232676,0.00133451)	(-25.9662,-28.2769)	(61.1141,61.6652)
0	5	(-128.147,174.538)	(-300.994,-327.778)	(-7.3273e-06,6.7101e-06)	(18.9148,-66.4692)	(0.0273244,-0.0933743)	(64.0735,-87.2688)	(-126.682,186.25)
1	0	(0.174641,0.352175)	(5.30515e-09,4.27052e-09)	(-1.15917,-9.79232e-09)	(7.65116e-09,-5.74326e-09)	(1.31261e-05,-9.82469e-07)	(-0.0873207,-0.176087)	(0.216052,0.324189)
1	1	(12.8566,0)	(-0.202439,-0.408231)	(-0.202439,0.408231)	(5.08954e-08,-6.02558e-09)	(0.000143898,1.70362e-05)	(-6.42828,0)	(13.4543,0)
1	2	(6.65736,-5.13752)	(-28.2484,2.67791e-07)	(-3.51566,-1.11608)	(-0.117331,-0.236605)	(0.000500964,-0.000193442)	(-3.32868,2.56876)	(7.78198,-4.90895)
1	3	(107.225,33.6451)	(-22.335,16.2202)	(3.2635,-11.4684)	(-24.1071,1.75688e-06)	(0.0319865,0.00449437)	(-53.6123,-16.8226)	(120.255,33.5689)
1	4	(-75.9917,415.114)	(-468.824,-147.004)	(-60.1988,-65.5556)	(-25.5748,18.1662)	(-0.06701,0.0978607)	(37.9958,-207.557)	(-66.0459,448.409)
1	5	(2381.08,2613.33)	(396.585,-2251.85)	(148.543,-202.318)	(-665.619,-208.658)	(-0.144532,0.155955)	(-1190.54,-1306.67)	(2819.05,2840.64)
2	0	(3.03291,-0.962827)	(4.64426e-08,-3.4281e-08)	(-0.404879,-0.816462)	(-4.19344e-10,-2.32594e-08)	(-1899.5,-8.29942e-05)	(-1.51646,0.481413)	(3.34213,-0.885442)
2	1	(6.65736,5.13752)	(-3.51566,1.11608)	(-28.2484,-2.67791e-07)	(1.77187e-07,6.84189e-08)	(-331.732,668.957)	(-3.32868,-2.56876)	(7.78198,4.90895)
2	2	(316.896,0)	(-14.89,-10.8135)	(-14.89,10.8135)	(-2.03762,0.646865)	(-5761.01,-1828.89)	(-158.448,0)	(341.059,0)
2	3	(297.076,-89.5569)	(-990.231,1.31871e-05)	(-234.412,-73.502)	(-12.7874,-9.08309)	(5347.84,-18793)	(-148.538,44.7785)	(340.763,-87.3043)
2	4	(4741.66,1590.73)	(-1258.87,331.016)	(158.635,-900.738)	(-1105.06,0.000131894)	(-98632.5,-107424)	(-2370.83,-795.366)	(5399.52,1655.36)
2	5	(-1773.41,20266.5)	(-24395.7,-8252.17)	(-5115.97,-5618.18)	(-1767.13,439.663)	(243404,-331520)	(886.703,-10133.2)	(-1089.1,21905.3)
3	0	(-2.81537,-9.8936)	(-4.41855e-07,1.20789e-07)	(-10.547,3.34824)	(-2.00208e-07,-3.72668e-07)	(-995.196,-2006.87)	(1.40769,4.9468)	(-2.7472,-10.8463)
3	1	(107.225,-33.6451)	(3.2635,11.4684)	(-22.335,-16.2202)	(1.13134e-05,-1.58962e-06)	(-68158.6,-0.00496727)	(-53.6123,16.8226)	(120.255,-33.5689)
3	2	(297.076,89.5569)	(-234.412,73.502)	(-990.231,-1.31871e-05)	(1.89149,6.64693)	(-36154,25680.8)	(-148.538,-44.7785)	(340.763,87.3043)
3	3	(11142.5,0)	(-944.148,-248.261)	(-944.148,248.261)	(-199.685,62.5973)	(-564574,-176982)	(-5571.26,0)	(12291.1,0)
3	4	(15369.1,-909.152)	(-43977.6,0.000938059)	(-14637.4,-4951.3)	(-1060.28,-263.796)	(375556,-2.16352e+06)	(-7684.53,454.576)	(17638.4,-889.029)
3	5	(246473,89083.2)	(-76786.4,2211.39)	(4627.57,-61606.6)	(-60078.7,0.0107061)	(-1.22388e+07,-1.34486e+07)	(-123236,-44541.6)	(286497,95242)
4	0	(51.9323,-56.5539)	(-4.01669e-06,-5.90195e-06)	(13.054,45.8735)	(-8.22958e-07,-4.72005e-07)	(-34566.2,10973.4)	(-25.9662,28.2769)	(61.1141,-61.6652)
4	1	(-75.9917,-415.114)	(-60.1988,65.5556)	(-468.824,147.004)	(-2.37009e-05,-3.46126e-05)	(-72308.2,-51361.6)	(37.9958,207.557)	(-66.0459,-448.409)
4	2	(4741.66,-1590.73)	(158.635,900.738)	(-1258.87,-331.016)	(-34.8855,37.995)	(-3.12434e+06,-0.372906)	(-2370.83,795.366)	(5399.52,-1655.36)
4	3	(15369.1,909.152)	(-14637.4,4951.3)	(-43977.6,-0.000938059)	(132.831,765.221)	(-2.99774e+06,745835)	(-7684.53,-454.576)	(17638.4,889.029)
4	4	(495592,0)	(-61428.5,-1768.51)	(-61428.5,1768.51)	(-16259.1,5517.45)	(-4.59696e+07,-1.55996e+07)	(-247796,0)	(562708,0)
4	5	(901316,76074.6)	(-2.31479e+06,0.0820944)	(-954345,-349094)	(-84334.7,-1434.1)	(1.3516e+07,-1.9233e+08)	(-450658,-38037.3)	(1.04959e+06,78981.3)
5	0	(-128.147,-174.538)	(-7.3273e-06,-6.7101e-06)	(-300.994,327.778)	(9.66441e-06,3.30258e-05)	(53478.1,187929)	(64.0735,87.2688)	(-126.682,-186.25)
5	1	(2381.08,-2613.33)	(148.543,202.318)	(396.585,2251.85)	(-5.11199e-05,-5.516e-05)	(-1.88192e+06,589941)	(-1190.54,1306.67)	(2819.05,-2840.64)
5	2	(-1773.41,-20266.5)	(-5115.97,5618.18)	(-24395.7,8252.17)	(86.0901,117.256)	(-4.99625e+06,-1.24307e+06)	(886.703,10133.2)	(-1089.1,-21905.3)
5	3	(246473,-89083.2)	(4627.57,61606.6)	(-76786.4,-2211.39)	(-4328.77,4756.68)	(-1.69862e+08,-30.2695)	(-123236,44541.6)	(286497,-95242)
5	4	(901316,-76074.6)	(-954345,349094)	(-2.31479e+06,-0.0820944)	(4780.5,68025.6)	(-2.38441e+08,4.05466e+06)	(-450658,38037.3)	(1.04959e+06,-78981.3)
5	5	(2.61961e+07,0)	(-4.24601e+06,457841)	(-4.24601e+06,-457841)	(-1.29375e+06,475550)	(-3.65784e+09,-1.34453e+09)	(-1.30981e+07,0)	(3.09258e+07,0)
