0	0	(3277.3964665614167,0.0)
0	1	(0.17464140577833986,-0.35217449808857676)
0	2	(3.032912943866614,0.9628257213999621)
0	3	(-2.815360726277397,9.893594071469236)
0	4	(51.93225484426403,56.553755104801546)
0	5	(-128.14725831877738,174.53821428209403)
1	0	(0.17464140577833986,0.35217449808857676)
1	1	(11.512885078254195,1.387453468938848e-18)
1	2	(6.188032597951231,-4.19108084181778)
1	3	(94.99899609370281,29.76386450117555)
1	4	(-60.8586791130751,361.93791061330467)
1	5	(2032.118268547274,2233.3728580050324)
2	0	(3.032912943866614,-0.9628257213999621)
2	1	(6.18803259795123,4.19108084181778)
2	2	(253.21204422803007,1.1499366661612593e-16)
2	3	(246.24098594954822,-53.85878475580121)
2	4	(3687.6216634467587,1260.3477239757851)
2	5	(-904.6875572209652,15224.460531747569)
3	0	(-2.815360726277397,-9.893594071469236)
3	1	(94.99899609370281,-29.76386450117555)
3	2	(246.24098594954825,53.858784755801246)
3	3	(7890.972752673671,5.7087979977848395e-15)
3	4	(11195.686331982852,99.11479667144141)
3	5	(166929.17775611524,62044.08683726018)
4	0	(51.93225484426403,-56.553755104801546)
4	1	(-60.8586791130751,-361.93791061330467)
4	2	(3687.6216634467587,-1260.3477239757847)
4	3	(11195.686331982848,-99.1147966714443)
4	4	(309088.27237941977,7.874487246598505e-15)
4	5	(573125.7782196747,79704.51651494885)
5	0	(-128.14725831877738,-174.53821428209403)
5	1	(2032.1182685472743,-2233.3728580050324)
5	2	(-904.6875572209647,-15224.460531747569)
5	3	(166929.17775611533,-62044.086837260205)
5	4	(573125.7782196745,-79704.51651494902)
5	5	(14352541.18027823,-5.283889657384306e-12)
