0	0	(5213.227767664265,0.0)
0	1	(-0.24604234627930774,-0.3238643315063657)
0	2	(1.1856881399240327,-1.2176388484054959)
0	3	(0.5756361837410585,2.260633081237861)
0	4	(-6.787394964446175,38.68147866539145)
0	5	(34.049822904035736,5.317107591966782)
1	0	(-0.24604234627930774,0.3238643315063657)
1	1	(13.562305596586405,4.0449833208040516e-18)
1	2	(-6.747143807671414,-8.932545450420852)
1	3	(33.117469871078974,-38.515354863090664)
1	4	(-73.5448034126532,27.687904241050553)
1	5	(-481.92598333837407,1585.7524860790684)
2	0	(1.1856881399240327,1.2176388484054959)
2	1	(-6.747143807671414,8.932545450420848)
2	2	(310.01917562211366,-2.8462677723802726e-17)
2	3	(-220.08831913449387,-296.1323868049677)
2	4	(1168.7763131034153,-1434.2670388022623)
2	5	(-6354.0202840200855,-1319.6695898167332)
3	0	(0.5756361837410585,-2.260633081237861)
3	1	(33.11746987107895,38.515354863090664)
3	2	(-220.08831913449387,296.1323868049677)
3	3	(9413.689796126302,3.3798936110906546e-15)
3	4	(-8003.069009076551,-11914.771695073572)
3	5	(48108.78568504572,-62791.10567254327)
4	0	(-6.787394964446175,-38.68147866539145)
4	1	(-73.5448034126532,-27.68790424105061)
4	2	(1168.7763131034153,1434.2670388022623)
4	3	(-8003.069009076549,11914.771695073572)
4	4	(348228.16585242195,1.860715132198341e-13)
4	5	(-306605.50454370084,-567689.0157853309)
5	0	(34.049822904035736,-5.317107591966782)
5	1	(-481.92598333837407,-1585.7524860790684)
5	2	(-6354.020284020083,1319.6695898167325)
5	3	(48108.785685045725,62791.10567254326)
5	4	(-306605.50454370084,567689.0157853308)
5	5	(15069435.150299747,-3.8237443414548e-12)
