1.27531e-09 4.0394e-09 8.81488e-09 1.79161e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67797e-08 2.67797e-08 2.67797e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67797e-08 2.67797e-08 2.67797e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67797e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 2.67798e-08 1.79161e-08 8.81467e-09 3.91797e-09 
4.03941e-09 9.01337e-09 1.61957e-08 2.82413e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29229e-08 5.29229e-08 5.29229e-08 5.29229e-08 5.29229e-08 5.29229e-08 5.2923e-08 5.2923e-08 5.2923e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29229e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29227e-08 5.29227e-08 5.29227e-08 5.29227e-08 5.29227e-08 5.29227e-08 5.29227e-08 5.29227e-08 5.29227e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 5.29228e-08 2.82413e-08 1.61955e-08 8.81479e-09 
8.81472e-09 1.61956e-08 2.57076e-08 4.02792e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24128e-08 8.24129e-08 8.24128e-08 8.24125e-08 8.24124e-08 8.24123e-08 8.24124e-08 8.24121e-08 8.24121e-08 8.24122e-08 8.24123e-08 8.24124e-08 8.24125e-08 8.24127e-08 8.24127e-08 8.24125e-08 8.24124e-08 8.24125e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24128e-08 8.24128e-08 8.24128e-08 8.24128e-08 8.24128e-08 8.24128e-08 8.24128e-08 8.24128e-08 8.24128e-08 8.24127e-08 8.24127e-08 8.24126e-08 8.24126e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 8.24127e-08 4.02792e-08 2.57076e-08 1.5918e-08 
1.79161e-08 2.82413e-08 4.02792e-08 6.64641e-08 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17988e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17988e-07 1.17988e-07 1.17989e-07 1.17989e-07 1.17989e-07 1.17989e-07 1.17988e-07 1.17988e-07 1.17987e-07 1.17986e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17988e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17988e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17987e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 1.17988e-07 6.64641e-08 4.02791e-08 2.78725e-08 
2.67798e-08 5.29228e-08 8.24127e-08 1.17988e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62267e-07 1.62268e-07 1.6227e-07 1.62271e-07 1.62272e-07 1.62269e-07 1.62264e-07 1.6226e-07 1.6226e-07 1.6226e-07 1.6226e-07 1.6226e-07 1.6226e-07 1.62265e-07 1.62269e-07 1.62272e-07 1.62271e-07 1.6227e-07 1.62268e-07 1.62268e-07 1.62269e-07 1.62269e-07 1.62267e-07 1.62266e-07 1.62266e-07 1.62266e-07 1.62266e-07 1.62265e-07 1.62266e-07 1.62266e-07 1.62266e-07 1.62266e-07 1.62267e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62268e-07 1.62268e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.17988e-07 8.24126e-08 5.19843e-08 
2.67798e-08 5.29228e-08 8.24127e-08 1.17988e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62268e-07 1.62268e-07 1.6227e-07 1.62272e-07 1.62268e-07 1.62264e-07 1.62257e-07 1.62254e-07 1.62266e-07 1.62282e-07 1.62298e-07 1.62299e-07 1.623e-07 1.623e-07 1.62299e-07 1.62298e-07 1.62282e-07 1.62266e-07 1.62254e-07 1.62258e-07 1.62264e-07 1.62269e-07 1.6227e-07 1.62266e-07 1.62268e-07 1.62271e-07 1.62275e-07 1.62277e-07 1.62277e-07 1.62278e-07 1.62278e-07 1.62278e-07 1.62277e-07 1.62277e-07 1.62276e-07 1.62272e-07 1.62268e-07 1.62265e-07 1.62267e-07 1.62268e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.17988e-07 8.24126e-08 5.19843e-08 
2.67798e-08 5.29228e-08 8.24127e-08 1.17988e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62268e-07 1.62269e-07 1.6227e-07 1.62268e-07 1.62263e-07 1.62256e-07 1.62268e-07 1.62286e-07 1.62308e-07 1.62323e-07 1.62278e-07 1.62217e-07 1.62157e-07 1.62154e-07 1.62151e-07 1.62151e-07 1.62154e-07 1.62159e-07 1.62218e-07 1.62279e-07 1.62323e-07 1.62308e-07 1.62284e-07 1.62267e-07 1.62261e-07 1.62275e-07 1.6227e-07 1.62257e-07 1.62241e-07 1.62237e-07 1.62235e-07 1.62233e-07 1.62232e-07 1.62233e-07 1.62235e-07 1.62238e-07 1.62241e-07 1.62256e-07 1.62271e-07 1.62281e-07 1.62274e-07 1.62269e-07 1.62266e-07 1.62267e-07 1.62268e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.17988e-07 8.24126e-08 5.19843e-08 
2.67798e-08 5.29228e-08 8.24127e-08 1.17988e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62268e-07 1.62269e-07 1.62267e-07 1.62262e-07 1.62268e-07 1.62286e-07 1.62315e-07 1.6227e-07 1.62204e-07 1.62119e-07 1.62066e-07 1.62234e-07 1.6246e-07 1.62682e-07 1.62696e-07 1.62707e-07 1.62706e-07 1.62692e-07 1.62675e-07 1.62454e-07 1.62231e-07 1.62064e-07 1.62121e-07 1.62212e-07 1.62271e-07 1.62296e-07 1.62243e-07 1.62263e-07 1.62309e-07 1.62369e-07 1.62384e-07 1.62393e-07 1.62401e-07 1.62403e-07 1.62401e-07 1.62393e-07 1.62383e-07 1.62372e-07 1.62315e-07 1.62261e-07 1.62222e-07 1.62248e-07 1.62268e-07 1.62279e-07 1.62272e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.17988e-07 8.24126e-08 5.19843e-08 
2.67798e-08 5.29228e-08 8.24127e-08 1.17988e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62268e-07 1.62269e-07 1.6227e-07 1.62266e-07 1.62273e-07 1.62292e-07 1.62268e-07 1.62201e-07 1.62096e-07 1.62261e-07 1.62509e-07 1.62825e-07 1.63022e-07 1.62396e-07 1.61551e-07 1.60711e-07 1.60659e-07 1.60617e-07 1.60622e-07 1.60674e-07 1.60738e-07 1.61571e-07 1.62409e-07 1.63027e-07 1.62818e-07 1.62477e-07 1.62257e-07 1.62164e-07 1.62361e-07 1.62289e-07 1.62115e-07 1.61891e-07 1.61838e-07 1.61802e-07 1.61772e-07 1.61763e-07 1.61772e-07 1.61801e-07 1.6184e-07 1.61881e-07 1.62094e-07 1.62298e-07 1.62441e-07 1.62343e-07 1.6227e-07 1.6223e-07 1.62254e-07 1.62265e-07 1.62269e-07 1.62266e-07 1.62268e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.17988e-07 8.24126e-08 5.19843e-08 
2.67798e-08 5.29228e-08 8.24127e-08 1.17988e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62268e-07 1.6227e-07 1.62267e-07 1.62261e-07 1.62278e-07 1.62249e-07 1.62181e-07 1.62269e-07 1.62519e-07 1.6291e-07 1.62296e-07 1.61366e-07 1.6017e-07 1.59417e-07 1.61787e-07 1.64908e-07 1.67924e-07 1.68101e-07 1.68249e-07 1.68232e-07 1.68049e-07 1.67828e-07 1.64833e-07 1.6174e-07 1.59398e-07 1.60196e-07 1.61484e-07 1.62309e-07 1.62657e-07 1.61922e-07 1.62192e-07 1.62838e-07 1.63668e-07 1.63861e-07 1.63992e-07 1.64105e-07 1.64136e-07 1.64103e-07 1.63997e-07 1.63854e-07 1.63702e-07 1.62916e-07 1.62159e-07 1.61623e-07 1.61991e-07 1.62261e-07 1.62413e-07 1.62323e-07 1.62282e-07 1.62267e-07 1.62278e-07 1.62271e-07 1.62266e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.62269e-07 1.17988e-07 8.24126e-08 5.19843e-08 
