0	0	(6.895305947736111,0.0)
0	1	(-0.5693506345652259,0.026423951954354184)
0	2	(0.33922391751957115,0.14202204420152048)
0	3	(-0.22016786385796394,-0.26420113126434924)
0	4	(-0.32182888351054206,0.323780181719305)
0	5	(0.2495284190961229,-0.44239420746583635)
1	0	(-0.5693506345652259,-0.026423951954354184)
1	1	(0.9715509976285811,-8.314487821681246e-19)
1	2	(-0.9256583752775991,-0.051919709143850114)
1	3	(0.777507240369618,0.4135863582942682)
1	4	(-0.5789643406073209,-0.8190832842138009)
1	5	(-157.71043934342444,1.200117364911736)
2	0	(0.33922391751957115,-0.14202204420152048)
2	1	(-0.9256583752775991,0.05191970914385008)
2	2	(2.7032117413761134,2.705712947456826e-19)
2	3	(-2.4267750615134775,-0.178078534939003)
2	4	(2.409753980048359,1.4791731915666912)
2	5	(13.712334990821022,12.449466039745301)
3	0	(-0.22016786385796394,0.26420113126434924)
3	1	(0.777507240369618,-0.41358635829426804)
3	2	(-2.4267750615134775,0.178078534939003)
3	3	(289.1457539108586,-2.5413664415386107e-18)
3	4	(-64.47836603633874,55.30613010126894)
3	5	(9.431617527998174,-9.918564272626131)
4	0	(-0.32182888351054206,-0.323780181719305)
4	1	(-0.578964340607321,0.8190832842138017)
4	2	(2.4097539800483565,-1.4791731915666904)
4	3	(-64.47836603633868,-55.30613010126894)
4	4	(101580.74376869811,-9.351916085493414e-18)
4	5	(-25420.015463554377,25379.98268288522)
5	0	(0.2495284190961229,0.44239420746583635)
5	1	(-157.71043934342444,-1.200117364911734)
5	2	(13.712334990821045,-12.44946603974529)
5	3	(9.431617527996147,9.91856427262609)
5	4	(-25420.015463554377,-25379.98268288522)
5	5	(39347009.72185765,5.186953420815504e-17)
