0	0	(15143.669172647338,0.0)
0	1	(-0.2005683621037961,0.2057882167161271)
0	2	(1.1040947779762338,-0.6010198694305995)
0	3	(-0.4071664048013877,-8.393442624529683)
0	4	(-61.03042387238245,25.906916006267785)
0	5	(-217.26694829861677,213.2670315524568)
1	0	(-0.2005683621037961,-0.2057882167161271)
1	1	(22.57875335315668,6.0278082546725755e-18)
1	2	(-6.89470518822875,7.550315779442763)
1	3	(40.07652356908054,-35.249833448831325)
1	4	(-106.73504308271225,-521.016729405661)
1	5	(-3941.7089117692885,1743.1769649317575)
2	0	(1.1040947779762338,0.6010198694305995)
2	1	(-6.8947051882287544,-7.5503157794427675)
2	2	(847.0004232434417,-4.618242527395653e-17)
2	3	(-283.50596952328357,301.26053598656114)
2	4	(1976.5213225980801,-2769.3263154991855)
2	5	(-12658.453000888088,-35717.851471202004)
3	0	(-0.4071664048013877,8.393442624529683)
3	1	(40.07652356908054,35.249833448831325)
3	2	(-283.50596952328357,-301.2605359865615)
3	3	(41883.93042698186,-1.63410900927053e-14)
3	4	(-12582.835861256812,11172.18315906545)
3	5	(125055.17962948301,-241612.51624024866)
4	0	(-61.03042387238245,-25.906916006267785)
4	1	(-106.73504308271234,521.016729405661)
4	2	(1976.5213225980815,2769.3263154991873)
4	3	(-12582.835861256808,-11172.183159065406)
4	4	(2504265.8529817183,-9.427211772653759e-14)
4	5	(-537010.4983455002,201696.76859766478)
5	0	(-217.26694829861677,-213.2670315524568)
5	1	(-3941.7089117692885,-1743.1769649317573)
5	2	(-12658.453000888088,35717.85147120199)
5	3	(125055.17962948317,241612.51624024875)
5	4	(-537010.4983455003,-201696.76859766414)
5	5	(173013239.82595375,8.976807473130123e-12)
