1.99358e-09 2.94333e-09 4.22119e-09 5.89364e-09 7.88983e-09 1.06732e-08 1.55361e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.88784e-08 1.55362e-08 1.06732e-08 7.88978e-09 5.89355e-09 4.22112e-09 2.9433e-09 
2.94331e-09 4.12733e-09 5.66686e-09 7.62269e-09 9.89835e-09 1.29974e-08 1.82695e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 2.48938e-08 1.82695e-08 1.29974e-08 9.8983e-09 7.62264e-09 5.66682e-09 4.12732e-09 
4.22115e-09 5.66684e-09 7.49098e-09 9.74695e-09 1.23107e-08 1.57252e-08 2.13875e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 3.18258e-08 2.13875e-08 1.57252e-08 1.23107e-08 9.74692e-09 7.49098e-09 5.66686e-09 
5.89358e-09 7.62265e-09 9.74692e-09 1.23107e-08 1.5161e-08 1.88784e-08 2.48938e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 3.94651e-08 2.48938e-08 1.88784e-08 1.5161e-08 1.23106e-08 9.74694e-09 7.62268e-09 
7.88979e-09 9.89831e-09 1.23106e-08 1.5161e-08 1.82695e-08 2.22481e-08 3.41284e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 4.70481e-08 3.41284e-08 2.22481e-08 1.82695e-08 1.5161e-08 1.23107e-08 9.89834e-09 
1.06732e-08 1.29974e-08 1.57252e-08 1.88784e-08 2.22481e-08 2.93334e-08 4.38966e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 5.56349e-08 4.38966e-08 2.93334e-08 2.22481e-08 1.88784e-08 1.57252e-08 1.29974e-08 
1.55362e-08 1.82695e-08 2.13875e-08 2.48938e-08 3.41284e-08 4.38966e-08 5.59851e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 6.69729e-08 5.59851e-08 4.38966e-08 3.41284e-08 2.48938e-08 2.13875e-08 1.82695e-08 
1.88784e-08 2.48938e-08 3.18258e-08 3.94651e-08 4.70481e-08 5.56349e-08 6.69729e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 6.69729e-08 5.56349e-08 4.70481e-08 3.94651e-08 3.18258e-08 2.48938e-08 
1.88784e-08 2.48938e-08 3.18258e-08 3.94651e-08 4.70481e-08 5.56349e-08 6.69729e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 6.69729e-08 5.56349e-08 4.70481e-08 3.94651e-08 3.18258e-08 2.48938e-08 
1.88784e-08 2.48938e-08 3.18258e-08 3.94651e-08 4.70481e-08 5.56349e-08 6.69729e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 7.77061e-08 6.69729e-08 5.56349e-08 4.70481e-08 3.94651e-08 3.18258e-08 2.48938e-08 
