0	0	(1895.6556901986714,0.0)
0	1	(0.05542651831205509,0.2300282557867913)
0	2	(5.569361687730114,-1.3369418647610354)
0	3	(1.6525903069333092,-6.059160521921524)
0	4	(37.661677046636676,-31.911585479640163)
0	5	(-315.4226573878008,-405.90080089121227)
1	0	(0.05542651831205509,-0.2300282557867913)
1	1	(14.127709796388183,4.78474658528146e-18)
1	2	(6.031730038890669,2.137520402727305)
1	3	(181.2023221452955,-38.257033854013144)
1	4	(22.405651878482793,-336.7667025160304)
1	5	(1618.8545547675903,-1449.5203646025395)
2	0	(5.569361687730114,1.3369418647610354)
2	1	(6.031730038890669,-2.1375204027273065)
2	2	(386.0425768171359,5.434124289310139e-17)
2	3	(273.42832006773693,-32.71899822347343)
2	4	(7473.46923240913,-1461.73219677889)
2	5	(-925.7616677100401,-19413.82332576535)
3	0	(1.6525903069333092,6.059160521921524)
3	1	(181.2023221452955,38.257033854013144)
3	2	(273.42832006773693,32.71899822347327)
3	3	(14656.765756588858,7.536973368854043e-17)
3	4	(12551.162669620604,-5534.211445292169)
3	5	(365886.2364202847,-69424.03293814087)
4	0	(37.661677046636676,31.911585479640163)
4	1	(22.40565187848276,336.7667025160305)
4	2	(7473.469232409133,1461.7321967788903)
4	3	(12551.162669620602,5534.21144529217)
4	4	(686758.497635563,-5.92152654586349e-14)
4	5	(622333.1200849868,-472537.9669702576)
5	0	(-315.4226573878008,405.90080089121227)
5	1	(1618.854554767591,1449.5203646025395)
5	2	(-925.7616677100403,19413.82332576534)
5	3	(365886.2364202844,69424.03293814087)
5	4	(622333.1200849871,472537.9669702575)
5	5	(37654744.97908831,5.603614892853917e-13)
