0	0	(1080.8922537865228,0.0)
0	1	(-0.3311978448664633,-0.07670858291141447)
0	2	(3.6021578983564773,-0.810800594910023)
0	3	(-4.345267583099306,-5.063784297473242)
0	4	(10.800024581464147,5.582265217856196)
0	5	(-10.80143653160873,-96.69999446067256)
1	0	(-0.3311978448664633,0.07670858291141447)
1	1	(6.558504344244859,3.968603821950913e-18)
1	2	(-5.028217638245972,-1.972391790450554)
1	3	(48.270702296675694,0.1963274767104972)
1	4	(-80.15962447408153,-108.47578614808842)
1	5	(198.25345039130818,313.319116527015)
2	0	(3.6021578983564773,0.810800594910023)
2	1	(-5.028217638245973,1.972391790450554)
2	2	(75.66277919444929,6.167243433237105e-18)
2	3	(-116.74938952832804,-46.20665996960872)
2	4	(858.5582312432512,192.40991101623194)
2	5	(-1896.1205774470247,-2706.162570867884)
3	0	(-4.345267583099306,5.063784297473242)
3	1	(48.27070229667569,-0.1963274767104975)
3	2	(-116.74938952832804,46.206659969608715)
3	3	(1249.4739837994327,9.827749963627074e-16)
3	4	(-3168.3629687222815,-1176.7396817012466)
3	5	(19249.514538315507,7835.386404175836)
4	0	(10.800024581464147,-5.582265217856196)
4	1	(-80.15962447408153,108.47578614808842)
4	2	(858.5582312432515,-192.40991101623203)
4	3	(-3168.3629687222806,1176.7396817012466)
4	4	(27535.825803333413,4.795372834484343e-15)
4	5	(-94642.7891430245,-33242.56344941051)
5	0	(-10.80143653160873,96.69999446067256)
5	1	(198.25345039130818,-313.319116527015)
5	2	(-1896.1205774470245,2706.162570867884)
5	3	(19249.514538315507,-7835.386404175836)
5	4	(-94642.7891430245,33242.563449410525)
5	5	(957200.8236866466,9.949793768179976e-14)
