0	0	(28.500171673047127,0.0)
0	1	(-0.35478785416099057,1.582984574923042)
0	2	(-2.360095858118064,-1.1558936258523398)
0	3	(2.7441529011513874,-3.2425006527776565)
0	4	(3.842067796150954,5.606778195889174)
0	5	(-10.339419248272238,3.7264333873288815)
1	0	(-0.35478785416099057,-1.582984574923042)
1	1	(3.44956449922717,-2.962633021899893e-18)
1	2	(-1.5715262099842346,6.739836114774103)
1	3	(-11.919540259618516,-6.028375281169271)
1	4	(16.464113008897037,-18.88656386714199)
1	5	(-12.307553742091622,38.01291578599897)
2	0	(-2.360095858118064,1.1558936258523398)
2	1	(-1.5715262099842346,-6.739836114774102)
2	2	(17.10332463009529,5.757452376546685e-17)
2	3	(-9.067807715814263,37.7102304033683)
2	4	(-75.1364948318855,-38.96415018393225)
2	5	(122.1656805926555,-128.8101971416529)
3	0	(2.7441529011513874,3.2425006527776565)
3	1	(-11.919540259618516,6.02837528116927)
3	2	(-9.067807715814263,-37.7102304033683)
3	3	(173.30796771034795,1.5876718013916198e-17)
3	4	(-76.86437594168663,271.2794877419641)
3	5	(-563.6891440670028,-302.2222030359659)
4	0	(3.842067796150954,-5.606778195889174)
4	1	(16.464113008897037,18.886563867141994)
4	2	(-75.13649483188551,38.96415018393223)
4	3	(-76.86437594168663,-271.2794877419642)
4	4	(25347.081945302594,-2.1446287784708826e-16)
4	5	(-6657.865715005023,8209.180677918795)
5	0	(-10.339419248272238,-3.7264333873288815)
5	1	(-12.307553742091622,-38.01291578599897)
5	2	(122.16568059265546,128.8101971416529)
5	3	(-563.689144067003,302.2222030359656)
5	4	(-6657.865715005026,-8209.180677918795)
5	5	(9526215.680828298,4.7464228095440185e-15)
