1.77089e-09 4.24315e-09 7.98948e-09 1.39314e-08 2.62715e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.76448e-08 2.62715e-08 1.39313e-08 7.98928e-09 4.12242e-09 
4.24313e-09 8.16938e-09 1.34447e-08 2.11081e-08 3.57312e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 4.79672e-08 3.57312e-08 2.1108e-08 1.34446e-08 7.9894e-09 
7.98934e-09 1.34446e-08 2.02013e-08 2.94053e-08 4.58489e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 7.01624e-08 4.58489e-08 2.94053e-08 2.02012e-08 1.32049e-08 
1.39313e-08 2.11081e-08 2.94053e-08 4.00764e-08 7.34877e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 9.51655e-08 7.34876e-08 4.00764e-08 2.94053e-08 2.08036e-08 
2.62715e-08 3.57312e-08 4.58489e-08 7.34877e-08 1.0888e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.28166e-07 1.0888e-07 7.34877e-08 4.58489e-08 3.53454e-08 
2.76448e-08 4.79672e-08 7.01624e-08 9.51655e-08 1.28166e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.28166e-07 9.51655e-08 7.01624e-08 4.71166e-08 
2.76448e-08 4.79672e-08 7.01624e-08 9.51655e-08 1.28166e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.28166e-07 9.51655e-08 7.01624e-08 4.71166e-08 
2.76448e-08 4.79672e-08 7.01624e-08 9.51655e-08 1.28166e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.28166e-07 9.51655e-08 7.01624e-08 4.71166e-08 
2.76448e-08 4.79672e-08 7.01624e-08 9.51655e-08 1.28166e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.28166e-07 9.51655e-08 7.01624e-08 4.71166e-08 
2.76448e-08 4.79672e-08 7.01624e-08 9.51655e-08 1.28166e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.47075e-07 1.28166e-07 9.51655e-08 7.01624e-08 4.71166e-08 
