0	0	(242.89469197179858,0.0)
0	1	(0.634752020093587,-0.7654460505950745)
0	2	(0.39470616747435117,-2.064796608115606)
0	3	(1.7642547050067945,0.9535594653827916)
0	4	(-12.863663012038115,-5.43733087168757)
0	5	(58.54127134274703,-41.099007563610165)
1	0	(0.634752020093587,0.7654460505950745)
1	1	(6.43478279824785,-3.334729986043022e-20)
1	2	(4.318190587084122,-5.644695945692171)
1	3	(6.149597487138036,-37.32365776981753)
1	4	(54.68364153413394,51.18584433669289)
1	5	(-468.1167995845599,-172.64945853467677)
2	0	(0.39470616747435117,2.064796608115606)
2	1	(4.318190587084123,5.644695945692171)
2	2	(82.29743626997569,-4.852943653472405e-18)
2	3	(15.168514816821661,-36.160954887436205)
2	4	(149.662734413541,-960.8896573728205)
2	5	(1957.2339502532484,2342.3416060657205)
3	0	(1.7642547050067945,-0.9535594653827916)
3	1	(6.149597487138038,37.32365776981753)
3	2	(15.16851481682165,36.16095488743618)
3	3	(1650.6315055903933,-5.160187185530041e-16)
3	4	(-1227.381753825887,702.9122007737701)
3	5	(5128.671920229715,-31777.166162979134)
4	0	(-12.863663012038115,5.43733087168757)
4	1	(54.68364153413393,-51.18584433669289)
4	2	(149.66273441354102,960.8896573728204)
4	3	(-1227.381753825887,-702.9122007737701)
4	4	(48501.137476226126,-1.621150307879082e-14)
4	5	(-86470.31444024775,67024.89715934372)
5	0	(58.54127134274703,41.099007563610165)
5	1	(-468.1167995845599,172.64945853467677)
5	2	(1957.2339502532482,-2342.3416060657205)
5	3	(5128.671920229715,31777.166162979134)
5	4	(-86470.31444024772,-67024.89715934373)
5	5	(2735721.482395024,1.0593294362137046e-12)
