2.52182 2.23182 2.02359 1.84574 1.69409 1.55783 1.42745 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.28817 1.42745 1.55783 1.6941 1.84577 2.02361 2.25001 
2.23183 2.00948 1.84575 1.70317 1.57959 1.46702 1.35801 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.35801 1.46702 1.5796 1.70318 1.84576 2.02361 
2.02361 1.84575 1.7124 1.59461 1.49129 1.39621 1.30335 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.13971 1.30335 1.39621 1.49129 1.59461 1.7124 1.85715 
1.84576 1.70318 1.59461 1.49755 1.41154 1.33172 1.25322 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09252 1.09251 1.09252 1.09252 1.09252 1.09252 1.09251 1.09251 1.09251 1.09251 1.09251 1.09252 1.09252 1.09252 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09252 1.09252 1.09252 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.09251 1.25322 1.33172 1.41154 1.49755 1.59461 1.7124 
1.69409 1.5796 1.49129 1.41154 1.34027 1.27369 1.20788 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05687 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.05688 1.20788 1.27369 1.34027 1.41154 1.49129 1.58705 
1.55783 1.46702 1.39621 1.33172 1.27369 1.21921 1.0904 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03016 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03016 1.03015 1.03015 1.03016 1.03016 1.03015 1.03015 1.03016 1.03016 1.03015 1.03016 1.03016 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.03017 1.0904 1.21921 1.27369 1.33172 1.39621 1.47297 
1.42745 1.35801 1.30335 1.25322 1.20788 1.0904 1.03694 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01122 1.01122 1.01121 1.01121 1.01122 1.01123 1.01124 1.01123 1.01123 1.01123 1.01122 1.01121 1.01122 1.01124 1.01126 1.01127 1.01126 1.01125 1.01126 1.01126 1.01124 1.01125 1.01126 1.01126 1.01124 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.01123 1.03694 1.0904 1.20788 1.25322 1.30335 1.36259 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1 1 1 1 1 1 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
1.28817 1.19972 1.13971 1.09251 1.05688 1.03017 1.01123 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00001 1 1 1.00001 1 1 1 1 1.00001 1 1.00001 1.00007 1.00011 1.00005 1.00003 1.00006 1.00006 1.00002 1.00002 1.00008 1.00006 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01123 1.03017 1.05688 1.09252 1.13971 1.20513 
