#No recentering correction has been made! Must use full expression for cumulants!
#i	j	<z^i zbar^j>_eps	<z^i zbar^j>_U	<z^i zbar^j>_Ubar	<z^i zbar^j>_C	<z^i zbar^j>_T	<z^i zbar^j>_s
0	0	(360.409,0)	(-4.48156e-09,-2.34808e-08)	(-4.48156e-09,2.34808e-08)	(1.68e-10,1.48829e-09)	(6.05487e-08,-5.36395e-07)	(-0.5,0)	(322.727,0)
0	1	(0.397281,0.132168)	(-1.13408,-1.59744e-08)	(-2.42603e-08,1.85891e-08)	(-4.84177e-09,-8.56685e-09)	(-1.88018e-06,1.96724e-06)	(-0.198641,-0.0660839)	(0.330276,0.135837)
0	2	(1.66462,0.440179)	(-0.901099,-0.299778)	(-9.2698e-09,9.02868e-08)	(-0.64307,2.0484e-09)	(0.000140768,-2.96354e-06)	(-0.832309,-0.220089)	(1.69525,0.391202)
0	3	(-0.477738,2.40388)	(-5.66344,-1.4976)	(1.06524e-06,-3.73323e-07)	(-0.76644,-0.25498)	(3.27227e-06,3.93503e-05)	(0.238869,-1.20194)	(-0.376411,2.23273)
0	4	(4.50325,2.98909)	(2.16716,-10.9048)	(-1.59811e-05,1.52604e-05)	(-6.4228,-1.6984)	(6.00551e-05,0.000301321)	(-2.25163,-1.49454)	(4.92781,2.95766)
0	5	(-8.04056,16.6523)	(-25.5491,-16.9494)	(4.66932e-06,-3.66043e-06)	(3.07214,-15.4587)	(-0.00532124,-0.00168643)	(4.02028,-8.32616)	(-7.93911,15.8299)
1	0	(0.397281,-0.132168)	(-2.42603e-08,-1.85891e-08)	(-1.13408,1.59744e-08)	(-5.2168e-09,-5.45835e-09)	(-1.74502e-06,3.08757e-06)	(-0.198641,0.0660839)	(0.330276,-0.135837)
1	1	(5.21113,0)	(-0.45055,0.149889)	(-0.45055,-0.149889)	(-2.64831e-08,1.10984e-10)	(-9.54473e-06,-3.99997e-08)	(-2.60556,0)	(4.82819,0)
1	2	(3.21846,1.65248)	(-10.3611,-1.95695e-07)	(-1.88781,-0.499199)	(-0.25548,0.0849932)	(-1.25815e-05,2.33592e-05)	(-1.60923,-0.826242)	(2.46954,1.50162)
1	3	(22.4085,5.87163)	(-9.21158,-5.04383)	(0.541807,-2.72618)	(-8.39902,-2.98735e-07)	(0.0447258,-0.00018533)	(-11.2043,-2.93582)	(21.1468,4.91527)
1	4	(-6.49091,39.8132)	(-87.0843,-22.7834)	(-5.10923,-3.38988)	(-9.78953,-5.50148)	(-0.00922689,0.0105426)	(3.24545,-19.9066)	(-5.45495,34.5741)
1	5	(94.4523,62.5049)	(29.8296,-190.703)	(9.11043,-18.8769)	(-116.567,-30.4774)	(0.00727268,-0.00326254)	(-47.2261,-31.2524)	(88.8303,57.1329)
2	0	(1.66462,-0.440179)	(-9.2698e-09,-9.02868e-08)	(-0.901099,0.299778)	(3.90578e-07,8.22271e-09)	(-231.768,-7.3826e-07)	(-0.832309,0.220089)	(1.69525,-0.391202)
2	1	(3.21846,-1.65248)	(-1.88781,0.499199)	(-10.3611,1.95695e-07)	(-3.4909e-08,-6.4813e-08)	(-92.0773,-30.6323)	(-1.60923,0.826242)	(2.46954,-1.50162)
2	2	(51.1039,0)	(-6.14103,3.36258)	(-6.14103,-3.36258)	(-1.07047,0.283066)	(-385.806,-102.02)	(-25.552,0)	(45.5968,0)
2	3	(36.8622,25.5715)	(-135.747,-4.26119e-06)	(-43.5422,-11.3917)	(-4.89472,2.75078)	(110.73,-557.138)	(-18.4311,-12.7858)	(26.9507,21.7709)
2	4	(377.668,98.1889)	(-122.807,-91.0473)	(11.9405,-76.2723)	(-139.846,-1.46919e-05)	(-1029.18,-692.784)	(-188.834,-49.0944)	(346.263,80.52)
2	5	(-101.612,767.61)	(-1612.75,-418.513)	(-183.299,-119.972)	(-153.818,-117.504)	(1857.73,-3853.62)	(50.8062,-383.805)	(-93.7145,653.416)
3	0	(-0.477738,-2.40388)	(1.06524e-06,3.73323e-07)	(-5.66344,1.4976)	(9.07932e-09,-1.09182e-07)	(-276.232,91.897)	(0.238869,1.20194)	(-0.376411,-2.23273)
3	1	(22.4085,-5.87163)	(0.541807,2.72618)	(-9.21158,5.04383)	(0.000124097,5.1422e-07)	(-3027.08,0.000107667)	(-11.2043,2.93582)	(21.1468,-4.91527)
3	2	(36.8622,-25.5715)	(-43.5422,11.3917)	(-135.747,4.26119e-06)	(0.307233,1.54585)	(-1764.1,-991.407)	(-18.4311,12.7858)	(26.9507,-21.7709)
3	3	(714.454,0)	(-92.0944,68.2965)	(-92.0944,-68.2965)	(-34.9702,9.14321)	(-12603.6,-3295.3)	(-357.227,0)	(646.188,0)
3	4	(539.404,464.349)	(-2281.05,-0.000121122)	(-967.648,-251.107)	(-92.2682,70.525)	(3375.96,-21947.7)	(-269.702,-232.174)	(386.598,389.346)
3	5	(7535.19,1948.78)	(-2011.28,-1834.2)	(241.558,-1918.9)	(-2785.05,-0.000570359)	(-47728.4,-34550.1)	(-3767.6,-974.391)	(6940.46,1619.24)
4	0	(4.50325,-2.98909)	(-1.59811e-05,-1.52604e-05)	(2.16716,10.9048)	(1.6663e-07,-8.36054e-07)	(-2314.83,612.117)	(-2.25163,1.49454)	(4.92781,-2.95766)
4	1	(-6.49091,-39.8132)	(-5.10923,3.38988)	(-87.0843,22.7834)	(-2.56012e-05,-2.92518e-05)	(-3528.23,1982.78)	(3.24545,19.9066)	(-5.45495,-34.5741)
4	2	(377.668,-98.1889)	(11.9405,76.2723)	(-122.807,91.0473)	(-2.85558,1.92222)	(-50401.6,0.0052951)	(-188.834,49.0944)	(346.263,-80.52)
4	3	(539.404,-464.349)	(-967.648,251.107)	(-2281.05,0.000121122)	(9.36702,60.8967)	(-33254.3,-25417.9)	(-269.702,232.174)	(386.598,-389.346)
4	4	(13869.4,0)	(-1604.08,1472.31)	(-1604.08,-1472.31)	(-980.996,254.335)	(-353560,-91664.5)	(-6934.68,0)	(16949.6,0)
4	5	(9406.39,9790.95)	(-49781.9,-0.00372317)	(-23056.8,-5954.6)	(-1901.44,1801.96)	(84792.5,-693374)	(-4703.19,-4895.47)	(6491.05,8628.49)
5	0	(-8.04056,-16.6523)	(4.66932e-06,3.66043e-06)	(-25.5491,16.9494)	(-1.47645e-05,4.67921e-06)	(1107.23,5571.45)	(4.02028,8.32616)	(-7.93911,-15.8299)
5	1	(94.4523,-62.5049)	(9.11043,18.8769)	(29.8296,190.703)	(2.0179e-05,9.05232e-06)	(-42011.8,10984.3)	(-47.2261,31.2524)	(88.8303,-57.1329)
5	2	(-101.612,-767.61)	(-183.299,119.972)	(-1612.75,418.513)	(5.1545,10.6923)	(-55437.5,42349.4)	(50.8062,383.805)	(-93.7145,-653.416)
5	3	(7535.19,-1948.78)	(241.558,1918.9)	(-2011.28,1834.2)	(-132.429,95.8637)	(-1.00376e+06,0.205563)	(-3767.6,974.391)	(6940.46,-1619.24)
5	4	(9406.39,-9790.95)	(-23056.8,5954.6)	(-49781.9,0.00372317)	(235.268,1923.85)	(-685295,-649442)	(-4703.19,4895.47)	(6491.05,-8628.49)
5	5	(769981,0)	(-29292.8,37564.3)	(-29292.8,-37564.3)	(-27734.4,7147.46)	(-9.99572e+06,-2.57601e+06)	(-384990,0)	(2.31938e+06,0)
