0	0	(24.049024788906877,0.0)
0	1	(0.8437307773028253,3.6079784515345907)
0	2	(-12.332711244932097,6.9409891032711775)
0	3	(-41.107633237687715,-36.34303808199787)
0	4	(69.8004540945261,-201.779227131044)
0	5	(823.9985671866768,-104.78815908176634)
1	0	(0.8437307773028253,-3.6079784515345907)
1	1	(18.762539977658456,-1.517998324526323e-17)
1	2	(23.736109614158366,86.70066298221424)
1	3	(-350.4164786358915,229.33420413744264)
1	4	(-1545.5637095490415,-1127.2006341906879)
1	5	(1773.490147343791,-8407.786999345219)
2	0	(-12.332711244932097,-6.9409891032711775)
2	1	(23.736109614158366,-86.70066298221424)
2	2	(530.4256965212332,1.7875768556106385e-17)
2	3	(872.8333832780992,2820.4168259186536)
2	4	(-12642.543799240952,9420.956240094069)
2	5	(-69792.53547808916,-42237.34451084627)
3	0	(-41.107633237687715,36.34303808199787)
3	1	(-350.4164786358915,-229.3342041374427)
3	2	(872.8333832780993,-2820.4168259186536)
3	3	(19498.691346181873,-4.192876746321074e-15)
3	4	(38987.73152156399,114094.57053628405)
3	5	(-549189.6193603534,457948.17098423594)
4	0	(69.8004540945261,201.779227131044)
4	1	(-1545.5637095490415,1127.2006341906879)
4	2	(-12642.543799240952,-9420.956240094069)
4	3	(38987.73152156399,-114094.57053628405)
4	4	(892036.4300473343,-2.76700452501093e-14)
4	5	(2024281.215066557,5480814.21669125)
5	0	(823.9985671866768,104.78815908176634)
5	1	(1773.4901473437915,8407.786999345219)
5	2	(-69792.53547808916,42237.34451084627)
5	3	(-549189.6193603534,-457948.17098423594)
5	4	(2024281.2150665591,-5480814.216691248)
5	5	(56048162.62953418,2.6674054744583928e-11)
