0	0	(781.9470554298648,0.0)
0	1	(0.8476587406057209,0.035381793427700405)
0	2	(3.9151049538261797,0.050531848565568104)
0	3	(8.50923064192326,5.3952803563284855)
0	4	(13.902498613580464,19.045732740665997)
0	5	(25.077908955648688,111.09504355481761)
1	0	(0.8476587406057209,-0.035381793427700405)
1	1	(10.342903745174882,4.753566243023648e-18)
1	2	(21.790205292708265,2.7907580097807556)
1	3	(101.88186728912622,15.365632470795584)
1	4	(273.8290837122448,204.75821887082432)
1	5	(600.1133671550775,825.4148768066736)
2	0	(3.9151049538261797,-0.050531848565568104)
2	1	(21.790205292708265,-2.7907580097807556)
2	2	(212.27122350705176,1.3762254487678562e-18)
2	3	(687.2779028084315,117.15618624763742)
2	4	(3434.3705937971667,821.5457852254052)
2	5	(10707.927057721867,8810.443820103092)
3	0	(8.50923064192326,-5.3952803563284855)
3	1	(101.88186728912622,-15.365632470795571)
3	2	(687.2779028084315,-117.15618624763742)
3	3	(6282.2662058468895,-1.6699567519020715e-15)
3	4	(25900.22373417953,5066.719491071029)
3	5	(139114.8118088319,41297.2723559792)
4	0	(13.902498613580464,-19.045732740665997)
4	1	(273.8290837122448,-204.75821887082427)
4	2	(3434.3705937971667,-821.5457852254052)
4	3	(25900.22373417953,-5066.719491071029)
4	4	(235401.2093980718,8.196478789411866e-14)
4	5	(1128629.9343058579,239315.10150188362)
5	0	(25.077908955648688,-111.09504355481761)
5	1	(600.1133671550779,-825.4148768066741)
5	2	(10707.927057721867,-8810.443820103092)
5	3	(139114.81180883187,-41297.2723559792)
5	4	(1128629.9343058574,-239315.10150188344)
5	5	(10680483.974561721,3.751987107627666e-12)
