0	0	(416.48674025257975,0.0)
0	1	(0.7813199647723587,0.49541846207780493)
0	2	(2.9235300987501738,2.225837143596616)
0	3	(4.355917714602486,11.094450681462439)
0	4	(2.1761731167522487,39.73527765366819)
0	5	(-58.558633852843876,135.4850619745438)
1	0	(0.7813199647723587,-0.49541846207780493)
1	1	(5.955785731227558,4.511328301386637e-18)
1	2	(12.971577258476712,6.282323656624396)
1	3	(43.98092652854543,38.51284312350439)
1	4	(78.68970226947532,201.86345270391925)
1	5	(1.424401151862224,813.7873642240792)
2	0	(2.9235300987501738,-2.225837143596616)
2	1	(12.971577258476712,-6.282323656624396)
2	2	(74.67161670640593,-5.631278795085192e-17)
2	3	(238.36842838327368,106.4705578375387)
2	4	(815.4642597862226,773.7675811467084)
2	5	(1614.9335657427239,4302.400536937541)
3	0	(4.355917714602486,-11.094450681462439)
3	1	(43.98092652854543,-38.51284312350439)
3	2	(238.36842838327368,-106.4705578375387)
3	3	(1317.2218595357201,-2.6547020725831823e-16)
3	4	(5016.367671762095,2193.629938485085)
3	5	(17712.211734655993,17730.93255704496)
4	0	(2.1761731167522487,-39.73527765366819)
4	1	(78.68970226947532,-201.86345270391925)
4	2	(815.4642597862226,-773.7675811467084)
4	3	(5016.367671762095,-2193.629938485084)
4	4	(29812.52269133216,5.765472700198202e-14)
4	5	(119134.07677386083,52639.21981522308)
5	0	(-58.558633852843876,-135.4850619745438)
5	1	(1.4244011518623139,-813.7873642240793)
5	2	(1614.9335657427239,-4302.400536937541)
5	3	(17712.211734655993,-17730.93255704496)
5	4	(119134.07677386086,-52639.219815223085)
5	5	(1346185.895177949,-2.355901531064416e-13)
