0	0	(4129.1496098236275,0.0)
0	1	(0.28629383493488836,0.4059941399604605)
0	2	(-0.23204594130397163,-1.0719373306792126)
0	3	(-2.9706577897139312,-7.890548474985008)
0	4	(-3.6135844632642327,-8.203956337498333)
0	5	(-16.678474668463764,44.80123309014031)
1	0	(0.28629383493488836,-0.4059941399604605)
1	1	(12.197478746440153,-7.988087577559414e-19)
1	2	(8.654849854178169,6.096264212801289)
1	3	(2.2499248713263094,-21.321275816714312)
1	4	(-65.75869874570063,-249.99512299648268)
1	5	(-299.1243659485852,-278.33737267013174)
2	0	(-0.23204594130397163,1.0719373306792126)
2	1	(8.65484985417817,-6.096264212801289)
2	2	(277.49316315614016,8.354410801098496e-17)
2	3	(306.4866294479044,112.40195987795978)
2	4	(328.3747422441674,-438.6993345463778)
2	5	(-838.6663049507911,-10236.636356942092)
3	0	(-2.9706577897139312,7.890548474985008)
3	1	(2.249924871326305,21.321275816714312)
3	2	(306.4866294479044,-112.40195987795971)
3	3	(8848.383452914966,-1.3895717736277529e-15)
3	4	(11919.71148465849,1574.1983793649188)
3	5	(22514.717644271903,-1661.188469917809)
4	0	(-3.6135844632642327,8.203956337498333)
4	1	(-65.75869874570064,249.99512299648268)
4	2	(328.3747422441677,438.6993345463778)
4	3	(11919.71148465849,-1574.198379364918)
4	4	(356963.5486080683,1.2624895839926145e-13)
4	5	(483025.12788256945,-63126.07542381281)
5	0	(-16.678474668463764,-44.80123309014031)
5	1	(-299.1243659485849,278.33737267013174)
5	2	(-838.6663049507899,10236.636356942092)
5	3	(22514.717644271906,1661.1884699178302)
5	4	(483025.12788256945,63126.07542381266)
5	5	(17380556.984906923,-7.087482173940131e-12)
