1.39222e-09 2.94255e-09 5.38468e-09 9.06136e-09 1.57039e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95784e-08 1.95785e-08 1.95785e-08 1.95787e-08 1.95786e-08 1.95786e-08 1.95785e-08 1.95773e-08 1.95773e-08 1.95806e-08 1.95805e-08 1.95781e-08 1.9566e-08 1.95741e-08 1.95818e-08 1.95981e-08 1.96001e-08 1.96076e-08 1.96079e-08 1.96091e-08 1.961e-08 1.96081e-08 1.96054e-08 1.96083e-08 1.95958e-08 1.95845e-08 1.95689e-08 1.95728e-08 1.95723e-08 1.95853e-08 1.95798e-08 1.95651e-08 1.9569e-08 1.95943e-08 1.96531e-08 1.95976e-08 1.95233e-08 1.9454e-08 1.94715e-08 1.9455e-08 1.9441e-08 1.94376e-08 1.94375e-08 1.9441e-08 1.94559e-08 1.94726e-08 1.9455e-08 1.95266e-08 1.95987e-08 1.96513e-08 1.95866e-08 1.95666e-08 1.95652e-08 1.95829e-08 1.95839e-08 1.95769e-08 1.95774e-08 1.95789e-08 1.95788e-08 1.95784e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.95785e-08 1.57039e-08 9.06129e-09 5.38456e-09 3.02677e-09 
2.94251e-09 5.26495e-09 8.58142e-09 1.32152e-08 2.10366e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17552e-08 3.17553e-08 3.17555e-08 3.17555e-08 3.17551e-08 3.17545e-08 3.17549e-08 3.17549e-08 3.17565e-08 3.17616e-08 3.176e-08 3.17431e-08 3.17453e-08 3.17656e-08 3.18235e-08 3.17888e-08 3.17388e-08 3.16534e-08 3.16307e-08 3.15942e-08 3.15908e-08 3.15852e-08 3.15828e-08 3.159e-08 3.16004e-08 3.15932e-08 3.16587e-08 3.17292e-08 3.1809e-08 3.17964e-08 3.17857e-08 3.17277e-08 3.17593e-08 3.1834e-08 3.17943e-08 3.16218e-08 3.1343e-08 3.16191e-08 3.20435e-08 3.24036e-08 3.23621e-08 3.24233e-08 3.24809e-08 3.25033e-08 3.25039e-08 3.24811e-08 3.2419e-08 3.23556e-08 3.23961e-08 3.20257e-08 3.16128e-08 3.13565e-08 3.16624e-08 3.18111e-08 3.18345e-08 3.17453e-08 3.17297e-08 3.17582e-08 3.17613e-08 3.17551e-08 3.17544e-08 3.17555e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 3.17553e-08 2.10366e-08 1.32151e-08 8.58135e-09 5.38463e-09 
5.38458e-09 8.58138e-09 1.28212e-08 1.83984e-08 2.72825e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60659e-08 4.60658e-08 4.60659e-08 4.60662e-08 4.6066e-08 4.60647e-08 4.60651e-08 4.60673e-08 4.607e-08 4.60678e-08 4.60672e-08 4.60597e-08 4.60342e-08 4.6042e-08 4.6122e-08 4.61121e-08 4.60051e-08 4.57298e-08 4.59028e-08 4.61818e-08 4.66091e-08 4.67478e-08 4.6935e-08 4.69651e-08 4.69958e-08 4.70093e-08 4.69694e-08 4.69109e-08 4.69252e-08 4.65973e-08 4.62189e-08 4.58169e-08 4.58549e-08 4.59098e-08 4.61904e-08 4.60473e-08 4.56917e-08 4.58975e-08 4.67559e-08 4.80187e-08 4.66884e-08 4.43709e-08 4.22966e-08 4.42292e-08 4.52266e-08 4.55413e-08 4.5699e-08 4.56991e-08 4.55378e-08 4.51486e-08 4.40771e-08 4.23458e-08 4.4465e-08 4.6719e-08 4.79506e-08 4.6556e-08 4.58056e-08 4.56899e-08 4.61157e-08 4.61899e-08 4.60502e-08 4.6037e-08 4.60672e-08 4.60699e-08 4.60644e-08 4.60658e-08 4.60656e-08 4.60657e-08 4.60657e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 4.60658e-08 2.72825e-08 1.83984e-08 1.28212e-08 8.73978e-09 
9.0613e-09 1.32151e-08 1.83984e-08 2.48682e-08 3.95316e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17936e-08 6.17937e-08 6.17939e-08 6.17938e-08 6.17918e-08 6.1793e-08 6.17987e-08 6.17971e-08 6.17854e-08 6.17722e-08 6.1783e-08 6.17871e-08 6.18272e-08 6.19489e-08 6.19052e-08 6.15187e-08 6.15719e-08 6.21319e-08 6.3411e-08 6.26095e-08 6.11418e-08 5.89075e-08 5.80154e-08 5.69397e-08 5.88531e-08 5.95971e-08 5.95521e-08 5.92161e-08 5.70315e-08 5.70605e-08 5.89039e-08 6.09977e-08 6.29746e-08 6.28591e-08 6.25548e-08 6.12273e-08 6.19124e-08 6.35787e-08 6.25303e-08 5.92888e-08 5.79934e-08 6.46213e-08 7.39941e-08 8.24753e-08 8.28035e-08 8.55042e-08 8.74244e-08 8.8554e-08 8.85562e-08 8.74064e-08 8.53187e-08 8.269e-08 8.23271e-08 7.36836e-08 6.44028e-08 5.68078e-08 5.9028e-08 6.30005e-08 6.35883e-08 6.15838e-08 6.11908e-08 6.18555e-08 6.19316e-08 6.17895e-08 6.17736e-08 6.17989e-08 6.17926e-08 6.17933e-08 6.17935e-08 6.17934e-08 6.17934e-08 6.17935e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 6.17937e-08 3.95315e-08 2.48682e-08 1.83984e-08 1.34144e-08 
1.57039e-08 2.10366e-08 2.72825e-08 3.95316e-08 6.20613e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10257e-08 8.10256e-08 8.10256e-08 8.10259e-08 8.10255e-08 8.10236e-08 8.10248e-08 8.10337e-08 8.10278e-08 8.09996e-08 8.10081e-08 8.10675e-08 8.11322e-08 8.10789e-08 8.10501e-08 8.08421e-08 8.02376e-08 8.04694e-08 8.23658e-08 8.20827e-08 7.91391e-08 7.5098e-08 8.08003e-08 8.81012e-08 9.87754e-08 1.02714e-07 1.0678e-07 1.07649e-07 1.09619e-07 1.09602e-07 1.08473e-07 1.0618e-07 1.0579e-07 9.8135e-08 8.66842e-08 7.57567e-08 7.77608e-08 7.70044e-08 8.36162e-08 8.03824e-08 7.91385e-08 8.82705e-08 1.02685e-07 1.39151e-07 1.6322e-07 1.881e-07 2.20012e-07 2.52594e-07 2.67367e-07 2.78557e-07 2.85124e-07 2.85123e-07 2.78756e-07 2.67905e-07 2.53338e-07 2.20759e-07 1.88958e-07 1.63468e-07 1.38043e-07 9.91787e-08 8.6717e-08 7.82135e-08 8.2027e-08 8.38931e-08 8.07534e-08 8.03398e-08 8.10365e-08 8.11197e-08 8.09999e-08 8.10292e-08 8.10255e-08 8.10249e-08 8.10255e-08 8.10253e-08 8.10255e-08 8.10256e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 8.10258e-08 6.20613e-08 3.95315e-08 2.72825e-08 2.12839e-08 
1.95785e-08 3.17553e-08 4.60658e-08 6.17937e-08 8.10258e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91241e-08 9.9124e-08 9.91239e-08 9.91238e-08 9.91241e-08 9.91223e-08 9.91237e-08 9.91329e-08 9.91261e-08 9.90842e-08 9.91128e-08 9.92464e-08 9.92041e-08 9.89168e-08 9.86082e-08 9.8863e-08 9.90237e-08 1.00034e-07 1.0278e-07 1.01752e-07 9.47794e-08 1.01346e-07 1.13052e-07 1.49442e-07 1.77359e-07 2.04531e-07 2.28315e-07 2.45991e-07 2.50657e-07 2.58875e-07 2.60853e-07 2.58089e-07 2.50877e-07 2.40256e-07 2.10441e-07 1.81517e-07 1.59118e-07 1.43288e-07 1.25039e-07 1.1696e-07 1.00679e-07 1.10355e-07 1.63437e-07 2.08754e-07 2.66014e-07 3.43054e-07 4.19242e-07 4.7771e-07 5.24066e-07 5.8646e-07 6.61916e-07 6.92867e-07 7.10514e-07 7.10783e-07 6.93411e-07 6.62064e-07 5.86607e-07 5.22824e-07 4.73312e-07 4.1943e-07 3.48916e-07 2.75824e-07 2.1472e-07 1.63597e-07 1.05804e-07 9.8792e-08 1.00198e-07 1.02315e-07 9.90865e-08 9.86867e-08 9.92387e-08 9.91066e-08 9.9123e-08 9.91258e-08 9.91229e-08 9.91243e-08 9.91237e-08 9.9124e-08 9.9124e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 8.10258e-08 6.17937e-08 4.60658e-08 3.23285e-08 
1.95785e-08 3.17553e-08 4.60658e-08 6.17937e-08 8.10258e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91241e-08 9.91239e-08 9.91238e-08 9.91238e-08 9.91239e-08 9.91223e-08 9.91286e-08 9.91235e-08 9.90889e-08 9.91144e-08 9.92703e-08 9.91638e-08 9.86642e-08 9.88228e-08 9.98898e-08 1.01021e-07 1.00083e-07 9.95132e-08 9.55214e-08 9.52561e-08 9.94904e-08 1.42087e-07 1.86171e-07 2.36452e-07 2.85456e-07 3.27721e-07 3.49239e-07 3.95024e-07 4.61273e-07 5.23604e-07 5.33723e-07 5.41982e-07 5.41273e-07 5.28199e-07 4.80822e-07 4.43076e-07 4.197e-07 3.87953e-07 3.10235e-07 2.33712e-07 1.75037e-07 1.99954e-07 2.44595e-07 3.20672e-07 4.24704e-07 5.88637e-07 6.71633e-07 7.98896e-07 9.77084e-07 1.13581e-06 1.26784e-06 1.43425e-06 1.5518e-06 1.59809e-06 1.5984e-06 1.55239e-06 1.43907e-06 1.27376e-06 1.14093e-06 9.92913e-07 8.08456e-07 6.60072e-07 5.58856e-07 4.13843e-07 3.2132e-07 2.51638e-07 1.65387e-07 1.09092e-07 9.89642e-08 9.92762e-08 1.00728e-07 9.86936e-08 9.91873e-08 9.91266e-08 9.91162e-08 9.91273e-08 9.91221e-08 9.91245e-08 9.91237e-08 9.9124e-08 9.9124e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 8.10258e-08 6.17937e-08 4.60658e-08 3.23285e-08 
1.95785e-08 3.17553e-08 4.60658e-08 6.17937e-08 8.10258e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91241e-08 9.91239e-08 9.91238e-08 9.91238e-08 9.91236e-08 9.9123e-08 9.91285e-08 9.9105e-08 9.91239e-08 9.92531e-08 9.91577e-08 9.85739e-08 9.89734e-08 1.00815e-07 1.00239e-07 9.61894e-08 9.16094e-08 9.54385e-08 1.04197e-07 1.16424e-07 1.58694e-07 2.27398e-07 2.80785e-07 3.4287e-07 4.25013e-07 5.04369e-07 6.28099e-07 8.1986e-07 9.4373e-07 1.06288e-06 1.22777e-06 1.39377e-06 1.43782e-06 1.45233e-06 1.40538e-06 1.30193e-06 1.22075e-06 1.1015e-06 8.58167e-07 7.22957e-07 6.56052e-07 6.29399e-07 5.62463e-07 6.80459e-07 7.56287e-07 9.34746e-07 1.21288e-06 1.62263e-06 1.92473e-06 2.31197e-06 2.66417e-06 3.02673e-06 3.40235e-06 3.69214e-06 3.8015e-06 3.80335e-06 3.69359e-06 3.39718e-06 3.02e-06 2.6522e-06 2.22954e-06 1.79332e-06 1.45872e-06 1.10565e-06 8.18357e-07 6.32246e-07 4.75971e-07 3.35481e-07 2.51445e-07 1.60453e-07 1.07457e-07 9.78253e-08 1.00752e-07 9.88737e-08 9.91161e-08 9.91511e-08 9.91109e-08 9.91303e-08 9.91214e-08 9.91245e-08 9.91237e-08 9.9124e-08 9.9124e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 8.10258e-08 6.17937e-08 4.60658e-08 3.23285e-08 
1.95785e-08 3.17553e-08 4.60658e-08 6.17937e-08 8.10258e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91241e-08 9.91239e-08 9.91237e-08 9.91239e-08 9.91234e-08 9.91241e-08 9.9126e-08 9.91054e-08 9.91927e-08 9.91224e-08 9.86383e-08 9.89963e-08 1.01143e-07 9.96823e-08 9.24612e-08 9.48409e-08 1.0917e-07 1.22437e-07 1.25772e-07 1.54755e-07 2.08453e-07 2.73131e-07 3.57823e-07 4.82619e-07 6.36351e-07 9.15222e-07 1.1874e-06 1.54089e-06 1.98889e-06 2.47097e-06 2.83127e-06 3.16602e-06 3.49816e-06 3.79076e-06 3.84348e-06 3.7322e-06 3.47466e-06 3.22276e-06 2.77397e-06 2.43122e-06 2.23981e-06 2.11167e-06 2.00387e-06 2.06465e-06 2.12045e-06 2.2938e-06 2.52656e-06 3.09705e-06 3.86346e-06 4.92115e-06 5.89438e-06 6.86218e-06 7.5592e-06 8.42039e-06 9.00548e-06 9.28208e-06 9.21443e-06 8.83527e-06 8.1822e-06 7.26195e-06 6.35228e-06 5.24552e-06 4.21011e-06 3.28114e-06 2.4718e-06 1.81252e-06 1.26869e-06 9.14451e-07 6.56293e-07 4.62957e-07 3.21658e-07 2.24278e-07 1.3976e-07 9.61862e-08 9.99455e-08 9.91801e-08 9.90138e-08 9.91737e-08 9.90987e-08 9.9133e-08 9.91214e-08 9.91245e-08 9.91237e-08 9.9124e-08 9.9124e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 8.10258e-08 6.17937e-08 4.60658e-08 3.23285e-08 
1.95785e-08 3.17553e-08 4.60658e-08 6.17937e-08 8.10258e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91241e-08 9.91239e-08 9.91237e-08 9.91241e-08 9.91234e-08 9.91248e-08 9.9122e-08 9.9115e-08 9.91913e-08 9.88651e-08 9.91281e-08 1.00909e-07 9.9598e-08 9.10862e-08 9.70063e-08 1.20172e-07 1.25325e-07 1.12384e-07 1.33583e-07 2.20725e-07 3.42264e-07 4.84759e-07 6.05113e-07 8.5712e-07 1.12631e-06 1.66905e-06 2.25876e-06 3.11161e-06 4.11331e-06 5.0671e-06 6.20556e-06 7.37267e-06 8.35582e-06 9.10177e-06 9.80933e-06 1.00303e-05 9.78772e-06 9.27537e-06 8.68834e-06 7.70379e-06 6.98256e-06 6.38888e-06 5.79082e-06 5.59806e-06 5.89212e-06 6.0999e-06 6.46926e-06 7.20059e-06 8.49168e-06 1.02755e-05 1.23093e-05 1.46739e-05 1.69493e-05 1.87791e-05 2.06225e-05 2.18065e-05 2.22473e-05 2.20305e-05 2.10501e-05 1.93912e-05 1.70703e-05 1.47337e-05 1.22755e-05 9.81704e-06 7.64476e-06 5.63542e-06 4.01301e-06 2.78699e-06 1.98662e-06 1.27931e-06 8.62676e-07 5.66106e-07 3.91032e-07 2.61859e-07 1.72289e-07 9.43065e-08 1.00769e-07 9.90311e-08 9.90715e-08 9.91813e-08 9.9099e-08 9.91303e-08 9.91221e-08 9.91244e-08 9.91238e-08 9.9124e-08 9.9124e-08 9.91242e-08 9.91242e-08 9.91242e-08 9.91242e-08 8.10258e-08 6.17937e-08 4.60658e-08 3.23285e-08 
