0	0	(70.71474775974845,0.0)
0	1	(0.3798074482784438,-0.9137179094497159)
0	2	(1.128370637014961,-0.9000201261035312)
0	3	(2.1537430220754072,-2.321020254523404)
0	4	(5.233569190969883,-4.362542704833427)
0	5	(19.166927773292723,-3.5829185630991702)
1	0	(0.3798074482784438,0.9137179094497159)
1	1	(5.494308527675836,-1.0809138616641711e-18)
1	2	(6.244474881913302,-6.738211759168113)
1	3	(15.609553508696816,-12.249004761346301)
1	4	(37.149051314357706,-29.352021271054042)
1	5	(102.51803590900538,-54.175128129245394)
2	0	(1.128370637014961,0.9000201261035312)
2	1	(6.244474881913302,6.738211759168114)
2	2	(53.75066846223805,-6.842785654400629e-17)
2	3	(103.18993087621323,-72.18933459808669)
2	4	(276.099210289733,-187.30028752846428)
2	5	(797.7515572714343,-443.7794345934993)
3	0	(2.1537430220754072,2.321020254523404)
3	1	(15.609553508696816,12.249004761346301)
3	2	(103.18993087621325,72.18933459808669)
3	3	(765.6884797999918,-5.228199597591468e-16)
3	4	(1954.4537525682151,-989.7352623284615)
3	5	(5917.406922932716,-3243.768876380234)
4	0	(5.233569190969883,4.362542704833427)
4	1	(37.149051314357706,29.352021271054042)
4	2	(276.099210289733,187.30028752846428)
4	3	(1954.4537525682154,989.7352623284614)
4	4	(22881.97137473933,5.103553126356068e-15)
4	5	(40589.269972232665,-14001.013263198152)
5	0	(19.166927773292723,3.5829185630991702)
5	1	(102.51803590900538,54.175128129245394)
5	2	(797.7515572714343,443.7794345934993)
5	3	(5917.406922932716,3243.7688763802335)
5	4	(40589.26997223268,14001.013263198152)
5	5	(4113342.9166530864,1.1298593353153024e-13)
