0	0	(10.017551175985254,0.0)
0	1	(0.8236570694157145,-0.40972916996857744)
0	2	(1.1713577329757245,-0.4427805366317531)
0	3	(2.089165072089257,-1.052175113052925)
0	4	(3.7848102362330986,-1.841784263734463)
0	5	(9.751102933130177,-4.372373197521176)
1	0	(0.8236570694157145,0.40972916996857744)
1	1	(3.4378430344518356,2.289755285508011e-18)
1	2	(5.401816590493313,-1.949911212124313)
1	3	(11.151197770777417,-3.349869394041965)
1	4	(25.248894293595633,-10.233813528068264)
1	5	(-48.066957075957205,-22.019302152131743)
2	0	(1.1713577329757245,0.4427805366317531)
2	1	(5.401816590493313,1.949911212124313)
2	2	(24.359721613744405,-4.665097110904086e-18)
2	3	(53.58061216060213,-14.284876772198855)
2	4	(141.6359812241166,-34.4808484083472)
2	5	(395.44897065049696,-115.34930894032411)
3	0	(2.089165072089257,1.052175113052925)
3	1	(11.151197770777417,3.3498693940419653)
3	2	(53.58061216060214,14.28487677219886)
3	3	(443.68451027332105,-4.115578256826818e-18)
3	4	(675.9912386485889,-105.45138864236294)
3	5	(2252.46478770339,-458.33737467572945)
4	0	(3.7848102362330986,1.841784263734463)
4	1	(25.248894293595633,10.233813528068264)
4	2	(141.63598122411653,34.48084840834722)
4	3	(675.9912386485889,105.4513886423634)
4	4	(73374.70806604325,1.8386165416159142e-15)
4	5	(-5560.758519849409,15639.889798592108)
5	0	(9.751102933130177,4.372373197521176)
5	1	(-48.066957075957205,22.01930215213174)
5	2	(395.44897065049685,115.34930894032411)
5	3	(2252.4647877033917,458.3373746757293)
5	4	(-5560.758519849413,-15639.889798592108)
5	5	(27143721.39015556,6.787261491831005e-15)
