0	0	(4877.56990851858,0.0)
0	1	(0.0412081609200265,0.7873803316750888)
0	2	(1.2604606807833498,1.1814653429891842)
0	3	(-7.01766711598833,1.5352647825556485)
0	4	(-12.468990485080534,15.017064488203228)
0	5	(22.06134559227096,-94.91980149041585)
1	0	(0.0412081609200265,-0.7873803316750888)
1	1	(12.025914991223184,-1.4412741224623187e-18)
1	2	(-0.7449894819170331,13.922118415608207)
1	3	(48.84216196923324,44.32234420234153)
1	4	(-221.47435037484473,10.59416979861433)
1	5	(-432.40598226788904,812.5339741431579)
2	0	(1.2604606807833498,-1.1814653429891842)
2	1	(-0.7449894819170356,-13.922118415608207)
2	2	(268.7889003914821,-9.039203165599998e-17)
2	3	(-83.25100450111397,329.14246725859243)
2	4	(2211.1449411942444,1963.69779454706)
2	5	(-8618.800162653963,-1750.2799729439218)
3	0	(-7.01766711598833,-1.5352647825556485)
3	1	(48.84216196923324,-44.32234420234153)
3	2	(-83.25100450111397,-329.1424672585925)
3	3	(8569.58782202812,1.274131840455116e-15)
3	4	(-6049.040647098617,9172.728704122039)
3	5	(116027.74859328703,101104.29180653063)
4	0	(-12.468990485080534,-15.017064488203228)
4	1	(-221.47435037484473,-10.594169798614336)
4	2	(2211.1449411942444,-1963.6977945470605)
4	3	(-6049.040647098617,-9172.728704122039)
4	4	(352009.0820147107,4.741301408602998e-15)
4	5	(-435135.41978672036,266091.5891485486)
5	0	(22.06134559227096,94.91980149041585)
5	1	(-432.40598226788904,-812.5339741431579)
5	2	(-8618.800162653963,1750.2799729439218)
5	3	(116027.74859328703,-101104.29180653063)
5	4	(-435135.41978672054,-266091.5891485489)
5	5	(17645623.474330746,-1.6197914322085344e-12)
