0	0	(6265.319691332522,0.0)
0	1	(-0.19994725054745927,-0.027920102039623532)
0	2	(-0.7173635546275949,1.3589360170427258)
0	3	(-8.394686435625045,-12.001571869105383)
0	4	(-13.410007782352729,-37.07825197972848)
0	5	(335.8890769141692,324.3857961828904)
1	0	(-0.19994725054745927,0.027920102039623532)
1	1	(17.24628187457421,-3.854318381025652e-18)
1	2	(-5.169551013610531,4.1366635961215446)
1	3	(-61.88184515284129,58.72017337438029)
1	4	(-501.58291327591746,-695.2277144851558)
1	5	(-382.97232915483283,-2661.145881112542)
2	0	(-0.7173635546275949,-1.3589360170427258)
2	1	(-5.1695510136105325,-4.1366635961215446)
2	2	(546.2087394626371,-2.5954217250423777e-17)
2	3	(-130.7744751355025,379.26576149945186)
2	4	(-4950.356826528835,3687.3195583295937)
2	5	(-35367.92844212418,-48665.909218230845)
3	0	(-8.394686435625045,12.001571869105383)
3	1	(-61.88184515284129,-58.72017337438029)
3	2	(-130.7744751355025,-379.2657614994521)
3	3	(24826.64817193628,-2.3606864512347436e-15)
3	4	(-1185.739236367456,34330.64642908117)
3	5	(-430779.0180550064,290597.19073957147)
4	0	(-13.410007782352729,37.07825197972848)
4	1	(-501.58291327591746,695.2277144851558)
4	2	(-4950.356826528835,-3687.3195583295937)
4	3	(-1185.7392363674574,-34330.646429081164)
4	4	(1467638.130997369,3.042291875511083e-14)
4	5	(361674.79348414333,3412522.633037513)
5	0	(335.8890769141692,-324.3857961828904)
5	1	(-382.9723291548312,2661.145881112542)
5	2	(-35367.92844212418,48665.909218230845)
5	3	(-430779.0180550064,-290597.1907395716)
5	4	(361674.7934841434,-3412522.633037513)
5	5	(106946588.39687166,-3.795394671330393e-11)
