0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 0.001 
0.001 2.45211e-08 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 1.43977e-07 2.39808e-08 
0.001 1.43977e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 1.41424e-07 
0.001 1.43977e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 1.41424e-07 
0.001 1.43977e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 1.41424e-07 
0.001 1.43977e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 1.41424e-07 
0.001 1.43977e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 1.41424e-07 
0.001 1.43977e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 1.41424e-07 
0.001 1.43977e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41454e-07 4.41454e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41454e-07 4.41454e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 1.41424e-07 
0.001 1.43977e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41454e-07 4.41454e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41455e-07 4.41452e-07 4.41451e-07 4.41451e-07 4.41451e-07 4.41451e-07 4.41451e-07 4.41451e-07 4.41451e-07 4.41451e-07 4.41452e-07 4.41455e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 4.41456e-07 1.41424e-07 
