1.80502e-09 2.73435e-09 3.82192e-09 5.23295e-09 7.14358e-09 9.66371e-09 1.38964e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.70928e-08 1.38964e-08 9.66372e-09 7.14352e-09 5.23288e-09 3.82186e-09 2.73431e-09 
2.73432e-09 3.908e-09 5.23294e-09 6.90169e-09 9.10028e-09 1.1926e-08 1.65415e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 2.29461e-08 1.65415e-08 1.1926e-08 9.10023e-09 6.90164e-09 5.23291e-09 3.90798e-09 
3.82189e-09 5.23293e-09 6.78244e-09 8.68905e-09 1.11463e-08 1.42378e-08 1.91714e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 2.88156e-08 1.91714e-08 1.42378e-08 1.11462e-08 8.68902e-09 6.78244e-09 5.23294e-09 
5.23289e-09 6.90165e-09 8.68902e-09 1.08414e-08 1.35586e-08 1.69082e-08 2.21344e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 3.52987e-08 2.21344e-08 1.69082e-08 1.35586e-08 1.08414e-08 8.68904e-09 6.90168e-09 
7.14354e-09 9.10024e-09 1.11462e-08 1.35586e-08 1.65415e-08 2.01438e-08 3.04372e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 4.2598e-08 3.04372e-08 2.01438e-08 1.65415e-08 1.35586e-08 1.11463e-08 9.10026e-09 
9.66372e-09 1.1926e-08 1.42378e-08 1.69082e-08 2.01438e-08 2.65589e-08 3.93517e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 5.03726e-08 3.93517e-08 2.65589e-08 2.01438e-08 1.69082e-08 1.42378e-08 1.1926e-08 
1.38964e-08 1.65415e-08 1.91714e-08 2.21344e-08 3.04372e-08 3.93517e-08 4.99822e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 6.02988e-08 4.99822e-08 3.93517e-08 3.04372e-08 2.21344e-08 1.91714e-08 1.65415e-08 
1.70928e-08 2.29461e-08 2.88156e-08 3.52987e-08 4.2598e-08 5.03727e-08 6.02988e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 6.02988e-08 5.03727e-08 4.2598e-08 3.52987e-08 2.88156e-08 2.29461e-08 
1.70928e-08 2.29461e-08 2.88156e-08 3.52987e-08 4.2598e-08 5.03727e-08 6.02988e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 6.02988e-08 5.03727e-08 4.2598e-08 3.52987e-08 2.88156e-08 2.29461e-08 
1.70928e-08 2.29461e-08 2.88156e-08 3.52987e-08 4.2598e-08 5.03727e-08 6.02988e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 7.03563e-08 6.02988e-08 5.03727e-08 4.2598e-08 3.52987e-08 2.88156e-08 2.29461e-08 
