0	0	(3664.5390511610717,0.0)
0	1	(0.12349418347536022,-0.20408068756124004)
0	2	(5.037481759854404,0.29989539553278327)
0	3	(-3.1696261191618387,-11.189657536695067)
0	4	(49.877381700565,-2.3293934213211283)
0	5	(56.0912028650247,-184.02838563240172)
1	0	(0.12349418347536022,0.20408068756124004)
1	1	(14.404250186680068,-6.2561314645553665e-18)
1	2	(-2.3187824448230283,-4.602165668721059)
1	3	(156.05220786186626,15.641588301911664)
1	4	(-181.1051769455439,-419.1946289422319)
1	5	(2461.3708821956043,-30.56146111284934)
2	0	(5.037481759854404,-0.29989539553278327)
2	1	(-2.318782444823027,4.602165668721056)
2	2	(372.0024039238658,-5.564309961289334e-17)
2	3	(-224.16784211920603,-125.99848657981721)
2	4	(6163.810234606899,725.0271946877472)
2	5	(-11454.328078231278,-18552.36942211632)
3	0	(-3.1696261191618387,11.189657536695067)
3	1	(156.05220786186626,-15.641588301911668)
3	2	(-224.16784211920614,125.99848657981725)
3	3	(13350.90057427951,-3.931084688737053e-15)
3	4	(-15225.911660847065,-3581.3483256020454)
3	5	(293280.0072884169,35755.52332533515)
4	0	(49.877381700565,2.3293934213211283)
4	1	(-181.10517694554392,419.1946289422318)
4	2	(6163.810234606899,-725.0271946877473)
4	3	(-15225.911660847065,3581.348325602043)
4	4	(601447.3827169666,-1.493110764458741e-13)
4	5	(-1042273.6438009011,-77152.25294857287)
5	0	(56.0912028650247,184.02838563240172)
5	1	(2461.370882195604,30.561461112849237)
5	2	(-11454.328078231278,18552.369422116317)
5	3	(293280.0072884169,-35755.52332533515)
5	4	(-1042273.6438009012,77152.25294857287)
5	5	(32235393.744943403,2.587947040992315e-12)
