5.11345 1.19972 1.00252 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00004 1.0007 1.00644 1.00053 1.11417 1.01169 1.23577 1.02541 1.37163 1.23285 1.08505 1.03755 1.03725 1.03497 1.03297 1.03104 1.02954 1.02835 1.02739 1.0265 1.0256 1.02467 1.02367 1.02264 1.02164 1.02074 1.01998 1.01936 1.01891 1.01863 1.01851 1.01852 1.01865 1.01887 1.01914 1.01946 1.01982 1.02024 1.02079 1.02151 1.02247 1.0236 1.0248 1.02631 1.02781 1.02935 1.03209 1.05684 1.09565 1.11961 1.10799 1.20806 1.23233 1.43798 1.537 1.33759 1.02412 1.03144 1.3132 1.34754 1.02796 1.23001 1.0042 1.03024 1.00017 1.00048 1.00005 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00252 1.20513 
5.11345 1.19972 1.00252 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00002 1.00026 1.00243 1.00403 1.10361 1.04217 1.26039 1.14193 1.64449 1.31373 1.15132 1.04868 1.03687 1.03478 1.03187 1.02976 1.02808 1.02678 1.02569 1.02475 1.02387 1.02303 1.02215 1.02122 1.02026 1.01932 1.01845 1.0177 1.0171 1.01666 1.01638 1.01626 1.01626 1.01638 1.01658 1.01684 1.01714 1.01749 1.01788 1.01838 1.01903 1.01986 1.02088 1.02202 1.02336 1.02482 1.02647 1.02778 1.03076 1.03943 1.03921 1.03477 1.04351 1.08288 1.11216 1.20323 1.23235 1.51641 1.38121 1.02868 1.15644 1.34474 1.03847 1.22324 1.0059 1.02793 1.00009 1.00043 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00252 1.20513 
5.11345 1.19972 1.00252 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00018 1.00077 1.01913 1.00594 1.19467 1.01858 1.42999 1.02402 1.50495 1.21653 1.0503 1.03713 1.03423 1.03118 1.0289 1.02712 1.02559 1.02429 1.02319 1.02225 1.0214 1.02061 1.0198 1.01894 1.01805 1.01716 1.01633 1.01561 1.01503 1.0146 1.01432 1.01419 1.01419 1.0143 1.01449 1.01473 1.01501 1.01534 1.01573 1.01623 1.01685 1.01764 1.01862 1.01972 1.02088 1.02206 1.02328 1.02491 1.02623 1.02863 1.0332 1.03414 1.0327 1.03313 1.03312 1.04441 1.08339 1.21184 1.22482 1.50775 1.68205 1.03727 1.55682 1.015 1.31749 1.00362 1.04728 1.00005 1.0006 1.00006 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00252 1.20513 
5.11345 1.19972 1.00252 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00006 1.00092 1.00777 1.00113 1.09472 1.01168 1.1939 1.02447 1.33456 1.24071 1.09183 1.03857 1.03404 1.03085 1.02864 1.0266 1.02481 1.02327 1.02196 1.02085 1.01992 1.01911 1.01837 1.01762 1.01683 1.01599 1.01516 1.01437 1.01368 1.01312 1.0127 1.01243 1.0123 1.0123 1.0124 1.01257 1.0128 1.01308 1.0134 1.01379 1.01428 1.0149 1.01567 1.01661 1.01769 1.01883 1.02007 1.02137 1.0229 1.02463 1.02553 1.02685 1.02916 1.03006 1.03092 1.03218 1.03268 1.0333 1.04475 1.08415 1.20986 1.31542 1.52381 1.02706 1.45751 1.01121 1.28448 1.00312 1.04405 1.0001 1.00054 1.00004 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00252 1.20513 
5.11345 1.19972 1.00252 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00015 1.00155 1.00516 1.08219 1.06466 1.21244 1.08592 1.55736 1.34349 1.16479 1.05161 1.03422 1.03123 1.02877 1.02649 1.02446 1.02267 1.02112 1.01979 1.01869 1.01778 1.017 1.0163 1.01559 1.01486 1.01409 1.01331 1.01257 1.01191 1.01137 1.01097 1.01071 1.01058 1.01058 1.01067 1.01084 1.01106 1.01133 1.01165 1.01203 1.01251 1.01311 1.01385 1.01471 1.01565 1.01665 1.01777 1.01905 1.02044 1.02207 1.02346 1.02451 1.02581 1.02673 1.02761 1.02924 1.03098 1.03268 1.03366 1.03429 1.04593 1.14651 1.31682 1.54055 1.03062 1.48249 1.01276 1.28217 1.00317 1.02973 1.00019 1.00035 1.00003 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00252 1.20513 
5.11345 1.19972 1.00252 1 1 1 1 1 1 1 1 1 1 1 1.00002 1.00031 1.00022 1.0295 1.00605 1.21323 1.01087 1.37854 1.02006 1.5164 1.22434 1.05527 1.0348 1.03187 1.02925 1.02677 1.02452 1.0225 1.02071 1.01915 1.01783 1.01673 1.01582 1.01505 1.01437 1.01372 1.01305 1.01234 1.01161 1.01092 1.0103 1.00978 1.0094 1.00914 1.00902 1.00901 1.0091 1.00927 1.00949 1.00976 1.01007 1.01046 1.01092 1.0115 1.01218 1.01294 1.01375 1.01461 1.01557 1.01668 1.01786 1.01912 1.02049 1.02156 1.02284 1.02411 1.02501 1.02618 1.02771 1.02998 1.03212 1.03415 1.03474 1.0458 1.14521 1.31574 1.53897 1.03045 1.47135 1.01296 1.28365 1.00566 1.0259 1.00037 1.00021 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00252 1.20513 
5.11345 1.19972 1.00252 1 1 1 1 1 1 1 1 1 1 1 1.00004 1.00059 1.00593 1.00382 1.08246 1.0211 1.22604 1.03413 1.22899 1.28108 1.10684 1.0361 1.03287 1.03002 1.02739 1.02492 1.02273 1.02073 1.01893 1.01736 1.01603 1.01492 1.01401 1.01326 1.01261 1.012 1.01138 1.01073 1.01006 1.00942 1.00883 1.00834 1.00798 1.00773 1.00761 1.00761 1.00769 1.00786 1.00808 1.00835 1.00868 1.00907 1.00953 1.01009 1.01072 1.01142 1.01216 1.01296 1.0139 1.01496 1.01604 1.01702 1.01795 1.01883 1.01991 1.02131 1.0227 1.0239 1.02529 1.02699 1.02911 1.03189 1.03441 1.0354 1.04713 1.14496 1.31479 1.53158 1.02973 1.44117 1.01358 1.20231 1.00411 1.01483 1.00228 1.00011 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00252 1.20513 
5.11345 1.19972 1.00252 1 1 1 1 1 1 1 1 1 1 1.00002 1.00035 1.00327 1.00535 1.0969 1.02639 1.2205 1.02484 1.42545 1.32231 1.16725 1.05772 1.03337 1.03108 1.02823 1.02563 1.02327 1.02113 1.01911 1.01729 1.01572 1.01439 1.01329 1.01238 1.01164 1.01101 1.01043 1.00986 1.00926 1.00865 1.00805 1.0075 1.00705 1.00669 1.00646 1.00635 1.00634 1.00643 1.0066 1.00682 1.00711 1.00745 1.00784 1.00831 1.00884 1.00943 1.01005 1.01072 1.0115 1.01239 1.01335 1.01427 1.0151 1.01588 1.0167 1.01763 1.01879 1.02014 1.02162 1.02334 1.02511 1.02663 1.0288 1.0318 1.03526 1.03666 1.0487 1.14884 1.31267 1.52073 1.02734 1.48696 1.02947 1.19037 1.00493 1.0076 1.00086 1.00008 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00252 1.20513 
5.11345 1.19972 1.00252 1 1 1 1 1 1 1 1 1 1.00001 1.00019 1.00194 1.00265 1.08859 1.04347 1.34808 1.14178 1.72393 1.31357 1.18899 1.07219 1.0374 1.03204 1.02931 1.02657 1.02411 1.02183 1.01963 1.01758 1.0158 1.01425 1.01292 1.01182 1.01091 1.01017 1.00956 1.00901 1.00848 1.00793 1.00737 1.00682 1.00631 1.00588 1.00555 1.00533 1.00522 1.00522 1.00531 1.00548 1.00571 1.00601 1.00636 1.00676 1.00722 1.00773 1.00827 1.00883 1.00947 1.01021 1.01103 1.01184 1.01259 1.01328 1.01398 1.01477 1.01568 1.01676 1.01807 1.01946 1.0211 1.02326 1.02531 1.02718 1.02937 1.03197 1.03574 1.03838 1.05114 1.1506 1.31264 1.50994 1.03285 1.29866 1.02055 1.12308 1.00417 1.00252 1.00054 1.00004 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00252 1.20513 
5.11345 1.19972 1.00252 1 1 1 1 1 1 1 1 1.00001 1.00007 1.00125 1.00898 1.00361 1.15896 1.02037 1.3266 1.02947 1.53573 1.21565 1.0653 1.04555 1.03304 1.03059 1.02771 1.02513 1.02276 1.02041 1.01817 1.01621 1.01446 1.01293 1.01161 1.0105 1.0096 1.00886 1.00826 1.00773 1.00724 1.00674 1.00623 1.00572 1.00525 1.00484 1.00453 1.00432 1.00422 1.00422 1.00431 1.00449 1.00473 1.00504 1.0054 1.00581 1.00627 1.00675 1.00725 1.00778 1.0084 1.00911 1.00985 1.01054 1.01115 1.01174 1.01238 1.01312 1.01401 1.01507 1.01634 1.01778 1.01935 1.02123 1.02351 1.02587 1.02827 1.03059 1.03344 1.03726 1.04069 1.05421 1.14999 1.31388 1.60861 1.09855 1.30373 1.0491 1.06191 1.00437 1.00153 1.00021 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00252 1.20513 
5.11345 1.19972 1.00252 1 1 1 1 1 1 1 1 1.00001 1.00018 1.0021 1.0009 1.04946 1.01388 1.13171 1.03086 1.32087 1.22686 1.08341 1.04947 1.04328 1.03181 1.02905 1.02636 1.02385 1.02139 1.01901 1.01688 1.01498 1.01326 1.01174 1.01043 1.00933 1.00843 1.0077 1.0071 1.0066 1.00613 1.00568 1.00521 1.00474 1.00431 1.00393 1.00363 1.00344 1.00334 1.00335 1.00344 1.00362 1.00388 1.00419 1.00457 1.00498 1.00543 1.00588 1.00636 1.00688 1.00749 1.00816 1.0088 1.00937 1.00989 1.01041 1.01101 1.01173 1.01261 1.01366 1.0149 1.01631 1.0179 1.01965 1.02162 1.02393 1.02671 1.02931 1.03227 1.03538 1.04001 1.04664 1.06036 1.22161 1.48795 1.02864 1.18247 1.009 1.18348 1.0027 1.00949 1.00079 1.00001 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00252 1.20513 
5.11345 1.19972 1.00252 1 1 1 1 1 1 1 1.00001 1.00007 1.00113 1.0085 1.00199 1.13193 1.00707 1.25005 1.02037 1.4887 1.20903 1.05041 1.04664 1.03919 1.03044 1.02768 1.02509 1.02254 1.02002 1.01776 1.01571 1.01384 1.01216 1.01067 1.00938 1.0083 1.0074 1.00667 1.00609 1.0056 1.00517 1.00474 1.00432 1.00389 1.00349 1.00313 1.00286 1.00268 1.00259 1.0026 1.0027 1.00288 1.00314 1.00346 1.00384 1.00425 1.00468 1.00512 1.0056 1.00613 1.00673 1.00733 1.00787 1.00834 1.00878 1.00928 1.00987 1.01059 1.01146 1.0125 1.01372 1.01512 1.01668 1.01841 1.02032 1.02232 1.02465 1.02744 1.03034 1.03329 1.03606 1.04335 1.05284 1.11118 1.25815 1.2813 1.11779 1.18306 1.01219 1.14403 1.00391 1.00168 1.00013 1.00013 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00252 1.20513 
