2.29228e-09 3.47247e-09 4.85364e-09 6.77668e-09 9.07195e-09 1.24547e-08 1.80813e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 2.17069e-08 1.80813e-08 1.24547e-08 9.07188e-09 6.77657e-09 4.85357e-09 3.38427e-09 
3.47244e-09 4.96294e-09 6.64555e-09 8.91765e-09 1.15569e-08 1.53472e-08 2.14726e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.91403e-08 2.14726e-08 1.53472e-08 1.15568e-08 8.91758e-09 6.64551e-09 4.8536e-09 
4.8536e-09 6.64554e-09 8.61334e-09 1.12073e-08 1.41551e-08 1.82998e-08 2.48381e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 3.65942e-08 2.48381e-08 1.82998e-08 1.41551e-08 1.12073e-08 8.61333e-09 6.51591e-09 
6.7766e-09 8.9176e-09 1.12073e-08 1.41551e-08 1.74326e-08 2.19422e-08 2.88817e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 4.5378e-08 2.88817e-08 2.19422e-08 1.74326e-08 1.41551e-08 1.12073e-08 8.76476e-09 
9.0719e-09 1.15568e-08 1.41551e-08 1.74326e-08 2.10068e-08 2.58309e-08 3.98197e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 5.40972e-08 3.98197e-08 2.58309e-08 2.10068e-08 1.74326e-08 1.41551e-08 1.13814e-08 
1.24547e-08 1.53471e-08 1.82997e-08 2.19422e-08 2.58309e-08 3.51906e-08 5.15117e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 6.44696e-08 5.15117e-08 3.51906e-08 2.58309e-08 2.19422e-08 1.82997e-08 1.51453e-08 
1.80813e-08 2.14726e-08 2.48381e-08 2.88817e-08 3.98197e-08 5.15117e-08 6.52632e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 7.74357e-08 6.52632e-08 5.15117e-08 3.98197e-08 2.88816e-08 2.48381e-08 2.12392e-08 
2.17069e-08 2.91403e-08 3.65942e-08 4.5378e-08 5.40972e-08 6.44696e-08 7.74357e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 7.74357e-08 6.44696e-08 5.40972e-08 4.5378e-08 3.65942e-08 2.86236e-08 
2.17069e-08 2.91403e-08 3.65942e-08 4.5378e-08 5.40972e-08 6.44696e-08 7.74357e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 7.74357e-08 6.44696e-08 5.40972e-08 4.5378e-08 3.65942e-08 2.86236e-08 
2.17069e-08 2.91403e-08 3.65942e-08 4.5378e-08 5.40972e-08 6.44696e-08 7.74357e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 8.93486e-08 7.74357e-08 6.44696e-08 5.40972e-08 4.5378e-08 3.65942e-08 2.86236e-08 
