0	0	(401.9298782406027,0.0)
0	1	(-0.22683587212942768,-0.19334792374860998)
0	2	(3.646147363500166,0.5531181336636273)
0	3	(-3.5657485630666295,-4.796161355302971)
0	4	(28.76182750321827,13.33635804054603)
0	5	(-21.053997249980245,-78.74287954505711)
1	0	(-0.22683587212942768,0.19334792374860998)
1	1	(6.6688404217240285,-1.1177975288900832e-18)
1	2	(-5.809516551180463,-2.721209738543798)
1	3	(63.04096354582522,12.045266033009698)
1	4	(-81.52549316896635,-102.55474619267947)
1	5	(765.2955214957442,330.21501826166167)
2	0	(3.646147363500166,-0.5531181336636273)
2	1	(-5.809516551180463,2.721209738543797)
2	2	(93.0300648849788,3.581700696348717e-17)
2	3	(-139.26577746189545,-53.37023450908026)
2	4	(1469.827449659745,297.16871822309673)
2	5	(-2149.557088665773,-2779.924184009315)
3	0	(-3.5657485630666295,4.796161355302971)
3	1	(63.040963545825235,-12.0452660330097)
3	2	(-139.26577746189545,53.37023450908026)
3	3	(1954.2513961378095,9.202316110803285e-16)
3	4	(-3721.7670058179897,-1350.746521842548)
3	5	(42855.6669731992,8337.911363146062)
4	0	(28.76182750321827,-13.33635804054603)
4	1	(-81.52549316896638,102.5547461926795)
4	2	(1469.827449659745,-297.16871822309673)
4	3	(-3721.7670058179892,1350.7465218425482)
4	4	(55283.13414160838,3.816399783571984e-14)
4	5	(-111822.27974404606,-41602.20367520835)
5	0	(-21.053997249980245,78.74287954505711)
5	1	(765.2955214957442,-330.2150182616617)
5	2	(-2149.557088665773,2779.924184009315)
5	3	(42855.66697319922,-8337.911363146062)
5	4	(-111822.27974404611,41602.20367520836)
5	5	(2469223.7598822084,4.700653027488792e-13)
