0	0	(4167.365788263423,0.0)
0	1	(0.5253167658422107,-0.2515643306721341)
0	2	(3.903052834374607,-0.7473823596066228)
0	3	(-3.7425669044715044,-2.4911572821602825)
0	4	(25.214172262869088,-4.54131745371061)
0	5	(-126.44152858647698,83.25001695530095)
1	0	(0.5253167658422107,0.2515643306721341)
1	1	(12.085563238146358,1.3928907521393409e-18)
1	2	(10.514565054305512,-4.520973845976158)
1	3	(124.16831741879177,-19.40470161535968)
1	4	(-110.7611201775161,-63.11876383405345)
1	5	(1414.5736026733255,139.305726702241)
2	0	(3.903052834374607,0.7473823596066228)
2	1	(10.514565054305514,4.52097384597616)
2	2	(285.5802886915546,5.126431314971196e-18)
2	3	(311.3050473918808,-107.96142510278285)
2	4	(5230.144438517637,-446.0486052716327)
2	5	(-3941.4727404544883,-1433.1620815167937)
3	0	(-3.7425669044715044,2.4911572821602825)
3	1	(124.16831741879179,19.404701615359674)
3	2	(311.30504739188075,107.96142510278285)
3	3	(9907.087112867343,5.4615346745670236e-15)
3	4	(11921.799431311194,-2985.0701040200747)
3	5	(268355.38876446546,-1487.5932362624928)
4	0	(25.214172262869088,4.54131745371061)
4	1	(-110.76112017751609,63.11876383405344)
4	2	(5230.144438517637,446.048605271633)
4	3	(11921.799431311194,2985.0701040200747)
4	4	(446076.10592158674,-7.275676651766321e-14)
4	5	(548449.9866094763,-82917.38419951455)
5	0	(-126.44152858647698,-83.25001695530095)
5	1	(1414.5736026733255,-139.3057267022409)
5	2	(-3941.4727404544883,1433.1620815167958)
5	3	(268355.38876446546,1487.5932362624887)
5	4	(548449.9866094762,82917.38419951429)
5	5	(24364919.596411973,9.819787973272977e-12)
