0	0	(8523.56868217878,0.0)
0	1	(-0.3672106358550796,0.15444811940766803)
0	2	(3.0522087382091083,1.8474331143476845)
0	3	(12.748332346302034,8.394459501534854)
0	4	(4.81843728250875,77.38909948051605)
0	5	(-44.33618471703159,152.87840519220492)
1	0	(-0.3672106358550796,-0.15444811940766803)
1	1	(16.29008199228036,2.013410150618674e-18)
1	2	(-6.640424924870126,8.756810427835628)
1	3	(97.43144888857523,36.08207866500756)
1	4	(475.282097752112,380.47652133801853)
1	5	(-8.065952954856883,2889.3173083044467)
2	0	(3.0522087382091083,-1.8474331143476845)
2	1	(-6.640424924870125,-8.756810427835628)
2	2	(416.6589398146064,-5.866858578684145e-17)
2	3	(-182.72696681929452,400.82855994871187)
2	4	(3726.459768750732,825.6593746779168)
2	5	(18668.119796886174,18230.707243651945)
3	0	(12.748332346302034,-8.394459501534854)
3	1	(97.43144888857523,-36.08207866500756)
3	2	(-182.7269668192946,-400.82855994871164)
3	3	(13754.086244700777,5.0174825888643534e-15)
3	4	(-7277.878836747609,18363.599578747006)
3	5	(164261.60916869692,18737.427203522922)
4	0	(4.81843728250875,-77.38909948051605)
4	1	(475.282097752112,-380.4765213380187)
4	2	(3726.4597687507317,-825.6593746779171)
4	3	(-7277.878836747609,-18363.59957874701)
4	4	(539900.3748008749,-2.17009885952031e-13)
4	5	(-376902.65532328957,887311.1847706264)
5	0	(-44.33618471703159,-152.87840519220492)
5	1	(-8.065952954857302,-2889.3173083044467)
5	2	(18668.119796886178,-18230.707243651945)
5	3	(164261.60916869692,-18737.42720352294)
5	4	(-376902.65532328974,-887311.184770626)
5	5	(24185237.18378598,1.1706157042667628e-12)
