0	0	(24.847900272359077,0.0)
0	1	(-0.7485676488099579,-0.6924020847385927)
0	2	(0.48907684444453176,1.3491323234965866)
0	3	(1.6493387501826615,-1.4316070450313494)
0	4	(-0.07849209405917734,1.5922424509671922)
0	5	(11.532768399058797,3.610403093214036)
1	0	(-0.7485676488099579,0.6924020847385927)
1	1	(1.8625258135806575,1.812911646280801e-18)
1	2	(-0.9535507834485116,-1.4640189420510372)
1	3	(3.577892720941798,3.954030592634615)
1	4	(12.358250723431128,-3.3687151962004815)
1	5	(-21.586593133304156,11.604566403490068)
2	0	(0.48907684444453176,-1.3491323234965866)
2	1	(-0.9535507834485116,1.4640189420510372)
2	2	(7.460625817908916,1.0897327592459332e-17)
2	3	(4.9927840321230725,-3.9480292407336415)
2	4	(39.371476931764725,17.376019039470652)
2	5	(142.61865802225643,6.763785540175445)
3	0	(1.6493387501826615,1.4316070450313494)
3	1	(3.5778927209417986,-3.954030592634615)
3	2	(4.9927840321230725,3.9480292407336415)
3	3	(132.19900044672642,7.307786129556636e-17)
3	4	(103.06618053495396,6.186361768790015)
3	5	(517.4676969999043,113.91126385360496)
4	0	(-0.07849209405917734,-1.5922424509671922)
4	1	(12.358250723431128,3.3687151962004815)
4	2	(39.371476931764725,-17.376019039470652)
4	3	(103.066180534954,-6.186361768790015)
4	4	(28779.71263954281,7.096621818693709e-16)
4	5	(-5150.728429424724,7079.018347317006)
5	0	(11.532768399058797,-3.610403093214036)
5	1	(-21.586593133304156,-11.604566403490065)
5	2	(142.6186580222564,-6.763785540175486)
5	3	(517.4676969999043,-113.91126385360491)
5	4	(-5150.728429424727,-7079.018347317031)
5	5	(10926935.47980252,2.2574176890023286e-14)
