1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00003 1.00005 1.00005 1.00005 1.00004 1.00004 1.00003 1.00003 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00001 1.00002 1.00002 1.00003 1.00003 1.00004 1.00002 1.00001 1 1 1.00001 1 1 1 1 1 1.00001 1 1 1.00005 1.00003 1.00002 1.00014 1.00051 1.00092 1.00082 1.00079 1.00071 1.0006 1.00048 1.00041 1.0002 1.00005 1.00001 1.00001 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1 1 1.00003 1.0001 1.00022 1.00029 1.00037 1.00045 1.00051 1.00062 1.00035 1.00009 1.00001 1.00006 1.0001 1.00002 1 1 1 1.00001 1.00009 1.00003 1.00004 1.00086 1.00044 1.00022 1.00143 1.00427 1.00671 1.00618 1.00597 1.00552 1.00485 1.00409 1.0036 1.002 1.0006 1.00008 1.00012 1.00022 1.00001 1 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00012 1.00005 1.00004 1.00034 1.00114 1.00216 1.00268 1.00335 1.0039 1.0043 1.005 1.00317 1.001 1.00014 1.00104 1.0018 1.00028 1.00004 1.00004 1.00004 1.00014 1.00084 1.00014 1.00088 1.00731 1.00794 1.00763 1.00385 1.00063 1.00037 1.00061 1.00061 1.00055 1.00051 1.00043 1.00031 1.00038 1.0015 1.00286 1.0028 1.00215 1.00016 1.00003 1.0002 1 1.00003 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1 1.00003 1.00018 1.00128 1.00109 1.00079 1.00054 1.00017 1.00018 1.00025 1.0003 1.00037 1.00035 1.00025 1.00047 1.00347 1.00655 1.01106 1.01073 1.00367 1.00109 1.00014 1.00017 1.00146 1.01003 1.01111 1.0101 1.00432 1.01781 1.06322 1.10154 1.13745 1.16207 1.16016 1.15823 1.15206 1.1428 1.13085 1.11983 1.09344 1.06265 1.03396 1.00769 1.00225 1.00301 1.00222 1.00197 1.00004 1.00043 1 1.00003 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1 1.00015 1.00001 1.00011 1.00021 1.00001 1.00324 1.0206 1.04197 1.06761 1.09155 1.10458 1.11759 1.12724 1.13272 1.13887 1.1183 1.08753 1.05526 1.01323 1.00054 1.00733 1.00797 1.01124 1.01221 1.00369 1.00079 1.02958 1.09463 1.17771 1.18109 1.1688 1.12752 1.05922 1.03365 1.04467 1.04913 1.04679 1.04607 1.04164 1.03537 1.04363 1.0808 1.1052 1.11083 1.10562 1.04908 1.01738 1.00316 1.00414 1.00373 1.00001 1.00046 1.00001 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1 1.00013 1.00002 1.00001 1.00171 1.01182 1.02738 1.06653 1.06932 1.05992 1.05038 1.03033 1.02792 1.03196 1.03476 1.03715 1.03351 1.02217 1.05082 1.12232 1.16254 1.20281 1.20669 1.13769 1.08939 1.026 1.03381 1.10259 1.202 1.21081 1.18918 1.12683 1.25272 1.47701 1.58428 1.68239 1.73319 1.74438 1.72886 1.70793 1.69129 1.66733 1.62789 1.56243 1.46383 1.35375 1.17384 1.08754 1.11255 1.11562 1.10914 1.02526 1.00295 1.00429 1.00392 1.00008 1.00013 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00009 1.00001 1 1.00106 1.02041 1.0242 1.03064 1.033 1.01856 1.15634 1.37799 1.55192 1.67464 1.74744 1.80527 1.84306 1.87706 1.90588 1.90166 1.87019 1.75722 1.56227 1.28068 1.07404 1.15951 1.17766 1.19981 1.20369 1.12332 1.06478 1.31844 1.58279 1.76793 1.73295 1.65251 1.56017 1.36184 1.26294 1.27898 1.29491 1.27997 1.28952 1.27782 1.2977 1.32542 1.45992 1.52961 1.58519 1.61082 1.41443 1.24479 1.11214 1.1419 1.13976 1.03085 1.00128 1.00113 1.00136 1.00014 1.00004 1.00004 1 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00002 1 1.00008 1.00053 1.01754 1.02213 1.02052 1.11269 1.29607 1.46169 1.66424 1.82206 1.93672 2.01402 2.08065 2.08878 2.05429 2.07002 2.08847 2.09163 2.17463 2.21259 2.19632 2.18911 2.10504 2.05173 1.93071 1.65048 1.30647 1.29808 1.51279 1.76425 1.79992 1.63523 1.53019 1.86855 2.52432 2.58627 2.68646 2.62713 2.74106 2.66379 2.59816 2.61439 2.63171 2.51671 2.54551 2.43905 2.32939 1.76776 1.45331 1.53831 1.63368 1.62166 1.29112 1.10544 1.14113 1.13628 1.03567 1.00191 1.00228 1.00011 1.00003 1 1.00018 1 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00002 1.00017 1.00004 1.01173 1.01649 1.0195 1.11637 1.40989 1.64808 1.80049 1.88944 1.99284 1.99575 1.96907 1.9902 1.99757 2.0157 1.97699 1.92124 1.92231 1.98822 2.03619 2.01866 2.02246 2.01067 2.1122 2.207 2.1673 2.21449 1.87126 1.65564 1.42247 1.37856 2.00349 2.68497 2.6216 2.60362 2.50453 2.60401 2.56238 2.41216 2.2526 2.2571 2.23105 2.24696 2.23872 2.38592 2.52218 2.54838 2.45526 2.5378 2.6579 2.33126 1.85767 1.55267 1.6748 1.70526 1.32766 1.07925 1.09596 1.09207 1.01367 1.01244 1.00903 1.00279 1.00004 1.00003 1.00023 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00002 1.00036 1.00316 1.00803 1.01082 1.10152 1.37949 1.66309 1.82583 1.91712 1.99726 1.93538 1.91105 1.93036 1.90288 1.86407 1.85975 1.8543 1.85557 1.81407 1.82048 1.85976 1.84836 1.84187 1.83571 1.88747 1.9312 1.9256 1.98164 1.98425 1.89448 1.8152 1.90955 2.22967 2.63896 2.34953 2.36497 2.32458 2.19194 2.06716 2.06352 2.06661 2.00682 1.92852 1.92274 1.92745 1.99779 2.05254 2.05072 2.0507 2.17561 2.31962 2.28619 2.42052 2.95668 2.69484 1.91338 1.5635 1.62628 1.68227 1.34626 1.1038 1.12627 1.02517 1.01509 1.01527 1.02226 1.00351 1.00001 1.00008 1.00006 1 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00003 1.00656 1.01076 1.07591 1.32198 1.59946 1.78657 1.86339 1.94744 1.95086 1.87816 1.86743 1.84728 1.81254 1.80968 1.78137 1.76236 1.75612 1.75246 1.73399 1.74081 1.74853 1.74047 1.72934 1.74485 1.77076 1.76118 1.80903 1.8074 1.80125 1.71547 1.83278 1.83504 1.97246 2.1029 2.00961 1.9513 1.93787 1.94551 1.89705 1.83677 1.83404 1.8377 1.79676 1.76168 1.79116 1.82348 1.82275 1.82508 1.88169 1.93673 1.93388 2.04499 2.15287 2.28258 2.39272 2.58628 2.72596 2.12301 1.83976 1.55534 1.51808 1.20511 1.2149 1.19422 1.11689 1.01643 1.02079 1.02192 1.00008 1.00013 1 1.00009 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00003 1.00806 1.02283 1.20117 1.4935 1.71253 1.84179 1.87391 1.87667 1.8634 1.87898 1.81622 1.7724 1.7706 1.7439 1.7273 1.71429 1.69333 1.68654 1.68093 1.6693 1.67245 1.67204 1.66578 1.65565 1.67336 1.67189 1.68022 1.70945 1.64862 1.58259 1.62859 1.67836 1.6969 1.79343 1.78183 1.81937 1.80847 1.76698 1.76481 1.76753 1.73357 1.71053 1.71614 1.70592 1.67323 1.70135 1.71045 1.70638 1.72875 1.7618 1.76748 1.8242 1.87401 1.87164 1.95996 2.12773 2.17511 2.43804 2.59528 2.84654 2.10053 1.99605 1.64064 1.25791 1.21884 1.23953 1.29412 1.12692 1.01133 1.02507 1.01129 1.00012 1.00025 1 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1 1.00908 1.02844 1.29749 1.57128 1.77192 1.86405 1.89499 1.8578 1.82525 1.80975 1.78368 1.7531 1.7166 1.7015 1.68758 1.66841 1.658 1.64134 1.63368 1.62713 1.61676 1.61683 1.61526 1.60993 1.60184 1.61197 1.60352 1.62547 1.56358 1.52048 1.49396 1.53749 1.56213 1.60948 1.67108 1.68455 1.67689 1.70097 1.67936 1.66487 1.66703 1.65752 1.63394 1.63853 1.63446 1.61324 1.63034 1.6331 1.63332 1.65567 1.66516 1.68624 1.71857 1.72595 1.7574 1.81043 1.88683 1.94302 2.0568 2.24094 2.52575 2.75595 2.52211 2.02621 1.95697 1.79116 1.61087 1.25016 1.28843 1.30709 1.05731 1.01437 1.01343 1.00981 1.00011 1.00002 1.00006 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1 1.01344 1.03339 1.32526 1.62271 1.79262 1.88375 1.8739 1.86102 1.80958 1.77065 1.7467 1.72544 1.69975 1.66941 1.65241 1.63894 1.62121 1.60953 1.59562 1.58697 1.58052 1.56937 1.56541 1.56739 1.56146 1.5558 1.55843 1.56097 1.53321 1.48776 1.4438 1.43684 1.46808 1.49527 1.54098 1.59569 1.61196 1.60835 1.61704 1.61389 1.59809 1.59946 1.59477 1.57864 1.58019 1.57652 1.56423 1.57365 1.5763 1.57878 1.593 1.59861 1.61982 1.63138 1.64679 1.66929 1.70369 1.75641 1.78971 1.87237 1.98793 2.06564 2.24037 2.51539 2.74016 2.23001 2.15706 1.87103 2.06138 1.6277 1.19967 1.30012 1.21404 1.06236 1.00295 1.00679 1.00376 1.00011 1.00019 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00003 1.00875 1.03346 1.32257 1.64321 1.81094 1.86183 1.87964 1.83609 1.79835 1.7638 1.7199 1.69837 1.6758 1.65611 1.63121 1.6077 1.59451 1.5799 1.56658 1.55559 1.54693 1.53768 1.52831 1.52228 1.52222 1.51994 1.5142 1.51296 1.50355 1.45978 1.42671 1.39264 1.38959 1.4154 1.44769 1.48887 1.53695 1.5574 1.55521 1.55897 1.55823 1.54641 1.54546 1.54018 1.52927 1.53101 1.52357 1.52063 1.52302 1.52953 1.53107 1.54117 1.54731 1.56378 1.57197 1.58876 1.60311 1.63675 1.66029 1.70326 1.74785 1.78831 1.86554 2.00574 2.07185 2.2142 2.5257 2.76971 2.25275 2.09292 1.95107 2.04088 1.39364 1.22064 1.22308 1.20991 1.05442 1.01384 1.0128 1.00006 1.00022 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
1.31121 1.19972 1.12825 1.07423 1.03677 1.01186 1 1 1 1 1 1 1 1 1 1 1 1 1.00002 1.00003 1.00721 1.02928 1.31707 1.63504 1.78385 1.8563 1.85156 1.82743 1.79081 1.74393 1.7212 1.68363 1.65453 1.63341 1.61383 1.59669 1.57502 1.55554 1.53927 1.52471 1.51307 1.5018 1.49188 1.48522 1.47979 1.47521 1.4742 1.47274 1.46724 1.44783 1.41071 1.38285 1.35543 1.34957 1.37294 1.40777 1.44694 1.48801 1.51186 1.51407 1.50905 1.50838 1.5006 1.50033 1.49242 1.48889 1.48605 1.48053 1.48166 1.48141 1.48693 1.49114 1.49643 1.50433 1.51526 1.52421 1.53697 1.55522 1.57753 1.59887 1.62506 1.64937 1.69553 1.74422 1.78644 1.84584 1.9748 2.05788 2.29115 2.62736 3.03599 2.3124 1.72052 1.90087 1.82405 1.44209 1.1116 1.16902 1.13256 1.01848 1.02642 1.00112 1.00048 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.01186 1.03677 1.07423 1.12825 1.20513 
