2.78824 2.32624 2.02359 1.79131 1.58705 1.39621 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32751 1.32751 1.32753 1.32755 1.32754 1.32752 1.32752 1.32745 1.32736 1.3274 1.32773 1.32813 1.32764 1.3267 1.32518 1.32418 1.3264 1.33024 1.33316 1.33316 1.33289 1.3329 1.33309 1.33304 1.33057 1.32737 1.32553 1.32627 1.32751 1.32822 1.32818 1.32745 1.32719 1.3275 1.32764 1.32755 1.3275 1.32751 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.32752 1.39621 1.58705 1.79132 2.02362 2.34628 
2.32625 2.00947 1.79131 1.61792 1.46115 1.31121 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19971 1.19972 1.19974 1.19973 1.19969 1.19964 1.19964 1.19971 1.19972 1.19991 1.20013 1.20002 1.19914 1.19797 1.19939 1.20184 1.20589 1.20859 1.20282 1.19263 1.1844 1.18465 1.18541 1.18537 1.18488 1.18479 1.19175 1.20031 1.20514 1.20308 1.19976 1.19785 1.1979 1.19992 1.20061 1.19975 1.19939 1.19964 1.19975 1.19973 1.19971 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.19972 1.31121 1.46115 1.61793 1.79132 2.0236 
2.02361 1.79132 1.62592 1.49129 1.36721 1.2467 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12106 1.12104 1.12099 1.12102 1.12111 1.12125 1.12124 1.12105 1.12105 1.12052 1.1199 1.12015 1.12256 1.12579 1.12192 1.11541 1.10356 1.09511 1.11241 1.13964 1.15936 1.1587 1.15688 1.15698 1.15819 1.15847 1.14183 1.11945 1.10556 1.11167 1.1211 1.1261 1.12598 1.12045 1.11851 1.12099 1.12197 1.12124 1.12095 1.12101 1.12106 1.12105 1.12103 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.12104 1.2467 1.36721 1.49129 1.62592 1.80187 
1.79132 1.61793 1.49129 1.38631 1.28817 1.16278 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06732 1.0673 1.06726 1.06731 1.06745 1.06737 1.06712 1.06675 1.06676 1.06729 1.06726 1.06872 1.07033 1.06973 1.06321 1.05407 1.06493 1.08725 1.10977 1.12748 1.11159 1.08935 1.07828 1.08533 1.09468 1.09428 1.08682 1.07615 1.08582 1.09739 1.10548 1.09116 1.06706 1.06028 1.05853 1.06892 1.07406 1.06743 1.06477 1.06678 1.06755 1.06738 1.06727 1.06729 1.06733 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.06731 1.16278 1.28817 1.38631 1.49129 1.62592 
1.58705 1.46115 1.36721 1.28817 1.21348 1.05737 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02894 1.02897 1.02907 1.02894 1.02861 1.02881 1.02942 1.0303 1.03027 1.02899 1.02912 1.02558 1.02175 1.0231 1.03869 1.05983 1.05629 1.05572 1.03489 1.04251 1.11635 1.2096 1.26572 1.27082 1.27503 1.27477 1.26965 1.26176 1.20397 1.11088 1.03704 1.03304 1.05318 1.06639 1.0609 1.03297 1.02532 1.02872 1.03509 1.03019 1.02836 1.02879 1.02906 1.02901 1.02892 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.02896 1.05737 1.21348 1.28817 1.36722 1.46702 
1.39621 1.31121 1.2467 1.16278 1.05737 1.01522 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00567 1.00567 1.0057 1.00567 1.00549 1.0057 1.00625 1.00591 1.00495 1.00362 1.00366 1.00564 1.00661 1.01184 1.01991 1.02419 1.01328 1.01037 1.06476 1.15071 1.23147 1.36163 1.4528 1.51455 1.57282 1.6049 1.61281 1.61048 1.59499 1.55524 1.48755 1.40855 1.29899 1.16428 1.09017 1.03671 1.01743 1.03573 1.04173 1.01252 1.0032 1.00379 1.00671 1.00595 1.00552 1.00559 1.00575 1.00567 1.00567 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.00568 1.01522 1.05737 1.16278 1.24671 1.31522 
1.32752 1.19972 1.12104 1.06731 1.02896 1.00568 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00003 1 1.00024 1.00004 1.00031 1.00225 1.00217 1.00086 1.00318 1.00051 1.00162 1.02245 1.09677 1.25054 1.37474 1.47578 1.57557 1.62161 1.66145 1.69873 1.72557 1.73952 1.71532 1.72104 1.74547 1.73286 1.70982 1.67551 1.63585 1.58447 1.48228 1.38831 1.25606 1.0745 1.00668 1.01831 1.02666 1.00384 1 1.00007 1.00002 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00568 1.02896 1.06731 1.12104 1.20513 
1.32752 1.19972 1.12104 1.06731 1.02896 1.00568 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1 1.00042 1.00002 1.00233 1.00234 1.00162 1.00022 1.00025 1.0159 1.03345 1.09119 1.24297 1.37857 1.5443 1.6462 1.7051 1.72428 1.77576 1.81458 1.79817 1.79785 1.81713 1.83278 1.83322 1.84609 1.85444 1.84967 1.84312 1.83446 1.84995 1.82349 1.79958 1.81982 1.72497 1.59268 1.39461 1.13299 1.00957 1.0116 1.01296 1.00244 1.00026 1.00009 1.00005 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00568 1.02896 1.06731 1.12104 1.20513 
1.32752 1.19972 1.12104 1.06731 1.02896 1.00568 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00001 1.00015 1.00002 1.00368 1.00216 1.00083 1.01537 1.05847 1.11018 1.17541 1.27963 1.44102 1.5959 1.69443 1.74785 1.79256 1.83155 1.86994 1.79718 1.8059 1.82175 1.81384 1.78057 1.78321 1.78525 1.79182 1.79102 1.78019 1.78502 1.78582 1.80418 1.8052 1.81622 1.85782 1.89481 1.88233 1.88457 1.82455 1.69091 1.44423 1.17755 1.03759 1.01638 1.00532 1.00095 1.00025 1.00001 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00568 1.02896 1.06731 1.12104 1.20513 
1.32752 1.19972 1.12104 1.06731 1.02896 1.00568 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00003 1.00003 1.00016 1.00151 1.00171 1.00118 1.03658 1.17499 1.27629 1.35446 1.47566 1.59025 1.713 1.77496 1.84515 1.86587 1.78376 1.79912 1.80158 1.79509 1.76829 1.74591 1.74474 1.74929 1.72845 1.72082 1.7199 1.72982 1.72281 1.71311 1.71415 1.72057 1.73179 1.73458 1.77173 1.77677 1.81369 1.87642 1.87169 1.84779 1.85578 1.82977 1.72414 1.48024 1.23958 1.02926 1.00132 1.00676 1 1.00003 1.00002 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1.00568 1.02896 1.06731 1.12104 1.20513 
