0	0	(214.576263513526,0.0)
0	1	(3.4319775379228656,0.7520336066354062)
0	2	(13.32005061386477,5.842074801294283)
0	3	(52.71816790442849,37.250000718789366)
0	4	(204.0861291859443,216.5957939198107)
0	5	(750.2256714048996,1196.5522100193657)
1	0	(3.4319775379228656,-0.7520336066354062)
1	1	(18.318436583454467,1.2249488181449957e-17)
1	2	(89.012648856328,18.80093863287146)
1	3	(423.74214384072326,183.88041793178024)
1	4	(1956.1342245146666,1366.2743177443378)
1	5	(8628.442868322145,9015.859798797415)
2	0	(13.32005061386477,-5.842074801294283)
2	1	(89.012648856328,-18.80093863287146)
2	2	(544.7902133537525,-3.4660177024595424e-16)
2	3	(3100.727096038721,643.5080621678911)
2	4	(16813.721167619366,7213.722669262994)
2	5	(86897.13129998806,59905.20698544308)
3	0	(52.71816790442849,-37.250000718789366)
3	1	(423.74214384072326,-183.88041793178024)
3	2	(3100.7270960387204,-643.508062167891)
3	3	(20953.28300921818,5.7471717547295165e-15)
3	4	(132200.90863495227,27079.432809903345)
3	5	(788735.2492019795,334351.22817628033)
4	0	(204.0861291859443,-216.5957939198107)
4	1	(1956.1342245146666,-1366.2743177443378)
4	2	(16813.721167619366,-7213.722669262995)
4	3	(132200.90863495227,-27079.432809903337)
4	4	(966789.1971069132,3.709804120095795e-13)
4	5	(6574071.629951798,1331078.1549074494)
5	0	(750.2256714048996,-1196.5522100193657)
5	1	(8628.442868322145,-9015.859798797415)
5	2	(86897.13129998806,-59905.20698544308)
5	3	(788735.2492019795,-334351.22817628033)
5	4	(6574071.6299517965,-1331078.1549074494)
5	5	(52216080.323574536,3.9661567723095185e-11)
