0	0	(7357.42238133871,0.0)
0	1	(0.08928914853348047,-0.2563317797167327)
0	2	(2.4771166666611673,-1.5907064453661348)
0	3	(3.2554183147018403,-4.837757293951616)
0	4	(-68.88844173365727,101.45255512324569)
0	5	(-362.46302900837156,174.21034278766302)
1	0	(0.08928914853348047,0.2563317797167327)
1	1	(20.056682511262494,-1.259335752112385e-18)
1	2	(3.116239607565162,-6.449071644614438)
1	3	(137.59825985485784,-48.2645754911638)
1	4	(120.89063075833086,-203.6547113611155)
1	5	(-3576.2595433909437,6234.106009217815)
2	0	(2.4771166666611673,1.5907064453661348)
2	1	(3.116239607565162,6.449071644614438)
2	2	(687.6810289706472,-8.373022700316247e-17)
2	3	(313.79180394358735,-265.2925641445577)
2	4	(8328.98790983109,-1991.7560762884125)
2	5	(4266.459388923556,-8846.144828768578)
3	0	(3.2554183147018403,4.837757293951616)
3	1	(137.5982598548578,48.264575491163775)
3	2	(313.7918039435872,265.29256414455784)
3	3	(31927.34085755801,-9.094149559557237e-15)
3	4	(31234.367902041948,-14506.712852705079)
3	5	(564658.1255844273,-100547.77741564279)
4	0	(-68.88844173365727,-101.45255512324569)
4	1	(120.89063075833103,203.65471136111555)
4	2	(8328.987909831094,1991.7560762884132)
4	3	(31234.367902041948,14506.71285270509)
4	4	(1835507.5216469278,-9.061548644337053e-14)
4	5	(3032144.8069815766,-938171.4026990096)
5	0	(-362.46302900837156,-174.21034278766302)
5	1	(-3576.259543390942,-6234.106009217814)
5	2	(4266.459388923555,8846.144828768573)
5	3	(564658.1255844273,100547.77741564285)
5	4	(3032144.8069815766,938171.4026990086)
5	5	(124378108.86534673,-2.5968230375442004e-11)
