0	0	(11584.021786357805,0.0)
0	1	(-0.21219810312272597,0.14771881393622988)
0	2	(0.4542447523332166,1.4921974571238439)
0	3	(-2.7161008974811,4.772510030678784)
0	4	(-32.67509669739042,79.10451042651154)
0	5	(204.71303973069897,11.848363422380848)
1	0	(-0.21219810312272597,-0.14771881393622988)
1	1	(19.588256546754767,-3.672074131169887e-18)
1	2	(-3.8293497806685632,1.2300718586709685)
1	3	(28.75812837252831,68.75705289192422)
1	4	(-114.81176557767348,192.05860028592386)
1	5	(-1611.3167822120056,3977.1665981220085)
2	0	(0.4542447523332166,-1.4921974571238439)
2	1	(-3.8293497806685646,-1.2300718586709654)
2	2	(625.223885863589,2.2179096364668787e-16)
2	3	(-83.16154150393707,-65.00641384151928)
2	4	(1664.4995109207262,3803.9291436144813)
2	5	(-5438.480471585144,9335.840377427181)
3	0	(-2.7161008974811,-4.772510030678784)
3	1	(28.75812837252831,-68.75705289192423)
3	2	(-83.16154150393713,65.00641384151939)
3	3	(25898.64926091547,2.117728100630865e-15)
3	4	(-1734.818079672505,-7419.903852871315)
3	5	(101971.93586947705,234609.76098925437)
4	0	(-32.67509669739042,-79.10451042651154)
4	1	(-114.81176557767348,-192.05860028592406)
4	2	(1664.4995109207262,-3803.9291436144813)
4	3	(-1734.8180796725055,7419.903852871319)
4	4	(1278498.7768354677,4.597340722304654e-14)
4	5	(-3372.420064777918,-586306.8304157456)
5	0	(204.71303973069897,-11.848363422380848)
5	1	(-1611.3167822120063,-3977.166598122008)
5	2	(-5438.480471585142,-9335.84037742717)
5	3	(101971.9358694771,-234609.7609892544)
5	4	(-3372.420064777952,586306.8304157457)
5	5	(71969306.20494892,6.238045992508264e-12)
